t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
36,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,889,1.4,0,0,1.2,97.5,0,0,0,0,2441,0,357,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2405,22136,-nan,0,108455,0.0,0,0
37,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,777,0.6,0,0,0.8,98.7,0,0,0,0,2311,0,395,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2405,22794,-nan,0,70278,0.0,0,0
38,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,776,0.4,0,0,0.8,98.8,0,0,0,0,2392,0,355,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2360,21759,-nan,0,63638,0.0,0,0
39,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,798,0.6,0,0,0.7,98.8,0,0,0,0,2374,0,337,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2347,23118,-nan,0,72045,0.0,0,0
40,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,794,0.2,0,0,1.7,98.0,0,0,0,0,2314,0,325,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2277,22361,-nan,0,77920,0.0,0,0
41,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,767,0.3,0,0,2.8,97.0,0,0,0,0,2225,0,323,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2291,20785,-nan,0,79318,0.0,0,0
42,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,767,0.7,0,0,1.0,98.2,0,0,0,0,2224,0,390,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2181,18406,-nan,0,91019,0.0,0,0
43,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,784,0.3,0,0,0.2,99.4,0,0,0,0,2482,0,393,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2439,22782,-nan,0,69242,0.0,0,0
44,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,757,1.6,0,0,1.4,97.0,0,0,0,0,2174,0,328,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2232,20711,-nan,0,84400,0.0,0,0
45,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,773,0.6,0,0,1.0,98.4,0,0,0,0,2474,0,392,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2415,21808,-nan,0,70934,0.0,0,0
46,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,739,0.6,0,0,0.9,98.6,0,0,0,0,2186,0,390,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2327,21658,-nan,0,78228,0.0,0,0
47,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,722,1.8,0,0,1.2,97.0,0,0,0,0,2433,0,377,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2342,20918,-nan,0,70946,0.0,0,0
48,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,810,1.3,0,0,1.1,97.6,0,0,0,0,2192,0,297,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2193,20717,-nan,0,69014,0.0,0,0
49,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,794,0.2,0,0,0.8,99.0,0,0,0,0,2212,0,326,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2208,18874,-nan,0,72291,0.0,0,0
50,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,840,0.8,0,0,0.3,98.9,0,0,0,0,2274,0,288,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2311,20684,-nan,0,79799,0.0,0,0
51,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,748,0.3,0,0,0.6,99.2,0,0,0,0,2398,0,382,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2407,20868,-nan,0,67668,0.0,0,0
52,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,827,0.6,0,0,0.3,99.2,0,0,0,0,2311,0,340,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2333,21321,-nan,0,73257,0.0,0,0
53,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,907,0.3,0,0,1.5,98.2,0,0,0,0,2464,0,369,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2514,22915,-nan,0,63016,0.0,0,0
54,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,629,2.0,0,0,1.7,96.4,0,0,0,0,2295,0,346,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2240,19179,-nan,0,97766,0.0,0,0
55,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,764,0.3,0,0,1.2,98.5,0,0,0,0,2387,0,354,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2337,20230,-nan,0,93602,0.0,0,0
56,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,679,0.8,0,0,0.3,98.9,0,0,0,0,2287,0,330,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2242,19563,-nan,0,85016,0.0,0,0
57,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,773,1.5,0,0,2.8,95.8,0,0,0,0,2274,0,365,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2299,20011,-nan,0,74762,0.0,0,0
58,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,690,0.7,0,0,1.9,97.4,0,0,0,0,2171,0,382,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2219,18925,-nan,0,79616,0.0,0,0
59,5906883844358082901,0,0,0,0,0,0,0,0,0,0,0,723,1.3,0,0,1.3,97.4,0,0,0,0,2361,0,347,0,0,0.0,0,0,0.0,0,-nan,0.0,0,2343,20347,-nan,0,75006,0.0,0,0
