t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
30,12887458230040279342,0.0,0.0,0.0,9134083,67.3,0,0.0,0.3,0,304652.0,0.0,918,0,0.0,76163,0.0,0.0,0.0,0,0,100.0,0,0
31,12887458230040279342,0.0,0.0,0.0,8961242,67.1,0,0.0,0.3,0,306892.0,0.0,971,0,0.0,76723,0.0,0.0,0.0,0,0,100.0,0,0
32,12887458230040279342,0.0,0.0,0.0,8700055,66.8,0,0.0,0.3,0,309168.0,0.0,983,0,0.0,77292,0.0,0.0,0.0,0,0,100.0,0,0
33,12887458230040279342,0.0,0.0,0.0,9081548,66.6,0,0.0,0.3,0,311504.0,0.0,1000,0,0.0,77876,0.0,0.0,0.0,0,0,100.0,0,0
34,12887458230040279342,0.0,0.0,0.0,9061685,66.3,0,0.0,0.3,0,313856.0,0.0,1000,0,0.0,78464,0.0,0.0,0.0,0,0,100.0,0,0
35,12887458230040279342,0.0,0.0,0.0,8984455,66.1,0,0.0,0.3,0,315840.0,0.0,856,0,0.0,78960,0.0,0.0,0.0,0,0,100.0,0,0
36,12887458230040279342,0.0,0.0,0.0,9200018,65.9,0,0.0,0.3,0,317932.0,0.0,916,0,0.0,79483,0.0,0.0,0.0,0,0,100.0,0,0
37,12887458230040279342,0.0,0.0,0.0,8812745,65.7,0,0.0,0.3,0,319864.0,0.0,832,0,0.0,79966,0.0,0.0,0.0,0,0,100.0,0,0
38,12887458230040279342,0.0,0.0,0.0,9071949,65.5,0,0.0,0.3,0,321648.0,0.0,779,0,0.0,80412,0.0,0.0,0.0,0,0,100.0,0,0
39,12887458230040279342,0.0,0.0,0.0,9227921,65.3,0,0.0,0.3,0,323692.0,0.0,902,0,0.0,80923,0.0,0.0,0.0,0,0,100.0,0,0
40,12887458230040279342,0.0,0.0,0.0,8867100,65.1,0,0.0,0.3,0,325680.0,0.0,849,0,0.0,81420,0.0,0.0,0.0,0,0,100.0,0,0
41,12887458230040279342,0.0,0.0,0.0,8924976,64.9,0,0.0,0.3,0,327468.0,0.0,789,0,0.0,81867,0.0,0.0,0.0,0,0,100.0,0,0
42,12887458230040279342,0.0,0.0,0.0,9074811,64.6,0,0.0,0.3,0,329548.0,0.0,888,0,0.0,82387,0.0,0.0,0.0,0,0,100.0,0,0
43,12887458230040279342,0.0,0.0,0.0,9103062,64.5,0,0.0,0.3,0,331308.0,0.0,780,0,0.0,82827,0.0,0.0,0.0,0,0,100.0,0,0
44,12887458230040279342,0.0,0.0,0.0,9292083,64.2,0,0.0,0.3,0,333300.0,0.0,824,0,0.0,83325,0.0,0.0,0.0,0,0,100.0,0,0
45,12887458230040279342,0.0,0.0,0.0,9465994,64.0,0,0.0,0.3,0,335308.0,0.0,876,0,0.0,83827,0.0,0.0,0.0,0,0,100.0,0,0
46,12887458230040279342,0.0,0.0,0.0,8988851,63.8,0,0.0,0.3,0,337388.0,0.0,882,0,0.0,84347,0.0,0.0,0.0,0,0,100.0,0,0
47,12887458230040279342,0.0,0.0,0.0,8993189,63.6,0,0.0,0.3,0,339572.0,0.0,947,0,0.0,84893,0.0,0.0,0.0,0,0,100.0,0,0
48,12887458230040279342,0.0,0.0,0.0,9095544,63.3,0,0.0,0.3,0,341720.0,0.0,923,0,0.0,85430,0.0,0.0,0.0,0,0,100.0,0,0
49,12887458230040279342,0.0,0.0,0.0,8937404,63.1,0,0.0,0.3,0,343956.0,0.0,990,0,0.0,85989,0.0,0.0,0.0,0,0,100.0,0,0
50,12887458230040279342,0.0,0.0,0.0,9250827,62.9,0,0.0,0.3,0,345920.0,0.0,870,0,0.0,86480,0.0,0.0,0.0,0,0,100.0,0,0
51,12887458230040279342,0.0,0.0,0.0,9070742,62.6,0,0.0,0.3,0,348168.0,0.0,953,0,0.0,87042,0.0,0.0,0.0,0,0,100.0,0,0
52,12887458230040279342,0.0,0.0,0.0,8637996,62.4,0,0.0,0.3,0,350612.0,0.0,1016,0,0.0,87653,0.0,0.0,0.0,0,0,100.0,0,0
53,12887458230040279342,0.0,0.0,0.0,8810065,62.2,0,0.0,0.3,0,352780.0,0.0,943,0,0.0,88195,0.0,0.0,0.0,0,0,100.0,0,0
54,12887458230040279342,0.0,0.0,0.0,9078374,61.9,0,0.0,0.3,0,354968.0,0.0,960,0,0.0,88742,0.0,0.0,0.0,0,0,100.0,0,0
55,12887458230040279342,0.0,0.0,0.0,8971766,61.7,0,0.0,0.3,0,357216.0,0.0,980,0,0.0,89304,0.0,0.0,0.0,0,0,100.0,0,0
56,12887458230040279342,0.0,0.0,0.0,9153859,61.4,0,0.0,0.3,0,359468.0,0.0,956,0,0.0,89867,0.0,0.0,0.0,0,0,100.0,0,0
57,12887458230040279342,0.0,0.0,0.0,8756327,61.2,0,0.0,0.3,0,361716.0,0.0,962,0,0.0,90429,0.0,0.0,0.0,0,0,100.0,0,0
58,12887458230040279342,0.0,0.0,0.0,8018415,61.0,0,0.0,0.3,0,363560.0,0.0,813,0,0.0,90890,0.0,0.0,0.0,0,0,100.0,0,0
