t,c_hash,key,GHz,CPU,IPC,br-miss,L1-miss,instr,cycle-kernel,task,LLC-miss,cycle
0,12887458230040279342,pp_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,12887458230040279342,pp_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,12887458230040279342,pp_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,12887458230040279342,pp_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,12887458230040279342,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,12887458230040279342,worker_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
20,12887458230040279342,worker_0,2.3,0.4,1.4,1172979.7,1623445.6,1243574868.3,6845695.5,378692548.0,1400667.6,888492033.2
21,12887458230040279342,pp_3,2.5,1.0,1.7,38858.0,53018.0,4208398984.0,2936259.0,1023738224.0,2338.0,2529594180.0
21,12887458230040279342,pp_2,2.5,1.0,1.7,24537.0,65385.0,4214690789.0,2875594.0,1023745964.0,2305.0,2529632862.0
21,12887458230040279342,pp_1,2.5,1.0,1.7,24673.0,51456.0,4217942701.0,2837983.0,1023729228.0,2159.0,2530884783.0
21,12887458230040279342,pp_0,2.5,1.0,1.7,25166.0,45283.0,4205282810.0,2960147.0,1023328625.0,2424.0,2529926808.0
21,12887458230040279342,group_committer,2.2,0.8,3.0,565076.5,7206384.3,5640264615.4,306583837.9,862247007.0,332391.4,1872939301.0
21,12887458230040279342,worker_0,2.3,0.4,1.5,1256338.0,1349566.0,1400696974.0,4990605.0,398318820.0,1394864.0,912475388.0
22,12887458230040279342,pp_3,2.4,1.0,1.7,37462.0,54295.0,4083998191.0,2959931.0,1023699711.0,2514.0,2454883749.0
22,12887458230040279342,pp_2,2.4,1.0,1.7,23871.0,65977.0,4086153880.0,2894261.0,1023715217.0,2680.0,2454914103.0
22,12887458230040279342,pp_1,2.4,1.0,1.7,23992.0,51030.0,4078362821.0,2832402.0,1023712955.0,2386.0,2453309722.0
22,12887458230040279342,pp_0,2.4,1.0,1.7,24475.0,45415.0,4086164879.0,2897937.0,1023677034.0,2588.0,2453164311.0
22,12887458230040279342,group_committer,2.2,0.8,3.0,523432.2,7025918.3,5640423403.0,301059822.2,854828306.0,306895.9,1864043542.2
22,12887458230040279342,worker_0,2.3,0.4,1.5,1202179.0,1304245.0,1384295639.0,3162286.0,392747698.0,1382069.0,899674622.0
23,12887458230040279342,pp_3,2.4,1.0,1.7,37481.0,48264.0,4158112444.0,2727476.0,1023766928.0,2648.0,2497123531.0
23,12887458230040279342,pp_2,2.4,1.0,1.7,23769.0,56360.0,4158756250.0,2485971.0,1023770777.0,2708.0,2497144259.0
23,12887458230040279342,pp_1,2.4,1.0,2.6,36295.0,61965.0,6366567829.0,2380316.0,1023769594.0,3313.0,2467739582.0
23,12887458230040279342,pp_0,2.4,0.4,1.7,11145.0,22133.0,1495877942.0,1191697.0,368354452.0,1111.0,898388582.0
23,12887458230040279342,group_committer,2.2,0.8,3.0,607633.0,6400741.2,5744125145.1,276063928.1,865579428.0,316423.2,1883652843.7
23,12887458230040279342,worker_0,2.3,0.4,1.5,1101271.3,1277646.8,1235629797.2,3643025.3,360690268.0,1382496.3,826620107.1
24,12887458230040279342,pp_3,2.5,1.0,1.7,38373.0,51593.0,4245003956.0,2905762.0,1024018238.0,2356.0,2550247380.0
24,12887458230040279342,pp_2,2.5,1.0,1.7,24602.0,63092.0,4243706947.0,2846409.0,1024028661.0,2173.0,2550284296.0
24,12887458230040279342,pp_1,2.5,1.0,1.7,29494.0,50307.0,4236229167.0,2771778.0,1024034273.0,1775.0,2543977361.0
24,12887458230040279342,pp_0,2.5,1.0,1.7,25432.0,44292.0,4236212529.0,2920337.0,1023882387.0,2709.0,2543564758.0
24,12887458230040279342,group_committer,2.2,0.8,3.0,511472.4,6650734.1,5795251710.9,284467390.2,859596054.0,261295.8,1900244122.1
