t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
59,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8911,0.0,0,0,0.3,99.7,0,0,0,0,57608,0,2789,0,0,0.0,0,0,0.1,0,-nan,0.1,0,65776,703895,-nan,0,11,0.0,0,0
60,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8764,0.0,0,0,0.2,99.8,0,0,0,0,75395,0,2815,0,0,0.0,0,0,0.1,0,-nan,0.1,0,65064,690019,-nan,0,15,0.0,0,0
61,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,10310,0.0,0,0,0.2,99.8,0,0,0,0,72581,0,3178,0,0,0.0,0,0,0.2,0,-nan,0.2,0,75733,808775,-nan,0,22,0.0,0,0
62,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,12265,0.0,0,0,0.3,99.7,0,0,0,0,94356,0,3967,0,0,0.0,0,0,0.2,0,-nan,0.2,0,91228,969072,-nan,0,28,0.0,0,0
63,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,13358,0.0,0,0,0.2,99.7,0,0,0,0,88268,0,4231,0,0,0.0,0,0,0.2,0,-nan,0.2,0,99065,1055853,-nan,0,26,0.0,0,0
64,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,5886,0.0,0,0,0.1,99.8,0,0,0,0,34523,0,1916,0,0,0.0,0,0,0.1,0,-nan,0.1,0,43548,470952,-nan,0,3,0.0,0,0
65,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,7008,0.0,0,0,0.2,99.8,0,0,0,0,38026,0,2216,0,0,0.0,0,0,0.1,0,-nan,0.1,0,52253,533516,-nan,0,2,0.0,0,0
66,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8755,0.0,0,0,0.1,99.9,0,0,0,0,74282,0,2714,0,0,0.0,0,0,0.2,0,-nan,0.1,0,65603,719378,-nan,0,4,0.0,0,0
67,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,12415,0.0,0,0,0.2,99.8,0,0,0,0,113280,0,3751,0,0,0.0,0,0,0.2,0,-nan,0.2,0,92285,999161,-nan,0,11,0.0,0,0
68,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,10552,0.0,0,0,0.3,99.7,0,0,0,0,75495,0,3221,0,0,0.0,0,0,0.2,0,-nan,0.2,0,77269,836868,-nan,0,14,0.0,0,0
69,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,10160,0.0,0,0,0.2,99.8,0,0,0,0,75846,0,3149,0,0,0.0,0,0,0.2,0,-nan,0.2,0,75213,810207,-nan,0,14,0.0,0,0
70,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,9122,0.0,0,0,0.2,99.8,0,0,0,0,73980,0,2927,0,0,0.0,0,0,0.2,0,-nan,0.1,0,67094,716177,-nan,0,24,0.0,0,0
71,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8657,0.0,0,0,0.2,99.8,0,0,0,0,31635,0,2830,0,0,0.0,0,0,0.1,0,-nan,0.1,0,64511,689345,-nan,0,10,0.0,0,0
72,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,7671,0.0,0,0,0.2,99.8,0,0,0,0,88846,0,2494,0,0,0.0,0,0,0.1,0,-nan,0.1,0,56146,609961,-nan,0,17,0.0,0,0
73,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8050,0.0,0,0,0.2,99.8,0,0,0,0,49228,0,2748,0,0,0.0,0,0,0.1,0,-nan,0.1,0,60012,646148,-nan,0,18,0.0,0,0
74,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8103,0.0,0,0,0.2,99.8,0,0,0,0,70213,0,2588,0,0,0.0,0,0,0.1,0,-nan,0.1,0,59932,650984,-nan,0,15,0.0,0,0
75,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8046,0.0,0,0,0.2,99.8,0,0,0,0,58526,0,2602,0,0,0.0,0,0,0.1,0,-nan,0.1,0,59154,640544,-nan,0,20,0.0,0,0
76,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8853,0.0,0,0,0.2,99.8,0,0,0,0,59540,0,2709,0,0,0.0,0,0,0.1,0,-nan,0.1,0,65202,709048,-nan,0,13,0.0,0,0
77,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,11148,0.0,0,0,0.2,99.8,0,0,0,0,81637,0,3212,0,0,0.0,0,0,0.2,0,-nan,0.2,0,82230,874325,-nan,0,12,0.0,0,0
78,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,11565,0.0,0,0,0.2,99.8,0,0,0,0,57744,0,3557,0,0,0.0,0,0,0.1,0,-nan,0.2,0,83441,828465,-nan,0,11,0.0,0,0
79,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,7898,0.0,0,0,0.1,99.9,0,0,0,0,65565,0,2422,0,0,0.0,0,0,0.2,0,-nan,0.1,0,57854,685013,-nan,0,5,0.0,0,0
80,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,12604,0.0,0,0,0.3,99.7,0,0,0,0,115516,0,3926,0,0,0.0,0,0,0.2,0,-nan,0.2,0,94033,1011867,-nan,0,14,0.0,0,0
81,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,9520,0.0,0,0,0.2,99.8,0,0,0,0,40954,0,2925,0,0,0.0,0,0,0.1,0,-nan,0.1,0,71257,708212,-nan,0,3,0.0,0,0
82,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,11340,0.0,0,0,0.2,99.8,0,0,0,0,91475,0,3322,0,0,0.0,0,0,0.2,0,-nan,0.2,0,84194,941597,-nan,0,8,0.0,0,0
83,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,7215,0.0,0,0,0.3,99.7,0,0,0,0,72444,0,2387,0,0,0.0,0,0,0.1,0,-nan,0.1,0,53059,563698,-nan,0,9,0.0,0,0
84,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,9570,0.0,0,0,0.2,99.8,0,0,0,0,63275,0,2790,0,0,0.0,0,0,0.1,0,-nan,0.2,0,71278,774701,-nan,0,6,0.0,0,0
85,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,4943,0.0,0,0,0.1,99.9,0,0,0,0,18725,0,1509,0,0,0.0,0,0,0.1,0,-nan,0.1,0,36158,373320,-nan,0,2,0.0,0,0
86,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,6682,0.0,0,0,0.1,99.9,0,0,0,0,56477,0,2075,0,0,0.0,0,0,0.1,0,-nan,0.1,0,51097,554911,-nan,0,3,0.0,0,0
87,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,10191,0.0,0,0,0.3,99.7,0,0,0,0,81635,0,2832,0,0,0.0,0,0,0.2,0,-nan,0.2,0,76604,811956,-nan,0,5,0.0,0,0
88,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,6539,0.0,0,0,0.2,99.8,0,0,0,0,55139,0,2334,0,0,0.0,0,0,0.1,0,-nan,0.1,0,50729,553434,-nan,0,8,0.0,0,0
89,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,4938,0.0,0,0,0.1,99.9,0,0,0,0,51802,0,1624,0,0,0.0,0,0,0.1,0,-nan,0.1,0,37942,413497,-nan,0,4,0.0,0,0
90,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8312,0.0,0,0,0.2,99.8,0,0,0,0,59642,0,2650,0,0,0.0,0,0,0.1,0,-nan,0.1,0,61020,653135,-nan,0,12,0.0,0,0
91,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,8142,0.0,0,0,0.2,99.8,0,0,0,0,60147,0,2664,0,0,0.0,0,0,0.1,0,-nan,0.1,0,60571,644426,-nan,0,11,0.0,0,0
92,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,10363,0.0,0,0,0.2,99.8,0,0,0,0,78672,0,3357,0,0,0.0,0,0,0.2,0,-nan,0.2,0,77269,826289,-nan,0,15,0.0,0,0
93,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,11819,0.0,0,0,0.3,99.7,0,0,0,0,74108,0,3691,0,0,0.0,0,0,0.2,0,-nan,0.2,0,88673,956460,-nan,0,13,0.0,0,0
94,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,11964,0.0,0,0,0.2,99.7,0,0,0,0,107760,0,3747,0,0,0.0,0,0,0.2,0,-nan,0.2,0,88594,949631,-nan,0,19,0.0,0,0
95,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,11776,0.0,0,0,0.2,99.8,0,0,0,0,87549,0,3891,0,0,0.0,0,0,0.2,0,-nan,0.2,0,88397,945824,-nan,0,31,0.0,0,0
96,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,12181,0.0,0,0,0.3,99.7,0,0,0,0,92299,0,4113,0,0,0.0,0,0,0.2,0,-nan,0.2,0,92264,980230,-nan,0,30,0.0,0,0
97,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,11202,0.0,0,0,0.2,99.7,0,0,0,0,81825,0,3741,0,0,0.0,0,0,0.2,0,-nan,0.2,0,82957,897495,-nan,0,24,0.0,0,0
98,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,10586,0.0,0,0,0.2,99.7,0,0,0,0,64391,0,3583,0,0,0.0,0,0,0.1,0,-nan,0.2,0,79069,842794,-nan,0,24,0.0,0,0
99,5737676506079966301,0,0,0,0,0,0,0,0,0,0,0,3154,0.0,0,0,0.2,99.8,0,0,0,0,7399,0,975,0,0,0.0,0,0,0.0,0,-nan,0.1,0,23672,229212,-nan,0,1,0.0,0,0
