t,c_hash,key,GHz,CPU,IPC,br-miss,L1-miss,instr,cycle-kernel,task,LLC-miss,cycle
0,14632805865187260016,pp_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,pp_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,pp_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,pp_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,14632805865187260016,worker_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,pp_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,pp_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,pp_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,pp_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,5737676506079966301,worker_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
28,5737676506079966301,worker_5,1.0,0.9,1.6,4485257.9,7757932.7,1472765342.2,20853650.5,902413545.0,7271695.1,894592602.2
28,5737676506079966301,worker_4,1.0,0.9,1.7,4611623.5,7643383.1,1491683123.3,23501094.0,903426364.0,8041484.7,892595556.6
28,5737676506079966301,worker_3,1.0,0.9,1.6,4432440.7,7883098.4,1425451832.7,21454805.4,919147251.0,7780793.6,911173584.6
28,5737676506079966301,worker_2,1.0,0.9,1.6,4523105.3,8005251.3,1425209596.2,20047579.4,906329502.0,6873597.7,897659446.4
28,5737676506079966301,worker_1,1.0,0.9,1.7,4640495.3,7890013.6,1554892754.8,20261571.5,942971155.0,7467663.9,935122280.9
28,5737676506079966301,worker_0,1.0,0.9,1.5,4084321.0,8135082.8,1329001251.0,26180471.3,879474877.0,6988711.5,870596639.9
29,5737676506079966301,pp_3,1.1,1.0,1.8,90828.0,134656.0,2030942431.0,3790288.0,1021713656.0,23760.0,1141524967.0
29,5737676506079966301,pp_2,1.1,1.0,1.7,45932.0,129157.0,1953649201.0,4002094.0,1021694514.0,27572.0,1141528075.0
29,5737676506079966301,pp_1,1.1,1.0,1.7,61066.0,123707.0,1957794947.0,3747555.0,1021668037.0,22546.0,1141532806.0
29,5737676506079966301,pp_0,1.1,1.0,1.7,38732.0,122390.0,1961145298.0,3739377.0,1021568364.0,21201.0,1141418148.0
29,5737676506079966301,group_committer,1.0,0.3,1.3,313569.2,3913847.7,349972547.8,258687350.8,268874587.0,4883753.6,260570185.8
29,5737676506079966301,worker_7,1.0,1.0,1.7,5043850.1,8955155.5,1693963341.2,15753969.4,981955607.0,7984950.7,994478256.3
29,5737676506079966301,worker_6,1.1,0.9,2.5,4885842.8,8055039.9,2543730533.7,15414434.2,964686679.0,8457875.6,1023807890.9
29,5737676506079966301,worker_5,1.0,1.0,1.5,4595918.1,8576089.6,1487291464.8,21510645.3,974399615.0,6954623.6,969609904.7
29,5737676506079966301,worker_4,1.0,1.0,1.7,5040577.5,8874583.2,1733493279.1,17879324.1,982472779.0,8264012.5,1001787584.5
29,5737676506079966301,worker_3,1.0,1.0,1.8,5287052.5,9508851.9,1790711565.3,18092111.8,988185792.0,8484580.4,1018162580.2
29,5737676506079966301,worker_2,1.0,1.0,1.7,4965470.0,8663221.8,1647464836.7,20706083.2,989512930.0,7862599.9,982674118.6
29,5737676506079966301,worker_1,1.0,1.0,1.6,5057891.4,8938539.8,1615015332.5,18565881.9,980856130.0,7560285.0,1012274572.0
29,5737676506079966301,worker_0,1.0,0.9,1.9,5306290.4,8917987.4,1815768150.6,20579990.4,957683385.0,8792246.5,974935841.3
30,5737676506079966301,pp_3,1.5,1.0,1.8,109522.0,68336.0,2755825191.0,3780976.0,1015450607.0,11971.0,1529818223.0
30,5737676506079966301,pp_2,1.5,1.0,1.7,57001.0,64770.0,2648803782.0,4098917.0,1015406670.0,17402.0,1529854728.0
30,5737676506079966301,pp_1,1.5,1.0,1.7,82586.0,57866.0,2654241063.0,3818811.0,1015330756.0,11439.0,1529863886.0
30,5737676506079966301,pp_0,1.5,1.0,1.7,52257.0,57517.0,2657814012.0,3864046.0,1015293880.0,10590.0,1529910975.0
30,5737676506079966301,group_committer,1.1,0.1,1.6,121857.9,1780231.2,200705796.3,126317643.7,115828720.0,2983000.0,126368538.3
30,5737676506079966301,worker_7,1.2,1.0,5.6,1580649.2,2676409.4,7090439034.2,15451786.3,1011458220.0,2562076.9,1264187164.4
30,5737676506079966301,worker_6,1.5,1.0,3.3,953297.6,1754608.7,5065107082.9,5352545.3,1012152741.0,1348231.3,1518343850.5
30,5737676506079966301,worker_5,1.5,1.0,6.1,1341654.2,2218722.8,8977413019.7,8258837.7,1010619473.0,2017625.7,1470891394.0
30,5737676506079966301,worker_4,-nan,1.0,-nan,-nan,-nan,-nan,-nan,1014184608.0,-nan,-nan
30,5737676506079966301,worker_3,1.5,1.0,3.6,1006747.4,1806947.5,5261800339.3,5183984.6,1010534485.0,1390465.1,1471148551.7
30,5737676506079966301,worker_2,1.2,1.0,1.9,6567420.9,10674558.2,2277523456.6,21219962.7,1012321601.0,12101512.5,1207130513.5
30,5737676506079966301,worker_1,1.3,1.0,5.8,1260624.3,2162898.9,7940455236.0,9296073.4,1011451585.0,2029442.2,1357998932.5
30,5737676506079966301,worker_0,1.4,1.0,6.0,1418116.5,2376272.2,8522821010.4,8627044.5,1011508414.0,2210553.2,1424461119.2
31,5737676506079966301,pp_3,1.7,1.0,1.8,135408.0,168907.0,3080265072.0,3811362.0,1010304495.0,13795.0,1724161212.0
31,5737676506079966301,pp_2,1.7,1.0,1.7,75753.0,163208.0,2962094357.0,3975420.0,1010327756.0,17755.0,1724175845.0
31,5737676506079966301,pp_1,1.7,1.0,1.7,93201.0,157319.0,2970161661.0,3860277.0,1010342269.0,13585.0,1724220310.0
31,5737676506079966301,pp_0,1.7,1.0,1.7,58020.0,156626.0,2976006850.0,3879862.0,1010330565.0,11904.0,1724165799.0
31,5737676506079966301,group_committer,1.5,0.3,1.3,232480.4,5415476.6,517863549.2,391060911.6,255887896.0,6064125.5,391696126.3
31,5737676506079966301,worker_7,1.2,1.0,1.7,7040584.0,15853847.0,2123310550.5,116395153.7,1006292480.0,8771463.4,1254043630.2
31,5737676506079966301,worker_6,1.6,1.0,3.5,5734891.4,9980389.8,5545287828.6,12148545.3,1005980311.0,8101868.0,1584302399.0
31,5737676506079966301,worker_5,1.6,1.0,3.6,5876484.2,10002437.2,5726940290.3,16526660.9,1006173369.0,8213544.6,1582909808.9
31,5737676506079966301,worker_4,1.6,1.0,4.8,3737258.2,6406075.1,7692087641.4,16624857.1,1000671142.0,5250649.6,1604959101.0
31,5737676506079966301,worker_3,1.6,1.0,1.8,8040803.9,13916911.3,2876262272.0,17981707.4,1005477341.0,10799479.1,1575893578.4
31,5737676506079966301,worker_2,-nan,1.0,-nan,-nan,-nan,-nan,-nan,1005769657.0,-nan,-nan
31,5737676506079966301,worker_1,1.6,1.0,3.5,6074952.3,10091988.7,5439511048.7,11128400.9,1006197735.0,8705403.1,1574406272.0
31,5737676506079966301,worker_0,1.6,1.0,2.2,7884796.8,13187797.1,3476786846.5,15714366.7,1003264947.0,10892092.2,1581645186.1
32,5737676506079966301,pp_3,1.5,1.0,1.8,112939.0,187913.0,2753765701.0,3748967.0,1012291816.0,14237.0,1546819837.0
32,5737676506079966301,pp_2,1.5,1.0,1.7,70886.0,183870.0,2648729772.0,3844546.0,1012477039.0,18420.0,1547110007.0
32,5737676506079966301,pp_1,1.5,1.0,1.7,84245.0,175890.0,2656425976.0,3728547.0,1012479738.0,13471.0,1547153601.0
32,5737676506079966301,pp_0,1.5,1.0,1.7,51918.0,175328.0,2662172757.0,3800328.0,1012474458.0,13070.0,1547119855.0
32,5737676506079966301,group_committer,1.4,0.4,1.3,451174.5,8716190.2,727420334.1,560786247.7,408551650.0,8197245.6,564897981.2
32,5737676506079966301,worker_7,1.4,1.0,2.8,6786961.6,10981197.2,4025403414.9,10777732.3,1007942928.0,10016075.9,1415013526.9
32,5737676506079966301,worker_6,1.4,1.0,1.7,5756205.0,10945354.0,2480037914.0,10794156.0,1009411016.0,7294747.0,1444438898.0
32,5737676506079966301,worker_5,1.4,1.0,3.3,6109513.9,10372667.4,4715176389.9,17863649.0,1009059064.0,8721387.2,1437490323.7
32,5737676506079966301,worker_4,1.4,1.0,2.1,8289682.1,13594028.3,3073870439.3,38014478.9,1006587672.0,12163561.8,1434576025.5
32,5737676506079966301,worker_3,1.4,1.0,1.6,5981524.0,11190929.0,2329224355.0,10561056.0,1009378722.0,7759761.0,1444340761.0
32,5737676506079966301,worker_2,1.4,1.0,2.1,8105797.0,13549092.2,3043952579.4,18361425.8,1007658632.0,11262033.1,1433782431.7
32,5737676506079966301,worker_1,1.5,1.0,5.1,3043798.4,5062134.5,7717360997.6,9793897.5,1006105025.0,4810504.8,1499172150.1
32,5737676506079966301,worker_0,1.4,1.0,3.7,5349229.0,9025054.6,5396813003.7,20191444.9,1006427594.0,7965915.2,1450447692.5
33,5737676506079966301,pp_3,1.4,1.0,1.8,83898.0,190824.0,2538534584.0,3581684.0,1013451080.0,14964.0,1427033975.0
33,5737676506079966301,pp_2,1.4,1.0,1.7,85943.0,186736.0,2438218094.0,3657088.0,1013481512.0,18997.0,1427078120.0
33,5737676506079966301,pp_1,1.4,1.0,1.7,76428.0,176028.0,2447033229.0,3516014.0,1013482978.0,14021.0,1427107692.0
33,5737676506079966301,pp_0,1.4,1.0,1.7,48042.0,176523.0,2452068891.0,3561148.0,1013447622.0,12522.0,1427028263.0
33,5737676506079966301,group_committer,1.3,0.5,1.3,659736.6,9333314.7,780553791.9,578666020.8,457718128.0,9326032.9,583199656.1
33,5737676506079966301,worker_7,1.3,1.0,2.0,7043040.4,12498721.6,2582016112.3,23276755.6,1004953010.0,10131946.1,1301197928.0
33,5737676506079966301,worker_6,1.3,1.0,1.7,6408670.7,11772127.3,2240564196.6,21014732.5,1007647510.0,8605870.5,1351464126.6
33,5737676506079966301,worker_5,1.3,1.0,2.1,7361349.0,12502875.0,2753429616.0,18234420.0,1008740514.0,10678936.0,1317951956.0
33,5737676506079966301,worker_4,1.4,1.0,2.1,7781877.6,12688344.0,2872837889.4,20732960.8,1004390544.0,11402258.9,1360887477.6
33,5737676506079966301,worker_3,1.3,1.0,1.9,6939789.0,11925137.0,2554615037.0,15328856.0,1008709214.0,9867110.0,1321713310.0
33,5737676506079966301,worker_2,1.3,1.0,1.9,6748333.6,11744442.5,2452922695.8,25434912.2,1008525535.0,9043928.0,1315084669.4
33,5737676506079966301,worker_1,1.3,1.0,1.8,6700141.5,11511202.2,2372047405.7,14680558.9,1008368327.0,9376385.6,1316400281.2
33,5737676506079966301,worker_0,1.3,1.0,1.6,6177360.8,11086622.9,2136003428.6,18113458.2,1003984163.0,8002481.0,1320703020.6
34,5737676506079966301,pp_3,1.4,1.0,1.8,98307.0,189816.0,2519868969.0,3479211.0,1014722279.0,13969.0,1417496225.0
34,5737676506079966301,pp_2,1.4,1.0,1.7,56482.0,184224.0,2423593731.0,3561464.0,1014734913.0,17893.0,1417517952.0
34,5737676506079966301,pp_1,1.4,1.0,1.7,76941.0,179336.0,2428884963.0,3528289.0,1014727915.0,14953.0,1417551676.0
34,5737676506079966301,pp_0,1.4,1.0,1.7,47804.0,177389.0,2434555697.0,3500007.0,1014729852.0,13073.0,1417552744.0
34,5737676506079966301,group_committer,1.3,0.3,1.4,436295.1,5923741.9,514517781.9,361785011.0,290591310.0,6383478.8,364342199.7
34,5737676506079966301,worker_7,1.3,1.0,2.0,7073213.0,12172375.0,2660991670.0,16353047.0,1009422014.0,10446657.0,1306532621.0
34,5737676506079966301,worker_6,1.2,1.0,2.1,7280869.4,11971813.5,2692656528.3,23367729.6,1006709524.0,10755845.7,1257333721.5
34,5737676506079966301,worker_5,1.3,1.0,1.8,6700833.0,11694531.0,2411883646.0,16314726.0,1010079285.0,9424283.0,1307329911.0
34,5737676506079966301,worker_4,1.3,1.0,1.9,6913806.6,11554478.8,2474198286.8,13877757.2,1005419547.0,9779046.1,1299666333.7
34,5737676506079966301,worker_3,1.3,1.0,1.5,5806239.0,10665739.0,1986615401.0,10725352.0,1011177675.0,7574678.0,1309475738.0
34,5737676506079966301,worker_2,1.3,1.0,1.5,5753304.5,10612599.2,1972867943.7,10598110.2,1010276591.0,7382255.9,1308557651.8
34,5737676506079966301,worker_1,1.3,1.0,2.2,7621837.7,12421600.2,2869106936.8,18361446.0,1004431533.0,11058795.3,1299725118.1
34,5737676506079966301,worker_0,1.3,1.0,1.5,5869271.7,10790849.9,1966601800.1,28287971.1,1007967236.0,7668470.0,1302858599.1
35,5737676506079966301,pp_3,1.5,1.0,1.8,106257.0,119772.0,2801877237.0,3472548.0,1013680892.0,13233.0,1562838897.0
35,5737676506079966301,pp_2,1.5,1.0,1.7,81048.0,115962.0,2692473072.0,3660869.0,1013681684.0,17624.0,1562855798.0
35,5737676506079966301,pp_1,1.5,1.0,1.7,85142.0,108512.0,2699650733.0,3517086.0,1013693584.0,12649.0,1562923751.0
35,5737676506079966301,pp_0,1.5,1.0,1.7,52730.0,107231.0,2704359858.0,3540386.0,1013651448.0,11925.0,1562846940.0
35,5737676506079966301,group_committer,1.4,0.2,1.4,225947.5,5082986.5,473084475.4,340210324.1,242060151.0,7395311.6,340210324.1
35,5737676506079966301,worker_7,1.4,1.0,2.7,3045953.0,5594659.0,3936636534.0,8552251.0,1012305106.0,4275096.0,1462182053.0
35,5737676506079966301,worker_6,-nan,1.0,-nan,-nan,-nan,-nan,-nan,1011808229.0,-nan,-nan
35,5737676506079966301,worker_5,1.4,1.0,3.4,3249924.2,5705685.0,4851416884.1,15848833.3,1011912506.0,4988871.6,1419901613.3
35,5737676506079966301,worker_4,1.4,1.0,3.2,2810912.8,4948925.1,4675878629.9,9809100.7,1011389587.0,4161353.5,1450445759.1
35,5737676506079966301,worker_3,1.4,1.0,3.0,3275062.0,5935343.0,4301909233.0,10043441.0,1010394306.0,4695638.0,1455608143.0
35,5737676506079966301,worker_2,1.4,1.0,3.0,2196763.6,4018796.5,4238674922.9,6469366.9,1011011943.0,3129717.5,1435395963.6
35,5737676506079966301,worker_1,1.5,1.0,2.0,5175713.9,9670792.6,2926344772.2,10405753.0,1012121420.0,7071492.1,1498547145.9
35,5737676506079966301,worker_0,1.4,1.0,3.2,3579675.0,6306998.7,4634809362.7,14286705.4,1010351052.0,5369114.1,1438705775.4
36,5737676506079966301,pp_3,1.4,1.0,1.8,100699.0,202335.0,2553230353.0,7777786.0,1015199612.0,18240.0,1443846088.0
36,5737676506079966301,pp_2,1.4,1.0,1.7,85805.0,200862.0,2453904462.0,7972212.0,1015220392.0,24865.0,1443876107.0
36,5737676506079966301,pp_1,1.4,1.0,1.7,82322.0,188386.0,2463214316.0,7679905.0,1015224381.0,18555.0,1443899498.0
36,5737676506079966301,pp_0,1.4,1.0,1.7,49007.0,186873.0,2468388468.0,7907272.0,1015224577.0,17514.0,1443883965.0
36,5737676506079966301,group_committer,1.3,0.4,1.3,743428.6,7705641.6,657867379.3,505583390.0,400928601.0,8065846.2,508041333.5
36,5737676506079966301,worker_7,1.4,1.0,1.7,6636095.2,12165917.3,2366110973.2,16405640.5,1004948380.0,9857089.3,1375356965.1
36,5737676506079966301,worker_6,1.3,1.0,1.8,6503585.4,12113497.7,2330066597.9,23158100.1,1005897361.0,10432850.6,1304127029.8
36,5737676506079966301,worker_5,1.3,1.0,1.7,6183486.5,13562878.2,2307756914.4,19748117.4,1005986851.0,10047848.7,1329183619.0
36,5737676506079966301,worker_4,1.2,1.0,1.7,6926748.8,12163643.9,2048323570.0,45799120.8,1005519563.0,8161974.6,1211317375.9
36,5737676506079966301,worker_3,1.4,1.0,1.5,5850615.4,11125297.1,2028467047.4,14273929.1,1003599434.0,8412582.6,1360576699.7
36,5737676506079966301,worker_2,1.3,1.0,2.0,7142912.2,12030174.9,2563983283.6,25779304.8,1000954063.0,10996156.5,1310689871.5
36,5737676506079966301,worker_1,1.3,1.0,1.8,6457134.6,11677524.7,2286653973.9,26313514.7,1001502809.0,9970090.2,1306573636.4
36,5737676506079966301,worker_0,1.4,1.0,1.5,5973034.6,11183602.6,2058591536.5,16374923.6,1003044195.0,8681778.2,1355841930.1
37,5737676506079966301,pp_3,1.3,1.0,1.8,82048.0,180599.0,2435638361.0,3470384.0,1015918535.0,14750.0,1368449900.0
37,5737676506079966301,pp_2,1.3,1.0,1.7,69633.0,176170.0,2340104339.0,3609014.0,1015941885.0,18837.0,1368481544.0
37,5737676506079966301,pp_1,1.3,1.0,1.7,79320.0,168350.0,2345925558.0,3443634.0,1015959543.0,14753.0,1368550607.0
37,5737676506079966301,pp_0,1.3,1.0,1.7,46268.0,168843.0,2351023749.0,3465446.0,1015940262.0,13370.0,1368516724.0
37,5737676506079966301,group_committer,1.3,0.4,1.3,651122.3,7899445.2,652636465.2,481349501.9,387458608.0,8043346.5,484803389.8
37,5737676506079966301,worker_7,1.3,1.0,1.8,6604574.8,11464034.5,2385495179.5,14540054.5,1009150793.0,9455728.5,1305095995.4
37,5737676506079966301,worker_6,1.2,1.0,1.8,6472301.5,11314287.5,2324094539.3,14675381.5,1006804085.0,9498494.8,1256547047.5
37,5737676506079966301,worker_5,1.3,1.0,1.8,6324976.9,13053655.9,2370977902.5,20180489.0,1008917481.0,10447171.0,1302267818.9
37,5737676506079966301,worker_4,1.3,1.0,1.7,6156918.1,11254567.9,2175493430.7,12947241.5,1010675957.0,8556203.3,1308475112.2
37,5737676506079966301,worker_3,1.3,1.0,1.6,5969993.3,11089131.6,2083971977.1,11698470.0,1007961300.0,8153718.8,1305205319.0
37,5737676506079966301,worker_2,1.3,1.0,2.1,7244217.7,12026645.0,2701424181.1,22338537.9,1008142116.0,10817309.7,1301348272.3
37,5737676506079966301,worker_1,1.3,1.0,1.6,6030062.5,10980953.1,2093473746.9,20571163.5,1008496954.0,8342224.7,1304220116.8
37,5737676506079966301,worker_0,1.3,1.0,1.9,6961798.4,12101148.8,2515800718.4,13082191.9,1009300311.0,10019956.3,1306654089.9
38,5737676506079966301,pp_3,1.4,1.0,1.8,89542.0,195095.0,2588263706.0,3522647.0,1013770363.0,15542.0,1455346072.0
38,5737676506079966301,pp_2,1.4,1.0,1.7,75624.0,191653.0,2486725876.0,3596493.0,1013769734.0,19678.0,1455361351.0
38,5737676506079966301,pp_1,1.4,1.0,1.7,87209.0,183120.0,2492894326.0,3523481.0,1013753476.0,14866.0,1455358349.0
38,5737676506079966301,pp_0,1.4,1.0,1.7,48803.0,182825.0,2498752295.0,3521207.0,1013743129.0,14247.0,1455349056.0
38,5737676506079966301,group_committer,1.3,0.4,1.3,569376.0,7304258.6,602145651.6,475215200.1,367893192.0,7546893.0,477189950.4
38,5737676506079966301,worker_7,1.3,1.0,1.8,6700790.5,11881769.9,2423746362.6,19148857.7,1007066695.0,9460493.1,1347281778.3
38,5737676506079966301,worker_6,1.3,1.0,1.5,6058490.0,11218297.0,2103223894.2,12478198.3,1007211196.0,8147501.6,1359213955.6
38,5737676506079966301,worker_5,1.4,1.0,1.9,7441071.6,12648308.6,2622127022.7,24552791.6,1003113292.0,10540234.1,1361772326.0
38,5737676506079966301,worker_4,1.3,1.0,1.6,6144967.0,11476093.0,2148607889.0,15252802.0,1008352397.0,8294352.0,1358387930.0
38,5737676506079966301,worker_3,1.3,1.0,1.5,5918637.4,11029067.4,2047546170.6,11873943.9,1007608320.0,7866188.4,1344856313.4
38,5737676506079966301,worker_2,1.3,1.0,2.0,7213966.7,12073605.8,2716658110.0,20046608.0,1004305064.0,10599801.8,1350014661.2
38,5737676506079966301,worker_1,1.3,1.0,1.8,6651793.6,11563845.7,2390444620.3,19893647.6,1003263772.0,9799898.3,1342215997.6
38,5737676506079966301,worker_0,1.3,1.0,1.6,6177193.0,11429669.2,2176441081.8,12249262.1,1008255137.0,8472088.1,1358989077.8
39,5737676506079966301,pp_3,1.3,1.0,1.8,90690.0,158382.0,2427886374.0,3993960.0,1016158086.0,20395.0,1364013447.0
39,5737676506079966301,pp_2,1.3,1.0,1.7,75167.0,153015.0,2332529937.0,4234558.0,1016172785.0,25107.0,1364013874.0
39,5737676506079966301,pp_1,1.3,1.0,1.7,82513.0,145670.0,2338754240.0,3948266.0,1016182895.0,20048.0,1364047795.0
39,5737676506079966301,pp_0,1.3,1.0,1.7,46082.0,145514.0,2343473390.0,4007326.0,1016168999.0,18843.0,1364003586.0
39,5737676506079966301,group_committer,1.2,0.3,1.4,460314.5,5353504.3,483614209.4,353059215.5,289083839.0,6159598.4,355779612.4
39,5737676506079966301,worker_7,1.2,1.0,2.2,5512916.3,9632570.5,2622820727.0,22954148.2,996870211.0,8426108.6,1212337154.0
39,5737676506079966301,worker_6,1.2,1.0,1.9,5172127.2,9329760.4,2358680808.5,19511620.2,992841299.0,7726325.9,1232699747.6
39,5737676506079966301,worker_5,1.2,1.0,1.9,5041096.3,9189451.6,2400841346.5,18519329.3,1001758580.0,7380049.8,1245762694.6
39,5737676506079966301,worker_4,1.3,1.0,2.0,5905219.8,10413925.9,2547662237.5,17220832.8,1005486541.0,8748572.2,1274741786.4
39,5737676506079966301,worker_3,1.2,1.0,2.1,5243282.9,8904731.3,2571850348.5,21041258.1,994396764.0,7764716.8,1229817023.7
39,5737676506079966301,worker_2,1.2,1.0,1.9,5003853.8,8687644.4,2310227114.5,14648309.9,998099395.0,7619176.7,1224087501.7
39,5737676506079966301,worker_1,1.3,1.0,1.7,6219584.3,10890502.9,2138899835.1,24948861.2,993119870.0,9169300.9,1262711693.7
39,5737676506079966301,worker_0,1.3,1.0,2.3,5998421.9,10076633.9,2923742859.8,17553462.1,994514998.0,9077020.2,1249827002.2
40,5737676506079966301,pp_3,1.4,1.0,1.8,109466.0,128981.0,2478015712.0,3881632.0,1016244206.0,20489.0,1388118280.0
40,5737676506079966301,pp_2,1.4,1.0,1.7,57986.0,122244.0,2383583326.0,4132400.0,1016358511.0,25536.0,1388258744.0
40,5737676506079966301,pp_1,1.4,1.0,1.7,85510.0,118037.0,2389260877.0,3823114.0,1016383720.0,19510.0,1388357795.0
40,5737676506079966301,pp_0,1.4,1.0,1.7,46918.0,116797.0,2393772149.0,3822198.0,1016407229.0,18663.0,1388366432.0
40,5737676506079966301,group_committer,1.2,0.4,1.3,504746.9,6371382.4,550925292.8,435629263.2,361858633.0,7577599.5,437868453.4
40,5737676506079966301,worker_7,1.3,1.0,1.7,6326911.6,10896895.4,2154360286.7,25436381.7,998173999.0,10314762.8,1255450685.5
40,5737676506079966301,worker_6,1.3,1.0,2.6,3252434.1,5836637.8,3375233802.6,17955903.8,990472884.0,5130314.7,1273860764.7
40,5737676506079966301,worker_5,1.3,1.0,2.7,3871552.0,6724520.3,3444764468.9,19638973.9,995116692.0,5995026.6,1271120181.8
40,5737676506079966301,worker_4,1.3,1.0,3.8,3686045.4,6396915.4,4822020569.8,18637863.6,1003534583.0,5723197.3,1285609859.9
40,5737676506079966301,worker_3,1.3,1.0,2.6,3558241.1,6362956.0,3289415172.3,18736650.8,997926748.0,5560699.3,1258227919.3
40,5737676506079966301,worker_2,1.3,1.0,2.7,2977856.3,5500349.1,3473587540.0,10295166.2,985009163.0,4277789.6,1302471599.4
40,5737676506079966301,worker_1,1.3,1.0,1.7,6386261.4,11020472.1,2195477491.7,21516590.8,993672026.0,9700926.0,1301055855.7
40,5737676506079966301,worker_0,1.3,1.0,1.8,5993097.4,10727141.2,2220627920.0,21725214.8,996028128.0,9114026.3,1264293710.2
41,5737676506079966301,pp_3,1.2,1.0,1.8,91611.0,128387.0,2177909961.0,4006762.0,1022920141.0,24309.0,1224626337.0
41,5737676506079966301,pp_2,1.2,1.0,1.7,53116.0,121469.0,2094305847.0,4275556.0,1022977352.0,27930.0,1224702278.0
41,5737676506079966301,pp_1,1.2,1.0,1.7,72436.0,116914.0,2098814108.0,3956152.0,1022990259.0,24597.0,1224728608.0
41,5737676506079966301,pp_0,1.2,1.0,1.7,41110.0,115035.0,2102768850.0,3984504.0,1022929715.0,23015.0,1224631135.0
41,5737676506079966301,group_committer,1.1,0.2,1.2,330713.5,3776479.8,311960561.8,249419611.1,231977706.0,4619831.0,250379169.0
41,5737676506079966301,worker_7,1.1,0.9,1.6,5040687.1,8812599.3,1678414861.4,23238752.0,962400783.0,8681035.8,1067002910.2
41,5737676506079966301,worker_6,1.1,0.9,1.8,4770700.8,8389041.0,1803175467.4,20082678.8,931976541.0,7560602.5,1022067248.0
41,5737676506079966301,worker_5,1.1,0.9,1.6,5104759.4,8384366.5,1612899672.5,27425470.1,933060936.0,8388907.6,1016388883.7
41,5737676506079966301,worker_4,1.1,0.9,1.6,5309287.3,9037735.6,1654766988.1,33209639.4,944418828.0,8035590.9,1028682711.1
41,5737676506079966301,worker_3,1.1,0.9,1.7,4870101.0,8347489.7,1687324389.5,21277100.7,928604263.0,8007251.2,1016733666.1
41,5737676506079966301,worker_2,1.1,0.9,1.6,4736380.4,8203271.6,1551038051.1,21555712.4,912501976.0,7565564.8,994954959.5
41,5737676506079966301,worker_1,1.1,0.9,1.7,4476889.9,7929203.8,1774178369.3,18836517.3,950302300.0,7201120.8,1039896059.5
41,5737676506079966301,worker_0,1.1,0.9,1.5,4710503.8,8370272.7,1548050470.2,21387759.1,902098325.0,6999348.8,1003246598.9
42,5737676506079966301,pp_3,1.1,1.0,1.8,74459.0,119937.0,2038339828.0,3910345.0,1035139593.0,26240.0,1145279540.0
42,5737676506079966301,pp_2,1.1,1.0,1.7,58818.0,109087.0,1956465940.0,4113781.0,1033813747.0,30251.0,1143797098.0
42,5737676506079966301,pp_1,1.1,1.0,1.7,67494.0,102499.0,1963643507.0,3824407.0,1035161428.0,26712.0,1145279807.0
