t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
34,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,19404,18.5,0,0,0.2,81.3,0,0,0,0,262876,0,7448,0,0,0.0,0,0,0.4,0,-nan,0.6,0,296882,2948746,-nan,0,1,0.0,0,0
35,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,11731,17.4,0,0,0.3,82.3,0,0,0,0,164783,0,4664,0,0,0.0,0,0,0.7,0,-nan,0.4,0,187872,1880616,-nan,0,1,0.0,0,0
36,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,16609,21.7,0,0,0.2,78.1,0,0,0,0,335383,0,7003,0,0,0.0,0,0,0.3,0,-nan,0.6,0,276511,3088625,-nan,0,1,0.0,0,0
37,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,14071,14.5,0,0,0.3,85.1,0,0,0,0,197083,0,5165,0,0,0.0,0,0,0.8,0,-nan,0.4,0,203461,2310114,-nan,0,1,0.0,0,0
38,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,5068,19.6,0,0,0.1,80.3,0,0,0,0,318238,0,2114,0,0,0.0,0,0,0.3,0,-nan,0.2,0,83460,1909273,-nan,0,1,0.0,0,0
39,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,26805,20.5,0,0,0.4,79.1,0,0,0,0,161699,0,10255,0,0,0.0,0,0,0.8,0,-nan,0.9,0,408881,3551127,-nan,0,1,0.0,0,0
40,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,63,-nan,0,0,-nan,-nan,0,0,0,0,0,0,12,0,0,0.0,0,0,0.0,0,-nan,0.0,0,548,0,-nan,0,0,0.0,0,0
41,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,27229,20.9,0,0,0.2,78.8,0,0,0,0,491262,0,10785,0,0,0.0,0,0,0.9,0,-nan,0.9,0,439371,5261192,-nan,0,2,0.0,0,0
42,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,4637,23.4,0,0,0.2,76.5,0,0,0,0,270242,0,1603,0,0,0.0,0,0,0.0,0,-nan,0.1,0,69270,1224723,-nan,0,1,0.0,0,0
43,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,17958,-nan,0,0,-nan,-nan,0,0,0,0,0,0,6329,0,0,0.0,0,0,0.7,0,-nan,0.6,0,263135,1611921,-nan,0,0,0.0,0,0
44,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,18981,53.2,0,0,0.2,46.6,0,0,0,0,208978,0,7143,0,0,0.0,0,0,0.5,0,-nan,0.6,0,299482,3152387,-nan,0,1,0.0,0,0
45,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,17714,41.1,0,0,0.3,58.5,0,0,0,0,294814,0,6490,0,0,0.0,0,0,0.6,0,-nan,0.6,0,263599,3353404,-nan,0,1,0.0,0,0
46,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,11035,18.6,0,0,0.2,81.2,0,0,0,0,340549,0,4517,0,0,0.0,0,0,0.5,0,-nan,0.4,0,176338,2842080,-nan,0,1,0.0,0,0
47,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,18529,19.9,0,0,0.2,79.9,0,0,0,0,221979,0,7386,0,0,0.0,0,0,0.5,0,-nan,0.6,0,285911,2704236,-nan,0,1,0.0,0,0
48,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,3952,-nan,0,0,-nan,-nan,0,0,0,0,0,0,1334,0,0,0.0,0,0,0.2,0,-nan,0.1,0,51084,55,-nan,0,0,0.0,0,0
49,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,23085,22.8,0,0,0.2,77.0,0,0,0,0,512865,0,8691,0,0,0.0,0,0,0.6,0,-nan,0.8,0,357718,5057696,-nan,0,2,0.0,0,0
50,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,9169,-nan,0,0,-nan,-nan,0,0,0,0,0,0,3523,0,0,0.0,0,0,0.5,0,-nan,0.3,0,138660,527796,-nan,0,0,0.0,0,0
51,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,18940,18.6,0,0,0.2,81.1,0,0,0,0,485554,0,8111,0,0,0.0,0,0,0.5,0,-nan,0.7,0,319618,4407782,-nan,0,2,0.0,0,0
52,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,11525,-nan,0,0,-nan,-nan,0,0,0,0,0,0,3995,0,0,0.0,0,0,0.6,0,-nan,0.4,0,168376,864392,-nan,0,0,0.0,0,0
53,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,18633,14.8,0,0,0.2,85.0,0,0,0,0,311668,0,7462,0,0,0.0,0,0,0.4,0,-nan,0.6,0,296128,2822804,-nan,0,1,0.0,0,0
54,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,12792,15.1,0,0,0.3,84.6,0,0,0,0,186488,0,4956,0,0,0.0,0,0,0.7,0,-nan,0.4,0,195090,2673886,-nan,0,1,0.0,0,0
55,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,14652,22.2,0,0,0.2,77.7,0,0,0,0,208712,0,5736,0,0,0.0,0,0,0.3,0,-nan,0.5,0,236880,2681024,-nan,0,1,0.0,0,0
56,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,15468,16.7,0,0,0.4,82.8,0,0,0,0,283625,0,6116,0,0,0.0,0,0,0.7,0,-nan,0.5,0,255749,2354650,-nan,0,1,0.0,0,0
57,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,12325,19.3,0,0,0.2,80.6,0,0,0,0,303160,0,4718,0,0,0.0,0,0,0.3,0,-nan,0.4,0,200320,3148982,-nan,0,1,0.0,0,0
58,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,18445,16.2,0,0,0.4,83.4,0,0,0,0,154545,0,7052,0,0,0.0,0,0,0.8,0,-nan,0.6,0,282103,2053186,-nan,0,1,0.0,0,0
59,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,4146,19.7,0,0,0.2,80.2,0,0,0,0,260179,0,1751,0,0,0.0,0,0,0.3,0,-nan,0.2,0,71413,2079631,-nan,0,1,0.0,0,0
60,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,26193,19.9,0,0,0.5,79.6,0,0,0,0,255886,0,10406,0,0,0.0,0,0,0.7,0,-nan,0.9,0,410809,3801622,-nan,0,1,0.0,0,0
61,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,1162,-nan,0,0,-nan,-nan,0,0,0,0,0,0,377,0,0,0.0,0,0,0.0,0,-nan,0.0,0,13935,27,-nan,0,0,0.0,0,0
62,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,26661,19.4,0,0,0.2,80.4,0,0,0,0,496127,0,10334,0,0,0.0,0,0,0.8,0,-nan,0.9,0,426691,5179885,-nan,0,2,0.0,0,0
63,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,4732,-nan,0,0,-nan,-nan,0,0,0,0,0,0,1652,0,0,0.0,0,0,0.3,0,-nan,0.1,0,64304,15,-nan,0,0,0.0,0,0
64,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,19613,21.3,0,0,0.2,78.5,0,0,0,0,486565,0,7980,0,0,0.0,0,0,0.4,0,-nan,0.7,0,317708,4086853,-nan,0,2,0.0,0,0
65,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,10307,-nan,0,0,-nan,-nan,0,0,0,0,0,0,4244,0,0,0.0,0,0,0.6,0,-nan,0.4,0,170842,1194875,-nan,0,0,0.0,0,0
66,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,18831,17.5,0,0,0.2,82.3,0,0,0,0,315985,0,7325,0,0,0.0,0,0,0.4,0,-nan,0.6,0,297371,3336956,-nan,0,1,0.0,0,0
67,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,14643,18.6,0,0,0.3,81.2,0,0,0,0,178767,0,5194,0,0,0.0,0,0,0.7,0,-nan,0.4,0,209821,2312630,-nan,0,1,0.0,0,0
68,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,14874,19.3,0,0,0.2,80.5,0,0,0,0,308402,0,6069,0,0,0.0,0,0,0.3,0,-nan,0.5,0,244201,2796642,-nan,0,1,0.0,0,0
69,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,16561,16.5,0,0,0.3,83.2,0,0,0,0,178135,0,5725,0,0,0.0,0,0,0.7,0,-nan,0.5,0,238606,2224354,-nan,0,1,0.0,0,0
70,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,3659,26.3,0,0,0.2,73.6,0,0,0,0,331064,0,1545,0,0,0.0,0,0,0.3,0,-nan,0.1,0,64774,2052641,-nan,0,1,0.0,0,0
71,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,27266,17.3,0,0,0.3,82.3,0,0,0,0,171517,0,10303,0,0,0.0,0,0,0.7,0,-nan,0.9,0,423327,3795214,-nan,0,1,0.0,0,0
72,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,2071,19.1,0,0,0.2,80.8,0,0,0,0,191356,0,903,0,0,0.0,0,0,0.2,0,-nan,0.1,0,34857,1150752,-nan,0,1,0.0,0,0
73,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,27946,11.4,0,0,0.5,88.1,0,0,0,0,285909,0,11220,0,0,0.0,0,0,0.8,0,-nan,0.9,0,435030,4052862,-nan,0,1,0.0,0,0
74,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,849,18.5,0,0,0.2,81.3,0,0,0,0,307426,0,226,0,0,0.0,0,0,0.0,0,-nan,0.0,0,8453,298883,-nan,0,1,0.0,0,0
75,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,29054,14.6,0,0,0.3,85.0,0,0,0,0,177575,0,11293,0,0,0.0,0,0,1.0,0,-nan,1.0,0,450831,4984978,-nan,0,1,0.0,0,0
76,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,2814,-nan,0,0,-nan,-nan,0,0,0,0,0,0,855,0,0,0.0,0,0,0.1,0,-nan,0.1,0,32700,7,-nan,0,0,0.0,0,0
77,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,22920,18.9,0,0,0.2,80.9,0,0,0,0,487533,0,9008,0,0,0.0,0,0,0.6,0,-nan,0.8,0,365054,4926810,-nan,0,2,0.0,0,0
78,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,8387,-nan,0,0,-nan,-nan,0,0,0,0,0,0,3234,0,0,0.0,0,0,0.5,0,-nan,0.3,0,129396,552461,-nan,0,0,0.0,0,0
79,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,17976,18.9,0,0,0.2,80.9,0,0,0,0,315677,0,7089,0,0,0.0,0,0,0.3,0,-nan,0.6,0,286923,3046575,-nan,0,1,0.0,0,0
80,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,12848,20.9,0,0,0.4,78.7,0,0,0,0,170847,0,4893,0,0,0.0,0,0,0.8,0,-nan,0.4,0,194613,2087904,-nan,0,1,0.0,0,0
81,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,15129,22.1,0,0,0.1,77.8,0,0,0,0,307946,0,6049,0,0,0.0,0,0,0.3,0,-nan,0.5,0,246188,3169437,-nan,0,1,0.0,0,0
82,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,15528,18.7,0,0,0.4,80.9,0,0,0,0,179957,0,6135,0,0,0.0,0,0,0.8,0,-nan,0.5,0,244788,2213495,-nan,0,1,0.0,0,0
83,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,9729,23.8,0,0,0.1,76.0,0,0,0,0,308926,0,3725,0,0,0.0,0,0,0.3,0,-nan,0.3,0,156376,2738282,-nan,0,1,0.0,0,0
84,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,20626,18.5,0,0,0.4,81.1,0,0,0,0,183212,0,8147,0,0,0.0,0,0,0.7,0,-nan,0.7,0,328112,2666927,-nan,0,1,0.0,0,0
85,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,4876,16.7,0,0,0.2,83.1,0,0,0,0,301008,0,2056,0,0,0.0,0,0,0.3,0,-nan,0.2,0,82496,1834967,-nan,0,1,0.0,0,0
86,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,25465,17.9,0,0,0.3,81.7,0,0,0,0,184041,0,9373,0,0,0.0,0,0,0.8,0,-nan,0.8,0,390812,3575841,-nan,0,1,0.0,0,0
87,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,1059,-nan,0,0,-nan,-nan,0,0,0,0,0,0,318,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11492,9,-nan,0,0,0.0,0,0
88,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,26693,18.9,0,0,0.2,80.9,0,0,0,0,484238,0,10370,0,0,0.0,0,0,0.7,0,-nan,0.9,0,420517,5063659,-nan,0,2,0.0,0,0
89,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,5915,-nan,0,0,-nan,-nan,0,0,0,0,0,0,1769,0,0,0.0,0,0,0.3,0,-nan,0.2,0,74535,43,-nan,0,0,0.0,0,0
90,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,19346,19.6,0,0,0.2,80.2,0,0,0,0,490816,0,7881,0,0,0.0,0,0,0.4,0,-nan,0.7,0,319875,4627621,-nan,0,2,0.0,0,0
91,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,10250,-nan,0,0,-nan,-nan,0,0,0,0,0,0,3997,0,0,0.0,0,0,0.6,0,-nan,0.3,0,161204,999799,-nan,0,0,0.0,0,0
92,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,21139,22.0,0,0,0.2,77.8,0,0,0,0,289553,0,8171,0,0,0.0,0,0,0.4,0,-nan,0.7,0,317289,3012029,-nan,0,1,0.0,0,0
93,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,12716,17.8,0,0,0.3,81.9,0,0,0,0,190620,0,4876,0,0,0.0,0,0,0.7,0,-nan,0.4,0,191716,2162057,-nan,0,1,0.0,0,0
94,14719014674475620788,0,0,0,0,0,0,0,0,0,0,0,17319,17.9,0,0,0.2,81.9,0,0,0,0,329176,0,6718,0,0,0.0,0,0,0.4,0,-nan,0.6,0,274451,2938557,-nan,0,1,0.0,0,0
