t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,9593644571598670984,0.0,0.0,0.0,558774579,65.2,0,0.0,19.8,0,20781628.0,0.0,5195408,0,0.0,5195409,0.0,0.0,0.0,0,0,100.0,0,0
1,9593644571598670984,0.0,0.0,0.0,18760969,64.4,0,0.0,20.3,0,21234320.0,0.0,191618,0,0.0,5308580,0.0,0.0,0.0,0,0,100.0,0,0
2,9593644571598670984,0.0,0.0,0.0,19749024,64.0,0,0.0,20.5,0,21447548.0,0.0,96706,0,0.0,5361894,0.0,0.0,0.0,0,0,100.0,0,0
3,9593644571598670984,0.0,0.0,0.0,18840700,63.5,0,0.0,20.8,0,21791676.0,0.0,135877,0,0.0,5447919,0.0,0.0,0.0,0,0,100.0,0,0
4,9593644571598670984,0.0,0.0,0.0,19819320,63.2,0,0.0,21.0,0,21977812.0,0.0,83267,0,0.0,5494453,0.0,0.0,0.0,0,0,100.0,0,0
5,9593644571598670984,0.0,0.0,0.0,19270772,62.7,0,0.0,21.2,0,22237664.0,0.0,121777,0,0.0,5559421,0.0,0.0,0.0,0,0,100.0,0,0
6,9593644571598670984,0.0,0.0,0.0,18867791,62.2,0,0.0,21.5,0,22562188.0,0.0,125182,0,0.0,5640547,0.0,0.0,0.0,0,0,100.0,0,0
7,9593644571598670984,0.0,0.0,0.0,19501451,61.9,0,0.0,21.7,0,22756632.0,0.0,98071,0,0.0,5689162,0.0,0.0,0.0,0,0,100.0,0,0
8,9593644571598670984,0.0,0.0,0.0,18886445,61.6,0,0.0,21.9,0,22916552.0,0.0,58828,0,0.0,5729138,0.0,0.0,0.0,0,0,100.0,0,0
9,9593644571598670984,0.0,0.0,0.0,19160574,61.0,0,0.0,22.2,0,23294028.0,0.0,158836,0,0.0,5823507,0.0,0.0,0.0,0,0,100.0,0,0
10,9593644571598670984,0.0,0.0,0.0,19189300,60.6,0,0.0,22.4,0,23505816.0,0.0,106886,0,0.0,5876455,0.0,0.0,0.0,0,0,100.0,0,0
11,9593644571598670984,0.0,0.0,0.0,18920057,60.4,0,0.0,22.6,0,23645396.0,0.0,52224,0,0.0,5911349,0.0,0.0,0.0,0,0,100.0,0,0
12,9593644571598670984,0.0,0.0,0.0,19183341,59.8,0,0.0,22.9,0,24001632.0,0.0,153118,0,0.0,6000408,0.0,0.0,0.0,0,0,100.0,0,0
13,9593644571598670984,0.0,0.0,0.0,19726512,59.2,0,0.0,23.2,0,24334036.0,0.0,145580,0,0.0,6083514,0.0,0.0,0.0,0,0,100.0,0,0
14,9593644571598670984,0.0,0.0,0.0,18987943,59.2,0,0.0,23.2,0,24367396.0,0.0,8338,0,0.0,6091849,0.0,0.0,0.0,0,0,100.0,0,0
15,9593644571598670984,0.0,0.0,0.0,18961504,58.6,0,0.0,23.6,0,24701388.0,0.0,157928,0,0.0,6175350,0.0,0.0,0.0,0,0,100.0,0,0
16,9593644571598670984,0.0,0.0,0.0,18882323,58.0,0,0.0,23.9,0,25068376.0,0.0,152258,0,0.0,6267097,0.0,0.0,0.0,0,0,100.0,0,0
17,9593644571598670984,0.0,0.0,0.0,18734940,57.5,0,0.0,24.2,0,25344716.0,0.0,97520,0,0.0,6336179,0.0,0.0,0.0,0,0,100.0,0,0
18,9593644571598670984,0.0,0.0,0.0,19818235,57.3,0,0.0,24.3,0,25486448.0,0.0,73485,0,0.0,6371612,0.0,0.0,0.0,0,0,100.0,0,0
19,9593644571598670984,0.0,0.0,0.0,19461538,56.6,0,0.0,24.7,0,25882192.0,0.0,168589,0,0.0,6470550,0.0,0.0,0.0,0,0,100.0,0,0
20,9593644571598670984,0.0,0.0,0.0,19782322,56.2,0,0.0,24.9,0,26125376.0,0.0,95923,0,0.0,6531344,0.0,0.0,0.0,0,0,100.0,0,0
21,9593644571598670984,0.0,0.0,0.0,19318397,55.9,0,0.0,25.1,0,26296760.0,0.0,79396,0,0.0,6574190,0.0,0.0,0.0,0,0,100.0,0,0
22,9593644571598670984,0.0,0.0,0.0,19211521,55.4,0,0.0,25.3,0,26578892.0,0.0,141718,0,0.0,6644725,0.0,0.0,0.0,0,0,100.0,0,0
23,9593644571598670984,0.0,0.0,0.0,18815141,54.9,0,0.0,25.7,0,26904896.0,0.0,114993,0,0.0,6726224,0.0,0.0,0.0,0,0,100.0,0,0
24,9593644571598670984,0.0,0.0,0.0,19795278,54.5,0,0.0,25.9,0,27112764.0,0.0,95461,0,0.0,6778191,0.0,0.0,0.0,0,0,100.0,0,0
25,9593644571598670984,0.0,0.0,0.0,19862418,54.3,0,0.0,26.0,0,27276128.0,0.0,71501,0,0.0,6819032,0.0,0.0,0.0,0,0,100.0,0,0
26,9593644571598670984,0.0,0.0,0.0,19190183,53.7,0,0.0,26.3,0,27610208.0,0.0,154291,0,0.0,6902552,0.0,0.0,0.0,0,0,100.0,0,0
27,9593644571598670984,0.0,0.0,0.0,18648120,53.4,0,0.0,26.5,0,27790780.0,0.0,95332,0,0.0,6947699,0.0,0.0,0.0,0,0,100.0,0,0
28,9593644571598670984,0.0,0.0,0.0,18909147,53.1,0,0.0,26.7,0,27981492.0,0.0,82294,0,0.0,6995382,0.0,0.0,0.0,0,0,100.0,0,0
29,9593644571598670984,0.0,0.0,0.0,18846263,52.5,0,0.0,27.0,0,28332948.0,0.0,135616,0,0.0,7083237,0.0,0.0,0.0,0,0,100.0,0,0
30,9593644571598670984,0.0,0.0,0.0,19201892,52.1,0,0.0,27.3,0,28601424.0,0.0,133231,0,0.0,7150358,0.0,0.0,0.0,0,0,100.0,0,0
31,9593644571598670984,0.0,0.0,0.0,18989257,51.9,0,0.0,27.4,0,28692724.0,0.0,28860,0,0.0,7173181,0.0,0.0,0.0,0,0,100.0,0,0
32,9593644571598670984,0.0,0.0,0.0,19580408,51.3,0,0.0,27.7,0,29057692.0,0.0,158674,0,0.0,7264423,0.0,0.0,0.0,0,0,100.0,0,0
33,9593644571598670984,0.0,0.0,0.0,19308820,50.9,0,0.0,27.9,0,29291512.0,0.0,98820,0,0.0,7322878,0.0,0.0,0.0,0,0,100.0,0,0
34,9593644571598670984,0.0,0.0,0.0,19367936,50.6,0,0.0,28.1,0,29445752.0,0.0,63659,0,0.0,7361438,0.0,0.0,0.0,0,0,100.0,0,0
35,9593644571598670984,0.0,0.0,0.0,19171834,50.0,0,0.0,28.5,0,29833912.0,0.0,165486,0,0.0,7458478,0.0,0.0,0.0,0,0,100.0,0,0
36,9593644571598670984,0.0,0.0,0.0,19178859,49.6,0,0.0,28.7,0,30075036.0,0.0,105874,0,0.0,7518763,0.0,0.0,0.0,0,0,100.0,0,0
37,9593644571598670984,0.0,0.0,0.0,19465544,49.4,0,0.0,28.8,0,30196716.0,0.0,60312,0,0.0,7549179,0.0,0.0,0.0,0,0,100.0,0,0
38,9593644571598670984,0.0,0.0,0.0,19149337,48.8,0,0.0,29.1,0,30533168.0,0.0,150668,0,0.0,7633292,0.0,0.0,0.0,0,0,100.0,0,0
39,9593644571598670984,0.0,0.0,0.0,19404152,48.4,0,0.0,29.4,0,30801548.0,0.0,124084,0,0.0,7700391,0.0,0.0,0.0,0,0,100.0,0,0
40,9593644571598670984,0.0,0.0,0.0,18946496,48.1,0,0.0,29.5,0,30981688.0,0.0,78931,0,0.0,7745425,0.0,0.0,0.0,0,0,100.0,0,0
41,9593644571598670984,0.0,0.0,0.0,19291623,47.6,0,0.0,29.8,0,31281648.0,0.0,115814,0,0.0,7820412,0.0,0.0,0.0,0,0,100.0,0,0
42,9593644571598670984,0.0,0.0,0.0,19898758,47.0,0,0.0,30.2,0,31635520.0,0.0,155784,0,0.0,7908880,0.0,0.0,0.0,0,0,100.0,0,0
43,9593644571598670984,0.0,0.0,0.0,18682445,46.6,0,0.0,30.4,0,31847816.0,0.0,90631,0,0.0,7961961,0.0,0.0,0.0,0,0,100.0,0,0
44,9593644571598670984,0.0,0.0,0.0,19265779,46.3,0,0.0,30.5,0,32031376.0,0.0,82646,0,0.0,8007844,0.0,0.0,0.0,0,0,100.0,0,0
45,9593644571598670984,0.0,0.0,0.0,19991531,45.9,0,0.0,30.8,0,32291172.0,0.0,121683,0,0.0,8072797,0.0,0.0,0.0,0,0,100.0,0,0
46,9593644571598670984,0.0,0.0,0.0,18822112,45.5,0,0.0,31.0,0,32500280.0,0.0,91439,0,0.0,8125076,0.0,0.0,0.0,0,0,100.0,0,0
47,9593644571598670984,0.0,0.0,0.0,19147464,45.0,0,0.0,31.3,0,32797484.0,0.0,112035,0,0.0,8199371,0.0,0.0,0.0,0,0,100.0,0,0
48,9593644571598670984,0.0,0.0,0.0,19817189,44.4,0,0.0,31.6,0,33151100.0,0.0,160601,0,0.0,8287775,0.0,0.0,0.0,0,0,100.0,0,0
49,9593644571598670984,0.0,0.0,0.0,19135569,44.4,0,0.0,31.7,0,33195384.0,0.0,28878,0,0.0,8298849,0.0,0.0,0.0,0,0,100.0,0,0
50,9593644571598670984,0.0,0.0,0.0,18188586,43.8,0,0.0,32.0,0,33517832.0,0.0,131395,0,0.0,8379458,0.0,0.0,0.0,0,0,100.0,0,0
51,9593644571598670984,0.0,0.0,0.0,19631836,43.2,0,0.0,32.3,0,33893004.0,0.0,159741,0,0.0,8473251,0.0,0.0,0.0,0,0,100.0,0,0
52,9593644571598670984,0.0,0.0,0.0,19271280,43.0,0,0.0,32.4,0,33994664.0,0.0,56362,0,0.0,8498667,0.0,0.0,0.0,0,0,100.0,0,0
53,9593644571598670984,0.0,0.0,0.0,18840312,42.5,0,0.0,32.7,0,34273636.0,0.0,108503,0,0.0,8568409,0.0,0.0,0.0,0,0,100.0,0,0
54,9593644571598670984,0.0,0.0,0.0,18829179,41.9,0,0.0,33.0,0,34638904.0,0.0,159231,0,0.0,8659726,0.0,0.0,0.0,0,0,100.0,0,0
55,9593644571598670984,0.0,0.0,0.0,19248991,41.5,0,0.0,33.3,0,34872840.0,0.0,93108,0,0.0,8718210,0.0,0.0,0.0,0,0,100.0,0,0
56,9593644571598670984,0.0,0.0,0.0,19250384,41.3,0,0.0,33.4,0,35044988.0,0.0,80505,0,0.0,8761247,0.0,0.0,0.0,0,0,100.0,0,0
