t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
0,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,5,15.9,0,0,0.0,84.1,0,0,0,0,601,0,27,0,0,0.0,0,0,12.7,0,-nan,12.7,0,1158,11130,-nan,0,531,0.0,0,0
1,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,982,11.6,0,0,0.3,88.2,0,0,0,0,130410,0,6807,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130604,1428478,-nan,0,270,0.0,0,0
2,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,977,10.5,0,0,0.2,89.2,0,0,0,0,130785,0,7037,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130567,1438161,-nan,0,283,0.0,0,0
3,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,989,10.3,0,0,0.2,89.5,0,0,0,0,130696,0,7468,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131126,1418883,-nan,0,281,0.0,0,0
4,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1022,10.3,0,0,0.2,89.5,0,0,0,0,131532,0,7682,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131304,1436868,-nan,0,276,0.0,0,0
5,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1042,10.5,0,0,0.2,89.3,0,0,0,0,131697,0,7936,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131489,1453737,-nan,0,282,0.0,0,0
6,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1027,10.5,0,0,0.2,89.3,0,0,0,0,132367,0,7798,0,0,0.0,0,0,0.3,0,-nan,0.3,0,133001,1448110,-nan,0,272,0.0,0,0
7,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,989,10.7,0,0,0.2,89.1,0,0,0,0,131677,0,8261,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131300,1440280,-nan,0,285,0.0,0,0
8,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1028,10.6,0,0,0.2,89.2,0,0,0,0,131346,0,8457,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131306,1444991,-nan,0,289,0.0,0,0
9,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1004,10.2,0,0,0.2,89.6,0,0,0,0,132008,0,8570,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131972,1453043,-nan,0,291,0.0,0,0
10,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,984,9.7,0,0,0.2,90.1,0,0,0,0,131169,0,9057,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130965,1421491,-nan,0,300,0.0,0,0
11,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1026,9.5,0,0,0.2,90.3,0,0,0,0,131213,0,8966,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131370,1426618,-nan,0,296,0.0,0,0
12,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1052,9.5,0,0,0.2,90.3,0,0,0,0,130945,0,8992,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130855,1437061,-nan,0,291,0.0,0,0
13,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1058,9.5,0,0,0.2,90.3,0,0,0,0,130187,0,8902,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130215,1439390,-nan,0,285,0.0,0,0
14,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1004,9.6,0,0,0.2,90.2,0,0,0,0,130777,0,9071,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130996,1438846,-nan,0,289,0.0,0,0
15,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1014,9.6,0,0,0.2,90.2,0,0,0,0,130433,0,9650,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130445,1441201,-nan,0,301,0.0,0,0
16,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1039,9.8,0,0,0.2,90.0,0,0,0,0,131139,0,9456,0,0,0.0,0,0,0.3,0,-nan,0.3,0,131104,1432259,-nan,0,287,0.0,0,0
17,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,999,10.6,0,0,0.2,89.2,0,0,0,0,130676,0,9282,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130459,1440928,-nan,0,279,0.0,0,0
18,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1047,10.3,0,0,0.2,89.5,0,0,0,0,130312,0,9616,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130425,1445811,-nan,0,285,0.0,0,0
19,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,999,9.9,0,0,0.2,89.9,0,0,0,0,129932,0,9676,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130034,1460008,-nan,0,291,0.0,0,0
20,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,946,9.9,0,0,0.2,89.9,0,0,0,0,129847,0,9564,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129560,1458796,-nan,0,275,0.0,0,0
21,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,974,9.9,0,0,0.2,89.9,0,0,0,0,130091,0,9470,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130403,1448573,-nan,0,263,0.0,0,0
22,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,937,9.9,0,0,0.2,89.9,0,0,0,0,129525,0,9564,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129322,1450582,-nan,0,276,0.0,0,0
23,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,994,9.9,0,0,0.2,89.9,0,0,0,0,130561,0,9955,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130558,1440121,-nan,0,284,0.0,0,0
24,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1024,10.0,0,0,0.2,89.8,0,0,0,0,129598,0,9848,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129502,1451062,-nan,0,287,0.0,0,0
25,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,944,9.7,0,0,0.2,90.1,0,0,0,0,127762,0,9706,0,0,0.0,0,0,0.3,0,-nan,0.3,0,127969,1438709,-nan,0,280,0.0,0,0
26,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1003,9.8,0,0,0.2,90.0,0,0,0,0,130249,0,9889,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130515,1442379,-nan,0,274,0.0,0,0
27,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,958,10.8,0,0,0.2,89.0,0,0,0,0,129966,0,10113,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129754,1438612,-nan,0,275,0.0,0,0
28,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,964,11.0,0,0,0.2,88.8,0,0,0,0,129451,0,10200,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129425,1457598,-nan,0,281,0.0,0,0
29,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1034,10.7,0,0,0.2,89.1,0,0,0,0,129433,0,10034,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129887,1446756,-nan,0,286,0.0,0,0
30,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,961,11.0,0,0,0.2,88.8,0,0,0,0,129208,0,10533,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128717,1443708,-nan,0,289,0.0,0,0
31,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1013,10.7,0,0,0.2,89.1,0,0,0,0,129300,0,10636,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129109,1456524,-nan,0,293,0.0,0,0
32,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1052,10.7,0,0,0.2,89.1,0,0,0,0,129536,0,10642,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129781,1440964,-nan,0,291,0.0,0,0
33,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,990,10.8,0,0,0.2,89.0,0,0,0,0,130756,0,10574,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130745,1460621,-nan,0,282,0.0,0,0
34,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,917,10.7,0,0,0.2,89.1,0,0,0,0,130062,0,10659,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129876,1455266,-nan,0,285,0.0,0,0
35,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,927,10.7,0,0,0.2,89.1,0,0,0,0,129889,0,10475,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129922,1446443,-nan,0,281,0.0,0,0
36,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1020,11.2,0,0,0.2,88.6,0,0,0,0,129701,0,10716,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129625,1448952,-nan,0,289,0.0,0,0
37,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,993,13.1,0,0,0.2,86.7,0,0,0,0,129459,0,10475,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129868,1446113,-nan,0,275,0.0,0,0
38,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1007,12.7,0,0,0.2,87.1,0,0,0,0,129625,0,10549,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129428,1445132,-nan,0,277,0.0,0,0
39,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,970,10.7,0,0,0.2,89.1,0,0,0,0,129127,0,10730,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129171,1454737,-nan,0,280,0.0,0,0
40,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,991,11.0,0,0,0.2,88.8,0,0,0,0,129385,0,10812,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129559,1444066,-nan,0,287,0.0,0,0
41,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,889,10.6,0,0,0.2,89.2,0,0,0,0,129916,0,10900,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129653,1430235,-nan,0,291,0.0,0,0
42,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,905,10.7,0,0,0.2,89.1,0,0,0,0,129771,0,10890,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130075,1454443,-nan,0,278,0.0,0,0
43,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,978,10.6,0,0,0.2,89.2,0,0,0,0,129967,0,10685,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129924,1455192,-nan,0,265,0.0,0,0
44,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,966,10.6,0,0,0.2,89.2,0,0,0,0,130420,0,10947,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130574,1438678,-nan,0,275,0.0,0,0
45,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,989,10.5,0,0,0.2,89.3,0,0,0,0,129059,0,10764,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128803,1433191,-nan,0,269,0.0,0,0
46,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,974,10.7,0,0,0.2,89.1,0,0,0,0,129274,0,11170,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129096,1442431,-nan,0,288,0.0,0,0
47,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,986,10.9,0,0,0.2,88.9,0,0,0,0,129311,0,11299,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129447,1428258,-nan,0,298,0.0,0,0
48,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,911,10.7,0,0,0.2,89.1,0,0,0,0,129540,0,11327,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129335,1445446,-nan,0,292,0.0,0,0
49,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1017,10.7,0,0,0.2,89.1,0,0,0,0,129933,0,11117,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130408,1452085,-nan,0,284,0.0,0,0
50,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1001,10.6,0,0,0.2,89.2,0,0,0,0,128731,0,11195,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128160,1437748,-nan,0,281,0.0,0,0
51,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,960,10.8,0,0,0.2,89.0,0,0,0,0,128344,0,11172,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128649,1433225,-nan,0,280,0.0,0,0
52,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,995,10.6,0,0,0.2,89.2,0,0,0,0,128643,0,11326,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128763,1440329,-nan,0,277,0.0,0,0
53,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,1017,10.9,0,0,0.2,88.9,0,0,0,0,130299,0,11123,0,0,0.0,0,0,0.3,0,-nan,0.3,0,130071,1451283,-nan,0,274,0.0,0,0
54,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,956,10.6,0,0,0.2,89.2,0,0,0,0,129158,0,11108,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129365,1438112,-nan,0,277,0.0,0,0
55,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,987,11.0,0,0,0.2,88.8,0,0,0,0,129856,0,11230,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129750,1442830,-nan,0,278,0.0,0,0
56,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,919,10.6,0,0,0.2,89.2,0,0,0,0,128153,0,11693,0,0,0.0,0,0,0.3,0,-nan,0.3,0,127975,1447772,-nan,0,296,0.0,0,0
57,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,920,10.6,0,0,0.2,89.2,0,0,0,0,128207,0,11079,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128655,1452156,-nan,0,272,0.0,0,0
58,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,971,10.7,0,0,0.2,89.1,0,0,0,0,129226,0,10767,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128964,1451650,-nan,0,259,0.0,0,0
59,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,932,10.6,0,0,0.2,89.3,0,0,0,0,129257,0,11095,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129319,1437274,-nan,0,271,0.0,0,0
60,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,972,11.2,0,0,0.2,88.6,0,0,0,0,129124,0,11194,0,0,0.0,0,0,0.3,0,-nan,0.3,0,128880,1428847,-nan,0,275,0.0,0,0
61,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,938,12.4,0,0,0.2,87.4,0,0,0,0,129241,0,11523,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129347,1445601,-nan,0,279,0.0,0,0
62,15275757865733211193,0,0,0,0,0,0,0,0,0,0,0,986,10.6,0,0,0.2,89.2,0,0,0,0,129297,0,11522,0,0,0.0,0,0,0.3,0,-nan,0.3,0,129439,1435512,-nan,0,292,0.0,0,0
