t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,3507758701511948899,0.0,0.0,0.0,539546637,65.1,0,0.0,19.8,0,20788924.0,0.0,5197233,0,0.0,5197233,0.0,0.0,0.0,0,0,100.0,0,0
1,3507758701511948899,0.0,0.0,0.0,19014708,64.5,0,0.0,20.2,0,21162024.0,0.0,160618,0,0.0,5290506,0.0,0.0,0.0,0,0,100.0,0,0
2,3507758701511948899,0.0,0.0,0.0,19023459,64.1,0,0.0,20.4,0,21405700.0,0.0,100079,0,0.0,5351425,0.0,0.0,0.0,0,0,100.0,0,0
3,3507758701511948899,0.0,0.0,0.0,19013362,63.7,0,0.0,20.7,0,21661240.0,0.0,118289,0,0.0,5415306,0.0,0.0,0.0,0,0,100.0,0,0
4,3507758701511948899,0.0,0.0,0.0,19060325,63.1,0,0.0,21.0,0,21989680.0,0.0,140678,0,0.0,5497421,0.0,0.0,0.0,0,0,100.0,0,0
5,3507758701511948899,0.0,0.0,0.0,19068711,62.7,0,0.0,21.2,0,22256328.0,0.0,112022,0,0.0,5564033,0.0,0.0,0.0,0,0,100.0,0,0
6,3507758701511948899,0.0,0.0,0.0,19063975,62.2,0,0.0,21.5,0,22563440.0,0.0,134586,0,0.0,5640861,0.0,0.0,0.0,0,0,100.0,0,0
7,3507758701511948899,0.0,0.0,0.0,19057448,61.7,0,0.0,21.8,0,22833400.0,0.0,108438,0,0.0,5708351,0.0,0.0,0.0,0,0,100.0,0,0
8,3507758701511948899,0.0,0.0,0.0,19150089,61.3,0,0.0,22.0,0,23070588.0,0.0,104210,0,0.0,5767647,0.0,0.0,0.0,0,0,100.0,0,0
9,3507758701511948899,0.0,0.0,0.0,19803999,60.9,0,0.0,22.2,0,23303036.0,0.0,100525,0,0.0,5825759,0.0,0.0,0.0,0,0,100.0,0,0
10,3507758701511948899,0.0,0.0,0.0,19833482,60.5,0,0.0,22.4,0,23532936.0,0.0,101474,0,0.0,5883234,0.0,0.0,0.0,0,0,100.0,0,0
11,3507758701511948899,0.0,0.0,0.0,19825602,60.1,0,0.0,22.7,0,23777516.0,0.0,102368,0,0.0,5944379,0.0,0.0,0.0,0,0,100.0,0,0
12,3507758701511948899,0.0,0.0,0.0,19769954,59.6,0,0.0,23.0,0,24128332.0,0.0,158003,0,0.0,6032085,0.0,0.0,0.0,0,0,100.0,0,0
13,3507758701511948899,0.0,0.0,0.0,19867205,59.1,0,0.0,23.3,0,24399684.0,0.0,109223,0,0.0,6099921,0.0,0.0,0.0,0,0,100.0,0,0
14,3507758701511948899,0.0,0.0,0.0,19798736,58.7,0,0.0,23.5,0,24635272.0,0.0,115330,0,0.0,6158815,0.0,0.0,0.0,0,0,100.0,0,0
15,3507758701511948899,0.0,0.0,0.0,19953746,58.2,0,0.0,23.8,0,24933096.0,0.0,122828,0,0.0,6233277,0.0,0.0,0.0,0,0,100.0,0,0
16,3507758701511948899,0.0,0.0,0.0,19867455,57.8,0,0.0,24.0,0,25199456.0,0.0,110549,0,0.0,6299864,0.0,0.0,0.0,0,0,100.0,0,0
17,3507758701511948899,0.0,0.0,0.0,19841315,57.4,0,0.0,24.3,0,25437892.0,0.0,103338,0,0.0,6359473,0.0,0.0,0.0,0,0,100.0,0,0
18,3507758701511948899,0.0,0.0,0.0,19843394,57.0,0,0.0,24.5,0,25675408.0,0.0,102011,0,0.0,6418852,0.0,0.0,0.0,0,0,100.0,0,0
19,3507758701511948899,0.0,0.0,0.0,19840323,56.6,0,0.0,24.7,0,25905072.0,0.0,101840,0,0.0,6476268,0.0,0.0,0.0,0,0,100.0,0,0
20,3507758701511948899,0.0,0.0,0.0,19832886,56.2,0,0.0,24.9,0,26141104.0,0.0,102117,0,0.0,6535276,0.0,0.0,0.0,0,0,100.0,0,0
21,3507758701511948899,0.0,0.0,0.0,19755014,55.7,0,0.0,25.2,0,26436444.0,0.0,138462,0,0.0,6609107,0.0,0.0,0.0,0,0,100.0,0,0
22,3507758701511948899,0.0,0.0,0.0,19925392,55.2,0,0.0,25.5,0,26712592.0,0.0,118146,0,0.0,6678151,0.0,0.0,0.0,0,0,100.0,0,0
23,3507758701511948899,0.0,0.0,0.0,19912381,54.8,0,0.0,25.7,0,26970440.0,0.0,113773,0,0.0,6742613,0.0,0.0,0.0,0,0,100.0,0,0
24,3507758701511948899,0.0,0.0,0.0,19993884,54.3,0,0.0,26.0,0,27271492.0,0.0,129182,0,0.0,6817876,0.0,0.0,0.0,0,0,100.0,0,0
25,3507758701511948899,0.0,0.0,0.0,19829216,53.8,0,0.0,26.3,0,27555972.0,0.0,112750,0,0.0,6888994,0.0,0.0,0.0,0,0,100.0,0,0
26,3507758701511948899,0.0,0.0,0.0,19745283,53.4,0,0.0,26.5,0,27790720.0,0.0,102287,0,0.0,6947680,0.0,0.0,0.0,0,0,100.0,0,0
27,3507758701511948899,0.0,0.0,0.0,19843367,53.0,0,0.0,26.7,0,28023996.0,0.0,100761,0,0.0,7005999,0.0,0.0,0.0,0,0,100.0,0,0
28,3507758701511948899,0.0,0.0,0.0,19842402,52.6,0,0.0,27.0,0,28261836.0,0.0,101651,0,0.0,7065459,0.0,0.0,0.0,0,0,100.0,0,0
29,3507758701511948899,0.0,0.0,0.0,19735511,52.3,0,0.0,27.2,0,28476648.0,0.0,106109,0,0.0,7119163,0.0,0.0,0.0,0,0,100.0,0,0
30,3507758701511948899,0.0,0.0,0.0,20019342,51.8,0,0.0,27.4,0,28727528.0,0.0,108494,0,0.0,7181886,0.0,0.0,0.0,0,0,100.0,0,0
31,3507758701511948899,0.0,0.0,0.0,19880957,51.3,0,0.0,27.7,0,29052672.0,0.0,140494,0,0.0,7263166,0.0,0.0,0.0,0,0,100.0,0,0
32,3507758701511948899,0.0,0.0,0.0,19917261,50.8,0,0.0,28.0,0,29319368.0,0.0,115366,0,0.0,7329845,0.0,0.0,0.0,0,0,100.0,0,0
33,3507758701511948899,0.0,0.0,0.0,19978517,50.3,0,0.0,28.3,0,29631720.0,0.0,129930,0,0.0,7407932,0.0,0.0,0.0,0,0,100.0,0,0
34,3507758701511948899,0.0,0.0,0.0,19953660,49.9,0,0.0,28.5,0,29902140.0,0.0,110073,0,0.0,7475535,0.0,0.0,0.0,0,0,100.0,0,0
35,3507758701511948899,0.0,0.0,0.0,19801112,49.5,0,0.0,28.7,0,30136144.0,0.0,102632,0,0.0,7534036,0.0,0.0,0.0,0,0,100.0,0,0
36,3507758701511948899,0.0,0.0,0.0,19819098,49.1,0,0.0,29.0,0,30372792.0,0.0,103622,0,0.0,7593198,0.0,0.0,0.0,0,0,100.0,0,0
