t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,8783548576893292120,0.0,0.0,0.0,3406344342,64.3,0,0.0,20.3,0,21283520.0,0.0,5320880,0,0.0,5320880,0.0,0.0,0.0,0,0,100.0,0,0
1,8783548576893292120,0.0,0.0,0.0,20958253,64.3,0,0.0,20.3,0,21291572.0,0.0,6372,0,0.0,5322893,0.0,0.0,0.0,0,0,100.0,0,0
2,8783548576893292120,0.0,0.0,0.0,20951327,64.3,0,0.0,20.3,0,21307116.0,0.0,7071,0,0.0,5326779,0.0,0.0,0.0,0,0,100.0,0,0
3,8783548576893292120,0.0,0.0,0.0,20962474,64.3,0,0.0,20.3,0,21323268.0,0.0,7164,0,0.0,5330817,0.0,0.0,0.0,0,0,100.0,0,0
4,8783548576893292120,0.0,0.0,0.0,20956686,64.2,0,0.0,20.4,0,21340124.0,0.0,7399,0,0.0,5335031,0.0,0.0,0.0,0,0,100.0,0,0
5,8783548576893292120,0.0,0.0,0.0,20955166,64.2,0,0.0,20.4,0,21358056.0,0.0,7781,0,0.0,5339514,0.0,0.0,0.0,0,0,100.0,0,0
6,8783548576893292120,0.0,0.0,0.0,20966377,64.2,0,0.0,20.4,0,21375124.0,0.0,7480,0,0.0,5343781,0.0,0.0,0.0,0,0,100.0,0,0
7,8783548576893292120,0.0,0.0,0.0,20968675,64.1,0,0.0,20.4,0,21391584.0,0.0,7318,0,0.0,5347896,0.0,0.0,0.0,0,0,100.0,0,0
8,8783548576893292120,0.0,0.0,0.0,20972151,64.1,0,0.0,20.4,0,21408696.0,0.0,7477,0,0.0,5352174,0.0,0.0,0.0,0,0,100.0,0,0
9,8783548576893292120,0.0,0.0,0.0,20964433,64.1,0,0.0,20.4,0,21426452.0,0.0,7646,0,0.0,5356613,0.0,0.0,0.0,0,0,100.0,0,0
10,8783548576893292120,0.0,0.0,0.0,20969326,64.1,0,0.0,20.4,0,21443300.0,0.0,7384,0,0.0,5360825,0.0,0.0,0.0,0,0,100.0,0,0
11,8783548576893292120,0.0,0.0,0.0,20998591,64.0,0,0.0,20.5,0,21460036.0,0.0,7367,0,0.0,5365009,0.0,0.0,0.0,0,0,100.0,0,0
12,8783548576893292120,0.0,0.0,0.0,21047304,64.0,0,0.0,20.5,0,21477568.0,0.0,7544,0,0.0,5369392,0.0,0.0,0.0,0,0,100.0,0,0
13,8783548576893292120,0.0,0.0,0.0,21037622,64.0,0,0.0,20.5,0,21495228.0,0.0,7537,0,0.0,5373807,0.0,0.0,0.0,0,0,100.0,0,0
14,8783548576893292120,0.0,0.0,0.0,21046021,63.9,0,0.0,20.5,0,21512204.0,0.0,7414,0,0.0,5378051,0.0,0.0,0.0,0,0,100.0,0,0
15,8783548576893292120,0.0,0.0,0.0,21041661,63.9,0,0.0,20.5,0,21528836.0,0.0,7300,0,0.0,5382209,0.0,0.0,0.0,0,0,100.0,0,0
16,8783548576893292120,0.0,0.0,0.0,21045627,63.9,0,0.0,20.5,0,21546084.0,0.0,7494,0,0.0,5386521,0.0,0.0,0.0,0,0,100.0,0,0
17,8783548576893292120,0.0,0.0,0.0,21043594,63.9,0,0.0,20.6,0,21563456.0,0.0,7425,0,0.0,5390864,0.0,0.0,0.0,0,0,100.0,0,0
18,8783548576893292120,0.0,0.0,0.0,21041904,63.8,0,0.0,20.6,0,21580156.0,0.0,7309,0,0.0,5395039,0.0,0.0,0.0,0,0,100.0,0,0
19,8783548576893292120,0.0,0.0,0.0,21038511,63.8,0,0.0,20.6,0,21597040.0,0.0,7415,0,0.0,5399260,0.0,0.0,0.0,0,0,100.0,0,0
20,8783548576893292120,0.0,0.0,0.0,21047372,63.8,0,0.0,20.6,0,21614120.0,0.0,7470,0,0.0,5403530,0.0,0.0,0.0,0,0,100.0,0,0
21,8783548576893292120,0.0,0.0,0.0,21049099,63.7,0,0.0,20.6,0,21631848.0,0.0,7616,0,0.0,5407962,0.0,0.0,0.0,0,0,100.0,0,0
22,8783548576893292120,0.0,0.0,0.0,21057951,63.7,0,0.0,20.6,0,21648928.0,0.0,7427,0,0.0,5412232,0.0,0.0,0.0,0,0,100.0,0,0
23,8783548576893292120,0.0,0.0,0.0,21055709,63.7,0,0.0,20.7,0,21666804.0,0.0,7543,0,0.0,5416702,0.0,0.0,0.0,0,0,100.0,0,0
24,8783548576893292120,0.0,0.0,0.0,21054428,63.6,0,0.0,20.7,0,21684540.0,0.0,7629,0,0.0,5421135,0.0,0.0,0.0,0,0,100.0,0,0
25,8783548576893292120,0.0,0.0,0.0,21058543,63.6,0,0.0,20.7,0,21702392.0,0.0,7680,0,0.0,5425598,0.0,0.0,0.0,0,0,100.0,0,0
26,8783548576893292120,0.0,0.0,0.0,21059394,63.6,0,0.0,20.7,0,21720044.0,0.0,7619,0,0.0,5430011,0.0,0.0,0.0,0,0,100.0,0,0
27,8783548576893292120,0.0,0.0,0.0,21059883,63.6,0,0.0,20.7,0,21737164.0,0.0,7390,0,0.0,5434292,0.0,0.0,0.0,0,0,100.0,0,0
28,8783548576893292120,0.0,0.0,0.0,21058013,63.5,0,0.0,20.7,0,21753656.0,0.0,7238,0,0.0,5438414,0.0,0.0,0.0,0,0,100.0,0,0
29,8783548576893292120,0.0,0.0,0.0,21052855,63.5,0,0.0,20.8,0,21770556.0,0.0,7382,0,0.0,5442639,0.0,0.0,0.0,0,0,100.0,0,0
30,8783548576893292120,0.0,0.0,0.0,21056819,63.5,0,0.0,20.8,0,21787564.0,0.0,7368,0,0.0,5446891,0.0,0.0,0.0,0,0,100.0,0,0
31,8783548576893292120,0.0,0.0,0.0,21056827,63.4,0,0.0,20.8,0,21804424.0,0.0,7429,0,0.0,5451106,0.0,0.0,0.0,0,0,100.0,0,0
32,8783548576893292120,0.0,0.0,0.0,21057293,63.4,0,0.0,20.8,0,21821328.0,0.0,7424,0,0.0,5455332,0.0,0.0,0.0,0,0,100.0,0,0
33,8783548576893292120,0.0,0.0,0.0,21057559,63.4,0,0.0,20.8,0,21838244.0,0.0,7396,0,0.0,5459561,0.0,0.0,0.0,0,0,100.0,0,0
34,8783548576893292120,0.0,0.0,0.0,21050074,63.4,0,0.0,20.8,0,21855184.0,0.0,7434,0,0.0,5463796,0.0,0.0,0.0,0,0,100.0,0,0
35,8783548576893292120,0.0,0.0,0.0,21047897,63.3,0,0.0,20.9,0,21872820.0,0.0,7501,0,0.0,5468205,0.0,0.0,0.0,0,0,100.0,0,0
36,8783548576893292120,0.0,0.0,0.0,21046873,63.3,0,0.0,20.9,0,21889620.0,0.0,7442,0,0.0,5472406,0.0,0.0,0.0,0,0,100.0,0,0
37,8783548576893292120,0.0,0.0,0.0,21041077,63.3,0,0.0,20.9,0,21906892.0,0.0,7509,0,0.0,5476723,0.0,0.0,0.0,0,0,100.0,0,0
38,8783548576893292120,0.0,0.0,0.0,21053299,63.2,0,0.0,20.9,0,21923956.0,0.0,7433,0,0.0,5480989,0.0,0.0,0.0,0,0,100.0,0,0
39,8783548576893292120,0.0,0.0,0.0,21052359,63.2,0,0.0,20.9,0,21941204.0,0.0,7499,0,0.0,5485301,0.0,0.0,0.0,0,0,100.0,0,0
40,8783548576893292120,0.0,0.0,0.0,21050118,63.2,0,0.0,20.9,0,21958164.0,0.0,7415,0,0.0,5489541,0.0,0.0,0.0,0,0,100.0,0,0
41,8783548576893292120,0.0,0.0,0.0,21042828,63.2,0,0.0,21.0,0,21975332.0,0.0,7453,0,0.0,5493833,0.0,0.0,0.0,0,0,100.0,0,0
42,8783548576893292120,0.0,0.0,0.0,21042855,63.1,0,0.0,21.0,0,21992856.0,0.0,7520,0,0.0,5498214,0.0,0.0,0.0,0,0,100.0,0,0
43,8783548576893292120,0.0,0.0,0.0,21039853,63.1,0,0.0,21.0,0,22010280.0,0.0,7517,0,0.0,5502570,0.0,0.0,0.0,0,0,100.0,0,0
44,8783548576893292120,0.0,0.0,0.0,21033908,63.1,0,0.0,21.0,0,22027924.0,0.0,7623,0,0.0,5506981,0.0,0.0,0.0,0,0,100.0,0,0
45,8783548576893292120,0.0,0.0,0.0,21033786,63.0,0,0.0,21.0,0,22045804.0,0.0,7629,0,0.0,5511451,0.0,0.0,0.0,0,0,100.0,0,0
46,8783548576893292120,0.0,0.0,0.0,21028824,63.0,0,0.0,21.0,0,22063436.0,0.0,7580,0,0.0,5515859,0.0,0.0,0.0,0,0,100.0,0,0
47,8783548576893292120,0.0,0.0,0.0,21029287,63.0,0,0.0,21.1,0,22080968.0,0.0,7561,0,0.0,5520242,0.0,0.0,0.0,0,0,100.0,0,0
48,8783548576893292120,0.0,0.0,0.0,21028363,63.0,0,0.0,21.1,0,22098520.0,0.0,7540,0,0.0,5524630,0.0,0.0,0.0,0,0,100.0,0,0
49,8783548576893292120,0.0,0.0,0.0,21023221,62.9,0,0.0,21.1,0,22115976.0,0.0,7525,0,0.0,5528994,0.0,0.0,0.0,0,0,100.0,0,0
50,8783548576893292120,0.0,0.0,0.0,21023295,62.9,0,0.0,21.1,0,22133524.0,0.0,7635,0,0.0,5533381,0.0,0.0,0.0,0,0,100.0,0,0
51,8783548576893292120,0.0,0.0,0.0,21007287,62.9,0,0.0,21.1,0,22150912.0,0.0,7531,0,0.0,5537728,0.0,0.0,0.0,0,0,100.0,0,0
52,8783548576893292120,0.0,0.0,0.0,21023502,62.8,0,0.0,21.1,0,22168096.0,0.0,7518,0,0.0,5542024,0.0,0.0,0.0,0,0,100.0,0,0
53,8783548576893292120,0.0,0.0,0.0,21018858,62.8,0,0.0,21.2,0,22185320.0,0.0,7549,0,0.0,5546330,0.0,0.0,0.0,0,0,100.0,0,0
54,8783548576893292120,0.0,0.0,0.0,21023315,62.8,0,0.0,21.2,0,22202400.0,0.0,7445,0,0.0,5550600,0.0,0.0,0.0,0,0,100.0,0,0
55,8783548576893292120,0.0,0.0,0.0,21022349,62.8,0,0.0,21.2,0,22219748.0,0.0,7487,0,0.0,5554937,0.0,0.0,0.0,0,0,100.0,0,0
56,8783548576893292120,0.0,0.0,0.0,21021508,62.7,0,0.0,21.2,0,22236368.0,0.0,7389,0,0.0,5559092,0.0,0.0,0.0,0,0,100.0,0,0
57,8783548576893292120,0.0,0.0,0.0,21025474,62.7,0,0.0,21.2,0,22253956.0,0.0,7485,0,0.0,5563489,0.0,0.0,0.0,0,0,100.0,0,0
58,8783548576893292120,0.0,0.0,0.0,21024135,62.7,0,0.0,21.2,0,22271128.0,0.0,7474,0,0.0,5567781,0.0,0.0,0.0,0,0,100.0,0,0
59,8783548576893292120,0.0,0.0,0.0,21034054,62.6,0,0.0,21.3,0,22288176.0,0.0,7454,0,0.0,5572044,0.0,0.0,0.0,0,0,100.0,0,0
60,8783548576893292120,0.0,0.0,0.0,21028507,62.6,0,0.0,21.3,0,22305288.0,0.0,7517,0,0.0,5576322,0.0,0.0,0.0,0,0,100.0,0,0
61,8783548576893292120,0.0,0.0,0.0,21022871,62.6,0,0.0,21.3,0,22323000.0,0.0,7657,0,0.0,5580750,0.0,0.0,0.0,0,0,100.0,0,0
62,8783548576893292120,0.0,0.0,0.0,21039387,62.5,0,0.0,21.3,0,22340572.0,0.0,7582,0,0.0,5585143,0.0,0.0,0.0,0,0,100.0,0,0
63,8783548576893292120,0.0,0.0,0.0,21038829,62.5,0,0.0,21.3,0,22357608.0,0.0,7438,0,0.0,5589402,0.0,0.0,0.0,0,0,100.0,0,0
64,8783548576893292120,0.0,0.0,0.0,21046659,62.5,0,0.0,21.3,0,22374928.0,0.0,7511,0,0.0,5593732,0.0,0.0,0.0,0,0,100.0,0,0
65,8783548576893292120,0.0,0.0,0.0,21043130,62.5,0,0.0,21.4,0,22392844.0,0.0,7576,0,0.0,5598211,0.0,0.0,0.0,0,0,100.0,0,0
66,8783548576893292120,0.0,0.0,0.0,21042331,62.4,0,0.0,21.4,0,22410400.0,0.0,7564,0,0.0,5602600,0.0,0.0,0.0,0,0,100.0,0,0
67,8783548576893292120,0.0,0.0,0.0,21048809,62.4,0,0.0,21.4,0,22427896.0,0.0,7554,0,0.0,5606974,0.0,0.0,0.0,0,0,100.0,0,0
68,8783548576893292120,0.0,0.0,0.0,21045823,62.4,0,0.0,21.4,0,22444792.0,0.0,7355,0,0.0,5611198,0.0,0.0,0.0,0,0,100.0,0,0
69,8783548576893292120,0.0,0.0,0.0,21026246,62.3,0,0.0,21.4,0,22461756.0,0.0,7384,0,0.0,5615439,0.0,0.0,0.0,0,0,100.0,0,0
70,8783548576893292120,0.0,0.0,0.0,21029878,62.3,0,0.0,21.4,0,22478816.0,0.0,7440,0,0.0,5619704,0.0,0.0,0.0,0,0,100.0,0,0
71,8783548576893292120,0.0,0.0,0.0,21008885,62.3,0,0.0,21.5,0,22495888.0,0.0,7333,0,0.0,5623972,0.0,0.0,0.0,0,0,100.0,0,0
72,8783548576893292120,0.0,0.0,0.0,21026054,62.3,0,0.0,21.5,0,22513144.0,0.0,7389,0,0.0,5628286,0.0,0.0,0.0,0,0,100.0,0,0
73,8783548576893292120,0.0,0.0,0.0,21022882,62.2,0,0.0,21.5,0,22530204.0,0.0,7504,0,0.0,5632551,0.0,0.0,0.0,0,0,100.0,0,0
74,8783548576893292120,0.0,0.0,0.0,21020633,62.2,0,0.0,21.5,0,22547528.0,0.0,7536,0,0.0,5636882,0.0,0.0,0.0,0,0,100.0,0,0
