t,c_hash,key,GHz,CPU,IPC
0,15275757865733211193,pp_3,1.0,-0.0,1.0
0,15275757865733211193,pp_2,1.0,-0.0,1.0
0,15275757865733211193,worker_0,1.0,-0.0,1.0
0,15275757865733211193,worker_2,1.0,-0.0,1.0
0,15275757865733211193,worker_1,1.0,-0.0,1.0
0,15275757865733211193,worker_3,1.0,-0.0,1.0
0,15275757865733211193,worker_4,1.0,-0.0,1.0
0,15275757865733211193,worker_5,1.0,-0.0,1.0
0,15275757865733211193,worker_6,1.0,-0.0,1.0
0,15275757865733211193,worker_7,1.0,-0.0,1.0
0,15275757865733211193,worker_8,1.0,-0.0,1.0
0,15275757865733211193,worker_9,1.0,-0.0,1.0
0,15275757865733211193,group_committer,1.0,-0.0,1.0
0,15275757865733211193,pp_0,1.0,-0.0,1.0
0,15275757865733211193,pp_1,1.0,-0.0,1.0
1,15275757865733211193,pp_3,1.0,-0.0,1.0
1,15275757865733211193,pp_2,1.0,-0.0,1.0
1,15275757865733211193,worker_0,1.0,-0.0,1.0
1,15275757865733211193,worker_2,1.0,-0.0,1.0
1,15275757865733211193,worker_1,1.0,-0.0,1.0
1,15275757865733211193,worker_3,1.0,-0.0,1.0
1,15275757865733211193,worker_4,1.0,-0.0,1.0
1,15275757865733211193,worker_5,1.0,-0.0,1.0
1,15275757865733211193,worker_6,1.0,-0.0,1.0
1,15275757865733211193,worker_7,1.0,-0.0,1.0
1,15275757865733211193,worker_8,1.0,-0.0,1.0
1,15275757865733211193,worker_9,1.0,-0.0,1.0
1,15275757865733211193,group_committer,1.0,-0.0,1.0
1,15275757865733211193,pp_0,1.0,-0.0,1.0
1,15275757865733211193,pp_1,1.0,-0.0,1.0
2,15275757865733211193,pp_3,1.0,-0.0,1.0
2,15275757865733211193,pp_2,1.0,-0.0,1.0
2,15275757865733211193,worker_0,1.0,-0.0,1.0
2,15275757865733211193,worker_2,1.0,-0.0,1.0
2,15275757865733211193,worker_1,1.0,-0.0,1.0
2,15275757865733211193,worker_3,1.0,-0.0,1.0
2,15275757865733211193,worker_4,1.0,-0.0,1.0
2,15275757865733211193,worker_5,1.0,-0.0,1.0
2,15275757865733211193,worker_6,1.0,-0.0,1.0
2,15275757865733211193,worker_7,1.0,-0.0,1.0
2,15275757865733211193,worker_8,1.0,-0.0,1.0
2,15275757865733211193,worker_9,1.0,-0.0,1.0
2,15275757865733211193,group_committer,1.0,-0.0,1.0
2,15275757865733211193,pp_0,1.0,-0.0,1.0
2,15275757865733211193,pp_1,1.0,-0.0,1.0
3,15275757865733211193,pp_3,1.0,-0.0,1.0
3,15275757865733211193,pp_2,1.0,-0.0,1.0
3,15275757865733211193,worker_0,1.0,-0.0,1.0
3,15275757865733211193,worker_2,1.0,-0.0,1.0
3,15275757865733211193,worker_1,1.0,-0.0,1.0
3,15275757865733211193,worker_3,1.0,-0.0,1.0
3,15275757865733211193,worker_4,1.0,-0.0,1.0
3,15275757865733211193,worker_5,1.0,-0.0,1.0
3,15275757865733211193,worker_6,1.0,-0.0,1.0
3,15275757865733211193,worker_7,1.0,-0.0,1.0
3,15275757865733211193,worker_8,1.0,-0.0,1.0
3,15275757865733211193,worker_9,1.0,-0.0,1.0
3,15275757865733211193,group_committer,1.0,-0.0,1.0
3,15275757865733211193,pp_0,1.0,-0.0,1.0
3,15275757865733211193,pp_1,1.0,-0.0,1.0
4,15275757865733211193,pp_3,1.0,-0.0,1.0
4,15275757865733211193,pp_2,1.0,-0.0,1.0
4,15275757865733211193,worker_0,1.0,-0.0,1.0
4,15275757865733211193,worker_2,1.0,-0.0,1.0
4,15275757865733211193,worker_1,1.0,-0.0,1.0
4,15275757865733211193,worker_3,1.0,-0.0,1.0
4,15275757865733211193,worker_4,1.0,-0.0,1.0
4,15275757865733211193,worker_5,1.0,-0.0,1.0
4,15275757865733211193,worker_6,1.0,-0.0,1.0
4,15275757865733211193,worker_7,1.0,-0.0,1.0
4,15275757865733211193,worker_8,1.0,-0.0,1.0
4,15275757865733211193,worker_9,1.0,-0.0,1.0
4,15275757865733211193,group_committer,1.0,-0.0,1.0
4,15275757865733211193,pp_0,1.0,-0.0,1.0
4,15275757865733211193,pp_1,1.0,-0.0,1.0
5,15275757865733211193,pp_3,1.0,-0.0,1.0
5,15275757865733211193,pp_2,1.0,-0.0,1.0
5,15275757865733211193,worker_0,1.0,-0.0,1.0
5,15275757865733211193,worker_2,1.0,-0.0,1.0
5,15275757865733211193,worker_1,1.0,-0.0,1.0
5,15275757865733211193,worker_3,1.0,-0.0,1.0
5,15275757865733211193,worker_4,1.0,-0.0,1.0
5,15275757865733211193,worker_5,1.0,-0.0,1.0
5,15275757865733211193,worker_6,1.0,-0.0,1.0
