t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,5973777571537088032,0.0,0.0,0.0,445467165,65.2,0,0.0,19.8,0,20774216.0,0.0,5193557,0,0.0,5193557,0.0,0.0,0.0,0,0,100.0,0,0
1,5973777571537088032,0.0,0.0,0.0,21924439,63.7,0,0.0,20.7,0,21654616.0,0.0,220101,0,0.0,5413654,0.0,0.0,0.0,0,0,100.0,0,0
2,5973777571537088032,0.0,0.0,0.0,18718768,63.6,0,0.0,20.7,0,21693400.0,0.0,128311,0,0.0,5423351,0.0,0.0,0.0,0,0,100.0,0,0
3,5973777571537088032,0.0,0.0,0.0,20227633,62.9,0,0.0,21.1,0,22121236.0,0.0,169048,0,0.0,5530309,0.0,0.0,0.0,0,0,100.0,0,0
4,5973777571537088032,0.0,0.0,0.0,22372015,62.5,0,0.0,21.3,0,22372688.0,0.0,133163,0,0.0,5593173,0.0,0.0,0.0,0,0,100.0,0,0
5,5973777571537088032,0.0,0.0,0.0,16692918,62.1,0,0.0,21.6,0,22622520.0,0.0,111340,0,0.0,5655635,0.0,0.0,0.0,0,0,100.0,0,0
6,5973777571537088032,0.0,0.0,0.0,19993689,61.6,0,0.0,21.8,0,22899824.0,0.0,150387,0,0.0,5724958,0.0,0.0,0.0,0,0,100.0,0,0
7,5973777571537088032,0.0,0.0,0.0,16704343,61.3,0,0.0,22.0,0,23089780.0,0.0,47489,0,0.0,5772445,0.0,0.0,0.0,0,0,100.0,0,0
8,5973777571537088032,0.0,0.0,0.0,20870496,60.6,0,0.0,22.4,0,23517244.0,0.0,177672,0,0.0,5879256,0.0,0.0,0.0,0,0,100.0,0,0
9,5973777571537088032,0.0,0.0,0.0,19351543,60.2,0,0.0,22.6,0,23741600.0,0.0,108962,0,0.0,5935400,0.0,0.0,0.0,0,0,100.0,0,0
10,5973777571537088032,0.0,0.0,0.0,18717640,60.2,0,0.0,22.6,0,23741600.0,0.0,0,0,0.0,5935400,0.0,0.0,0.0,0,0,100.0,0,0
11,5973777571537088032,0.0,0.0,0.0,22302434,59.2,0,0.0,23.2,0,24359544.0,0.0,268356,0,0.0,6089887,0.0,0.0,0.0,0,0,100.0,0,0
12,5973777571537088032,0.0,0.0,0.0,18797786,58.7,0,0.0,23.5,0,24609828.0,0.0,128501,0,0.0,6152460,0.0,0.0,0.0,0,0,100.0,0,0
13,5973777571537088032,0.0,0.0,0.0,18703173,58.4,0,0.0,23.6,0,24787696.0,0.0,97259,0,0.0,6196933,0.0,0.0,0.0,0,0,100.0,0,0
