t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
0,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,1239,22.7,0,0,0.0,77.3,0,0,0,0,5434,0,204,0,0,0.0,0,0,12.7,0,-nan,12.7,0,27183,283761,-nan,0,84,0.0,0,0
1,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,15813,18.3,0,0,0.4,81.3,0,0,0,0,127785,0,8875,0,0,0.0,0,0,0.6,0,-nan,0.7,0,352985,3617110,-nan,0,3,0.0,0,0
2,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,10628,21.2,0,0,0.3,78.5,0,0,0,0,247452,0,5964,0,0,0.0,0,0,0.6,0,-nan,0.5,0,242809,2685322,-nan,0,2,0.0,0,0
3,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,9008,17.8,0,0,0.2,82.0,0,0,0,0,242865,0,5259,0,0,0.0,0,0,0.4,0,-nan,0.4,0,208828,2286253,-nan,0,2,0.0,0,0
4,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,7820,19.2,0,0,0.2,80.5,0,0,0,0,130424,0,4503,0,0,0.0,0,0,0.2,0,-nan,0.4,0,178048,1737851,-nan,0,1,0.0,0,0
5,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,9567,19.6,0,0,0.2,80.2,0,0,0,0,256168,0,5494,0,0,0.0,0,0,0.5,0,-nan,0.5,0,225807,2611724,-nan,0,2,0.0,0,0
6,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,6121,20.4,0,0,0.3,79.4,0,0,0,0,259849,0,3346,0,0,0.0,0,0,0.4,0,-nan,0.3,0,135265,1596165,-nan,0,2,0.0,0,0
7,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,10302,18.3,0,0,0.4,81.2,0,0,0,0,92568,0,5668,0,0,0.0,0,0,0.5,0,-nan,0.5,0,236633,2011011,-nan,0,1,0.0,0,0
8,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,10715,20.1,0,0,0.3,79.6,0,0,0,0,245861,0,6089,0,0,0.0,0,0,0.5,0,-nan,0.5,0,246701,2783086,-nan,0,2,0.0,0,0
9,5609919650052318505,0,0,0,0,0,0,0,0,0,0,0,10727,23.3,0,0,0.3,76.5,0,0,0,0,246689,0,5903,0,0,0.0,0,0,0.5,0,-nan,0.5,0,245356,2688070,-nan,0,2,0.0,0,0
