t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,15275757865733211193,0.0,0.0,0.0,644277967,65.0,0,0.0,19.9,0,20851516.0,0.0,5213049,0,0.0,5212879,0.0,0.0,0.0,0,0,100.0,0,0
1,15275757865733211193,0.0,0.0,0.0,20161179,64.8,0,0.0,20.0,0,20998788.0,0.0,66388,0,0.0,5249697,0.0,0.0,0.0,0,0,100.0,0,0
2,15275757865733211193,0.0,0.0,0.0,20155822,64.5,0,0.0,20.2,0,21155512.0,0.0,68548,0,0.0,5288879,0.0,0.0,0.0,0,0,100.0,0,0
3,15275757865733211193,0.0,0.0,0.0,20152352,64.3,0,0.0,20.3,0,21318116.0,0.0,69618,0,0.0,5329531,0.0,0.0,0.0,0,0,100.0,0,0
4,15275757865733211193,0.0,0.0,0.0,20400393,64.0,0,0.0,20.5,0,21475800.0,0.0,68593,0,0.0,5368950,0.0,0.0,0.0,0,0,100.0,0,0
5,15275757865733211193,0.0,0.0,0.0,20956191,63.7,0,0.0,20.6,0,21637836.0,0.0,70118,0,0.0,5409460,0.0,0.0,0.0,0,0,100.0,0,0
6,15275757865733211193,0.0,0.0,0.0,20959128,63.5,0,0.0,20.8,0,21799552.0,0.0,69956,0,0.0,5449889,0.0,0.0,0.0,0,0,100.0,0,0
7,15275757865733211193,0.0,0.0,0.0,20969273,63.2,0,0.0,20.9,0,21961996.0,0.0,69956,0,0.0,5490499,0.0,0.0,0.0,0,0,100.0,0,0
8,15275757865733211193,0.0,0.0,0.0,20970691,62.9,0,0.0,21.1,0,22122100.0,0.0,69464,0,0.0,5530527,0.0,0.0,0.0,0,0,100.0,0,0
9,15275757865733211193,0.0,0.0,0.0,20969498,62.6,0,0.0,21.3,0,22283432.0,0.0,69887,0,0.0,5570858,0.0,0.0,0.0,0,0,100.0,0,0
10,15275757865733211193,0.0,0.0,0.0,20973039,62.4,0,0.0,21.4,0,22444424.0,0.0,69291,0,0.0,5611106,0.0,0.0,0.0,0,0,100.0,0,0
11,15275757865733211193,0.0,0.0,0.0,20968960,62.1,0,0.0,21.6,0,22604824.0,0.0,69187,0,0.0,5651207,0.0,0.0,0.0,0,0,100.0,0,0
12,15275757865733211193,0.0,0.0,0.0,20963617,61.8,0,0.0,21.7,0,22763620.0,0.0,68938,0,0.0,5690905,0.0,0.0,0.0,0,0,100.0,0,0
13,15275757865733211193,0.0,0.0,0.0,20970351,61.6,0,0.0,21.9,0,22922080.0,0.0,68881,0,0.0,5730520,0.0,0.0,0.0,0,0,100.0,0,0
14,15275757865733211193,0.0,0.0,0.0,20967690,61.3,0,0.0,22.0,0,23082504.0,0.0,69388,0,0.0,5770626,0.0,0.0,0.0,0,0,100.0,0,0
15,15275757865733211193,0.0,0.0,0.0,20973427,61.0,0,0.0,22.2,0,23240620.0,0.0,68822,0,0.0,5810156,0.0,0.0,0.0,0,0,100.0,0,0
16,15275757865733211193,0.0,0.0,0.0,20971287,60.8,0,0.0,22.3,0,23401940.0,0.0,69529,0,0.0,5850486,0.0,0.0,0.0,0,0,100.0,0,0
17,15275757865733211193,0.0,0.0,0.0,20975135,60.5,0,0.0,22.5,0,23561812.0,0.0,69144,0,0.0,5890454,0.0,0.0,0.0,0,0,100.0,0,0
18,15275757865733211193,0.0,0.0,0.0,20974859,60.2,0,0.0,22.6,0,23720924.0,0.0,68983,0,0.0,5930229,0.0,0.0,0.0,0,0,100.0,0,0
19,15275757865733211193,0.0,0.0,0.0,20940807,60.0,0,0.0,22.8,0,23878992.0,0.0,68943,0,0.0,5969749,0.0,0.0,0.0,0,0,100.0,0,0
20,15275757865733211193,0.0,0.0,0.0,20961983,59.7,0,0.0,22.9,0,24037924.0,0.0,69137,0,0.0,6009481,0.0,0.0,0.0,0,0,100.0,0,0
21,15275757865733211193,0.0,0.0,0.0,20972723,59.4,0,0.0,23.1,0,24196228.0,0.0,68815,0,0.0,6049057,0.0,0.0,0.0,0,0,100.0,0,0
22,15275757865733211193,0.0,0.0,0.0,20963999,59.2,0,0.0,23.2,0,24355380.0,0.0,69081,0,0.0,6088844,0.0,0.0,0.0,0,0,100.0,0,0
23,15275757865733211193,0.0,0.0,0.0,20970761,58.9,0,0.0,23.4,0,24514888.0,0.0,69004,0,0.0,6128722,0.0,0.0,0.0,0,0,100.0,0,0
24,15275757865733211193,0.0,0.0,0.0,20964891,58.6,0,0.0,23.5,0,24673068.0,0.0,68834,0,0.0,6168268,0.0,0.0,0.0,0,0,100.0,0,0
25,15275757865733211193,0.0,0.0,0.0,20965990,58.4,0,0.0,23.7,0,24830912.0,0.0,68499,0,0.0,6207728,0.0,0.0,0.0,0,0,100.0,0,0
26,15275757865733211193,0.0,0.0,0.0,20966557,58.1,0,0.0,23.8,0,24990552.0,0.0,69127,0,0.0,6247638,0.0,0.0,0.0,0,0,100.0,0,0
27,15275757865733211193,0.0,0.0,0.0,20968454,57.8,0,0.0,24.0,0,25150536.0,0.0,69089,0,0.0,6287635,0.0,0.0,0.0,0,0,100.0,0,0
28,15275757865733211193,0.0,0.0,0.0,20960939,57.6,0,0.0,24.1,0,25309260.0,0.0,69106,0,0.0,6327316,0.0,0.0,0.0,0,0,100.0,0,0
29,15275757865733211193,0.0,0.0,0.0,20966099,57.3,0,0.0,24.3,0,25467972.0,0.0,68863,0,0.0,6366993,0.0,0.0,0.0,0,0,100.0,0,0
30,15275757865733211193,0.0,0.0,0.0,20965800,57.0,0,0.0,24.4,0,25624796.0,0.0,68295,0,0.0,6406200,0.0,0.0,0.0,0,0,100.0,0,0
31,15275757865733211193,0.0,0.0,0.0,20966992,56.8,0,0.0,24.6,0,25783180.0,0.0,68976,0,0.0,6445795,0.0,0.0,0.0,0,0,100.0,0,0
32,15275757865733211193,0.0,0.0,0.0,20966511,56.5,0,0.0,24.7,0,25942292.0,0.0,68908,0,0.0,6485573,0.0,0.0,0.0,0,0,100.0,0,0
33,15275757865733211193,0.0,0.0,0.0,20972580,56.2,0,0.0,24.9,0,26102108.0,0.0,69454,0,0.0,6525530,0.0,0.0,0.0,0,0,100.0,0,0
34,15275757865733211193,0.0,0.0,0.0,20967991,56.0,0,0.0,25.0,0,26261076.0,0.0,69089,0,0.0,6565269,0.0,0.0,0.0,0,0,100.0,0,0
35,15275757865733211193,0.0,0.0,0.0,20966919,55.7,0,0.0,25.2,0,26419808.0,0.0,68888,0,0.0,6604952,0.0,0.0,0.0,0,0,100.0,0,0
36,15275757865733211193,0.0,0.0,0.0,20978468,55.4,0,0.0,25.3,0,26578104.0,0.0,68826,0,0.0,6644527,0.0,0.0,0.0,0,0,100.0,0,0
37,15275757865733211193,0.0,0.0,0.0,20981061,55.2,0,0.0,25.5,0,26737992.0,0.0,69231,0,0.0,6684498,0.0,0.0,0.0,0,0,100.0,0,0
38,15275757865733211193,0.0,0.0,0.0,20974063,54.9,0,0.0,25.7,0,26897656.0,0.0,69107,0,0.0,6724416,0.0,0.0,0.0,0,0,100.0,0,0
39,15275757865733211193,0.0,0.0,0.0,20979579,54.6,0,0.0,25.8,0,27056480.0,0.0,69003,0,0.0,6764121,0.0,0.0,0.0,0,0,100.0,0,0
40,15275757865733211193,0.0,0.0,0.0,20978195,54.4,0,0.0,26.0,0,27215476.0,0.0,68882,0,0.0,6803870,0.0,0.0,0.0,0,0,100.0,0,0
41,15275757865733211193,0.0,0.0,0.0,20980118,54.1,0,0.0,26.1,0,27375032.0,0.0,68843,0,0.0,6843758,0.0,0.0,0.0,0,0,100.0,0,0
42,15275757865733211193,0.0,0.0,0.0,20976046,53.8,0,0.0,26.3,0,27534128.0,0.0,69107,0,0.0,6883533,0.0,0.0,0.0,0,0,100.0,0,0
43,15275757865733211193,0.0,0.0,0.0,20968376,53.6,0,0.0,26.4,0,27692768.0,0.0,69021,0,0.0,6923192,0.0,0.0,0.0,0,0,100.0,0,0
44,15275757865733211193,0.0,0.0,0.0,20977991,53.3,0,0.0,26.6,0,27851116.0,0.0,68678,0,0.0,6962779,0.0,0.0,0.0,0,0,100.0,0,0
45,15275757865733211193,0.0,0.0,0.0,20974520,53.0,0,0.0,26.7,0,28009540.0,0.0,68587,0,0.0,7002386,0.0,0.0,0.0,0,0,100.0,0,0
46,15275757865733211193,0.0,0.0,0.0,20972701,52.8,0,0.0,26.9,0,28168260.0,0.0,68800,0,0.0,7042066,0.0,0.0,0.0,0,0,100.0,0,0
47,15275757865733211193,0.0,0.0,0.0,20963591,52.5,0,0.0,27.0,0,28325972.0,0.0,68350,0,0.0,7081494,0.0,0.0,0.0,0,0,100.0,0,0
