t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,11412778630104839040,0.0,0.0,0.0,439649297,65.2,0,0.0,19.8,0,20779328.0,0.0,5194832,0,0.0,5194832,0.0,0.0,0.0,0,0,100.0,0,0
1,11412778630104839040,0.0,0.0,0.0,20723918,64.1,0,0.0,20.4,0,21418300.0,0.0,257517,0,0.0,5354576,0.0,0.0,0.0,0,0,100.0,0,0
2,11412778630104839040,0.0,0.0,0.0,19811406,63.6,0,0.0,20.7,0,21731204.0,0.0,114948,0,0.0,5432802,0.0,0.0,0.0,0,0,100.0,0,0
3,11412778630104839040,0.0,0.0,0.0,20353051,63.1,0,0.0,21.0,0,21995992.0,0.0,130843,0,0.0,5498998,0.0,0.0,0.0,0,0,100.0,0,0
4,11412778630104839040,0.0,0.0,0.0,19467320,62.6,0,0.0,21.2,0,22281472.0,0.0,113204,0,0.0,5570371,0.0,0.0,0.0,0,0,100.0,0,0
5,11412778630104839040,0.0,0.0,0.0,19729190,62.2,0,0.0,21.5,0,22571008.0,0.0,126180,0,0.0,5642752,0.0,0.0,0.0,0,0,100.0,0,0
6,11412778630104839040,0.0,0.0,0.0,18060712,61.7,0,0.0,21.8,0,22850172.0,0.0,113978,0,0.0,5712543,0.0,0.0,0.0,0,0,100.0,0,0
7,11412778630104839040,0.0,0.0,0.0,19924460,61.2,0,0.0,22.1,0,23142212.0,0.0,130508,0,0.0,5785553,0.0,0.0,0.0,0,0,100.0,0,0
8,11412778630104839040,0.0,0.0,0.0,18827728,60.8,0,0.0,22.3,0,23393264.0,0.0,112476,0,0.0,5848316,0.0,0.0,0.0,0,0,100.0,0,0
9,11412778630104839040,0.0,0.0,0.0,17181391,60.6,0,0.0,22.4,0,23496236.0,0.0,78185,0,0.0,5874063,0.0,0.0,0.0,0,0,100.0,0,0
10,11412778630104839040,0.0,0.0,0.0,20326998,59.8,0,0.0,22.8,0,23956760.0,0.0,175916,0,0.0,5989190,0.0,0.0,0.0,0,0,100.0,0,0
