t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
69,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,4905,16.2,0,0,0.2,83.7,0,0,0,0,313085,0,1922,0,0,0.0,0,0,0.4,0,-nan,0.2,0,77520,1698624,-nan,0,1,0.0,0,0
70,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,29118,13.8,0,0,0.3,85.9,0,0,0,0,212536,0,11082,0,0,0.0,0,0,0.9,0,-nan,0.9,0,428871,3958360,-nan,0,1,0.0,0,0
71,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,1642,-nan,0,0,-nan,-nan,0,0,0,0,0,0,398,0,0,0.0,0,0,0.0,0,-nan,0.0,0,16265,24,-nan,0,0,0.0,0,0
72,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,18259,17.0,0,0,0.2,82.8,0,0,0,0,519774,0,7500,0,0,0.0,0,0,0.4,0,-nan,0.6,0,294930,4186826,-nan,0,2,0.0,0,0
73,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,15472,-nan,0,0,-nan,-nan,0,0,0,0,0,0,5273,0,0,0.0,0,0,0.5,0,-nan,0.5,0,218607,1251267,-nan,0,0,0.0,0,0
74,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,21250,18.4,0,0,0.2,81.4,0,0,0,0,268018,0,7680,0,0,0.0,0,0,0.5,0,-nan,0.7,0,308934,3253150,-nan,0,1,0.0,0,0
75,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,14562,13.2,0,0,0.3,86.5,0,0,0,0,214803,0,5589,0,0,0.0,0,0,0.7,0,-nan,0.5,0,219800,2578088,-nan,0,1,0.0,0,0
76,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,18590,17.7,0,0,0.2,82.1,0,0,0,0,286136,0,7000,0,0,0.0,0,0,0.4,0,-nan,0.6,0,289846,3110976,-nan,0,1,0.0,0,0
77,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,18560,14.0,0,0,0.3,85.7,0,0,0,0,242578,0,6055,0,0,0.0,0,0,0.8,0,-nan,0.5,0,247749,2415412,-nan,0,1,0.0,0,0
78,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,9116,16.7,0,0,0.2,83.1,0,0,0,0,371782,0,3482,0,0,0.0,0,0,0.4,0,-nan,0.3,0,140252,2946791,-nan,0,1,0.0,0,0
79,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,26096,13.3,0,0,0.3,86.4,0,0,0,0,200282,0,9480,0,0,0.0,0,0,0.8,0,-nan,0.8,0,373625,3301201,-nan,0,1,0.0,0,0
80,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,2089,-nan,0,0,-nan,-nan,0,0,0,0,0,0,576,0,0,0.0,0,0,0.0,0,-nan,0.0,0,20934,17,-nan,0,0,0.0,0,0
81,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,23460,20.1,0,0,0.2,79.7,0,0,0,0,534435,0,8939,0,0,0.0,0,0,0.4,0,-nan,0.8,0,362285,5049635,-nan,0,2,0.0,0,0
82,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,12010,-nan,0,0,-nan,-nan,0,0,0,0,0,0,4525,0,0,0.0,0,0,0.7,0,-nan,0.4,0,182323,609709,-nan,0,0,0.0,0,0
83,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,21573,16.6,0,0,0.2,83.3,0,0,0,0,340978,0,7614,0,0,0.0,0,0,0.3,0,-nan,0.7,0,314967,3375147,-nan,0,1,0.0,0,0
84,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,14299,15.3,0,0,0.4,84.4,0,0,0,0,201046,0,4849,0,0,0.0,0,0,0.9,0,-nan,0.4,0,200180,2365365,-nan,0,1,0.0,0,0
85,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,8672,23.0,0,0,0.1,76.9,0,0,0,0,177104,0,3297,0,0,0.0,0,0,0.3,0,-nan,0.3,0,135450,2721185,-nan,0,1,0.0,0,0
86,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,26705,17.2,0,0,0.5,82.3,0,0,0,0,339903,0,9753,0,0,0.0,0,0,0.8,0,-nan,0.8,0,395412,3269775,-nan,0,1,0.0,0,0
87,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,6926,18.0,0,0,0.2,81.9,0,0,0,0,330121,0,2841,0,0,0.0,0,0,0.4,0,-nan,0.2,0,110910,2294300,-nan,0,1,0.0,0,0
88,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,27654,15.9,0,0,0.3,83.8,0,0,0,0,199292,0,10045,0,0,0.0,0,0,0.8,0,-nan,0.9,0,403474,3582130,-nan,0,1,0.0,0,0
89,5973777571537088032,0,0,0,0,0,0,0,0,0,0,0,2283,-nan,0,0,-nan,-nan,0,0,0,0,0,0,518,0,0,0.0,0,0,0.0,0,-nan,0.0,0,22418,5,-nan,0,0,0.0,0,0
