t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,474124367391209757,0.0,0.0,0.0,434793370,65.2,0,0.0,19.8,0,20774032.0,0.0,5193508,0,0.0,5193513,0.0,0.0,0.0,0,0,100.0,0,0
1,474124367391209757,0.0,0.0,0.0,22448219,63.9,0,0.0,20.5,0,21520676.0,0.0,186667,0,0.0,5380175,0.0,0.0,0.0,0,0,100.0,0,0
2,474124367391209757,0.0,0.0,0.0,22306317,63.5,0,0.0,20.8,0,21796652.0,0.0,256323,0,0.0,5449166,0.0,0.0,0.0,0,0,100.0,0,0
3,474124367391209757,0.0,0.0,0.0,14569620,63.1,0,0.0,21.0,0,21992372.0,0.0,52699,0,0.0,5498093,0.0,0.0,0.0,0,0,100.0,0,0
4,474124367391209757,0.0,0.0,0.0,14769191,63.0,0,0.0,21.0,0,22044228.0,0.0,51308,0,0.0,5511064,0.0,0.0,0.0,0,0,100.0,0,0
5,474124367391209757,0.0,0.0,0.0,21831893,61.9,0,0.0,21.7,0,22726420.0,0.0,258098,0,0.0,5681606,0.0,0.0,0.0,0,0,100.0,0,0
6,474124367391209757,0.0,0.0,0.0,18463562,61.7,0,0.0,21.8,0,22845644.0,0.0,92039,0,0.0,5711423,0.0,0.0,0.0,0,0,100.0,0,0
7,474124367391209757,0.0,0.0,0.0,19331450,61.1,0,0.0,22.1,0,23196036.0,0.0,151438,0,0.0,5799001,0.0,0.0,0.0,0,0,100.0,0,0
8,474124367391209757,0.0,0.0,0.0,18805198,60.6,0,0.0,22.4,0,23488388.0,0.0,87381,0,0.0,5872097,0.0,0.0,0.0,0,0,100.0,0,0
9,474124367391209757,0.0,0.0,0.0,23017199,59.9,0,0.0,22.8,0,23932088.0,0.0,186543,0,0.0,5983023,0.0,0.0,0.0,0,0,100.0,0,0
10,474124367391209757,0.0,0.0,0.0,19804042,59.4,0,0.0,23.1,0,24207520.0,0.0,132043,0,0.0,6051880,0.0,0.0,0.0,0,0,100.0,0,0
11,474124367391209757,0.0,0.0,0.0,20192662,59.0,0,0.0,23.3,0,24477840.0,0.0,145734,0,0.0,6119462,0.0,0.0,0.0,0,0,100.0,0,0
12,474124367391209757,0.0,0.0,0.0,19483059,58.2,0,0.0,23.8,0,24930292.0,0.0,166200,0,0.0,6232573,0.0,0.0,0.0,0,0,100.0,0,0
13,474124367391209757,0.0,0.0,0.0,12784718,58.2,0,0.0,23.8,0,24931760.0,0.0,367,0,0.0,6232940,0.0,0.0,0.0,0,0,100.0,0,0
14,474124367391209757,0.0,0.0,0.0,22003120,57.4,0,0.0,24.2,0,25406016.0,0.0,237962,0,0.0,6351509,0.0,0.0,0.0,0,0,100.0,0,0
15,474124367391209757,0.0,0.0,0.0,16367919,56.9,0,0.0,24.5,0,25701108.0,0.0,73889,0,0.0,6425277,0.0,0.0,0.0,0,0,100.0,0,0
16,474124367391209757,0.0,0.0,0.0,17813863,56.6,0,0.0,24.7,0,25892224.0,0.0,140458,0,0.0,6473058,0.0,0.0,0.0,0,0,100.0,0,0
17,474124367391209757,0.0,0.0,0.0,19540236,55.7,0,0.0,25.2,0,26397528.0,0.0,172593,0,0.0,6599382,0.0,0.0,0.0,0,0,100.0,0,0
18,474124367391209757,0.0,0.0,0.0,16248028,55.7,0,0.0,25.2,0,26398252.0,0.0,181,0,0.0,6599563,0.0,0.0,0.0,0,0,100.0,0,0
19,474124367391209757,0.0,0.0,0.0,22711797,54.8,0,0.0,25.7,0,26953012.0,0.0,275926,0,0.0,6738254,0.0,0.0,0.0,0,0,100.0,0,0
20,474124367391209757,0.0,0.0,0.0,15373116,54.6,0,0.0,25.8,0,27067068.0,0.0,28514,0,0.0,6766767,0.0,0.0,0.0,0,0,100.0,0,0
21,474124367391209757,0.0,0.0,0.0,19939060,53.8,0,0.0,26.3,0,27541696.0,0.0,185101,0,0.0,6885425,0.0,0.0,0.0,0,0,100.0,0,0
22,474124367391209757,0.0,0.0,0.0,20646563,53.3,0,0.0,26.5,0,27832676.0,0.0,138532,0,0.0,6958169,0.0,0.0,0.0,0,0,100.0,0,0
23,474124367391209757,0.0,0.0,0.0,19433778,52.8,0,0.0,26.8,0,28145276.0,0.0,156720,0,0.0,7036322,0.0,0.0,0.0,0,0,100.0,0,0
24,474124367391209757,0.0,0.0,0.0,18759194,52.1,0,0.0,27.2,0,28552160.0,0.0,153602,0,0.0,7138040,0.0,0.0,0.0,0,0,100.0,0,0
25,474124367391209757,0.0,0.0,0.0,13999182,52.1,0,0.0,27.2,0,28566476.0,0.0,3579,0,0.0,7141619,0.0,0.0,0.0,0,0,100.0,0,0
26,474124367391209757,0.0,0.0,0.0,22543332,51.3,0,0.0,27.7,0,29056224.0,0.0,252647,0,0.0,7264070,0.0,0.0,0.0,0,0,100.0,0,0
27,474124367391209757,0.0,0.0,0.0,16538047,50.9,0,0.0,27.9,0,29300168.0,0.0,60979,0,0.0,7325042,0.0,0.0,0.0,0,0,100.0,0,0
28,474124367391209757,0.0,0.0,0.0,19411681,50.3,0,0.0,28.3,0,29646044.0,0.0,164749,0,0.0,7411512,0.0,0.0,0.0,0,0,100.0,0,0
29,474124367391209757,0.0,0.0,0.0,20633007,49.6,0,0.0,28.7,0,30057916.0,0.0,179657,0,0.0,7514480,0.0,0.0,0.0,0,0,100.0,0,0
30,474124367391209757,0.0,0.0,0.0,17778609,49.6,0,0.0,28.7,0,30072572.0,0.0,3664,0,0.0,7518143,0.0,0.0,0.0,0,0,100.0,0,0
31,474124367391209757,0.0,0.0,0.0,21712811,48.8,0,0.0,29.1,0,30550588.0,0.0,251442,0,0.0,7637652,0.0,0.0,0.0,0,0,100.0,0,0
32,474124367391209757,0.0,0.0,0.0,16758173,48.2,0,0.0,29.4,0,30873752.0,0.0,93232,0,0.0,7718438,0.0,0.0,0.0,0,0,100.0,0,0
33,474124367391209757,0.0,0.0,0.0,18084095,48.0,0,0.0,29.6,0,31031748.0,0.0,112535,0,0.0,7757942,0.0,0.0,0.0,0,0,100.0,0,0
34,474124367391209757,0.0,0.0,0.0,18840328,47.0,0,0.0,30.2,0,31621280.0,0.0,192543,0,0.0,7905320,0.0,0.0,0.0,0,0,100.0,0,0
35,474124367391209757,0.0,0.0,0.0,20207056,46.5,0,0.0,30.5,0,31940116.0,0.0,165777,0,0.0,7985030,0.0,0.0,0.0,0,0,100.0,0,0
36,474124367391209757,0.0,0.0,0.0,22524664,45.8,0,0.0,30.8,0,32324540.0,0.0,156420,0,0.0,8081138,0.0,0.0,0.0,0,0,100.0,0,0
37,474124367391209757,0.0,0.0,0.0,17766029,45.7,0,0.0,30.9,0,32386504.0,0.0,76517,0,0.0,8096634,0.0,0.0,0.0,0,0,100.0,0,0
38,474124367391209757,0.0,0.0,0.0,17963657,44.9,0,0.0,31.4,0,32881304.0,0.0,139863,0,0.0,8220326,0.0,0.0,0.0,0,0,100.0,0,0
39,474124367391209757,0.0,0.0,0.0,20137662,44.3,0,0.0,31.7,0,33251112.0,0.0,168475,0,0.0,8312778,0.0,0.0,0.0,0,0,100.0,0,0
40,474124367391209757,0.0,0.0,0.0,18903273,44.1,0,0.0,31.8,0,33359424.0,0.0,111649,0,0.0,8339862,0.0,0.0,0.0,0,0,100.0,0,0
41,474124367391209757,0.0,0.0,0.0,20328371,43.2,0,0.0,32.3,0,33895996.0,0.0,187706,0,0.0,8473999,0.0,0.0,0.0,0,0,100.0,0,0
42,474124367391209757,0.0,0.0,0.0,14003944,43.1,0,0.0,32.4,0,33951056.0,0.0,13765,0,0.0,8487764,0.0,0.0,0.0,0,0,100.0,0,0
43,474124367391209757,0.0,0.0,0.0,20824357,42.5,0,0.0,32.7,0,34315892.0,0.0,214456,0,0.0,8578979,0.0,0.0,0.0,0,0,100.0,0,0
44,474124367391209757,0.0,0.0,0.0,16901984,42.0,0,0.0,33.0,0,34625796.0,0.0,98080,0,0.0,8656449,0.0,0.0,0.0,0,0,100.0,0,0
45,474124367391209757,0.0,0.0,0.0,20581738,41.2,0,0.0,33.5,0,35079208.0,0.0,182341,0,0.0,8769803,0.0,0.0,0.0,0,0,100.0,0,0
46,474124367391209757,0.0,0.0,0.0,18137026,40.7,0,0.0,33.8,0,35393428.0,0.0,139901,0,0.0,8848357,0.0,0.0,0.0,0,0,100.0,0,0
47,474124367391209757,0.0,0.0,0.0,15829503,40.5,0,0.0,33.8,0,35489064.0,0.0,89077,0,0.0,8872276,0.0,0.0,0.0,0,0,100.0,0,0
48,474124367391209757,0.0,0.0,0.0,19977936,39.5,0,0.0,34.4,0,36066204.0,0.0,222520,0,0.0,9016551,0.0,0.0,0.0,0,0,100.0,0,0
49,474124367391209757,0.0,0.0,0.0,17266501,39.5,0,0.0,34.4,0,36091244.0,0.0,6260,0,0.0,9022811,0.0,0.0,0.0,0,0,100.0,0,0
50,474124367391209757,0.0,0.0,0.0,21058635,38.8,0,0.0,34.8,0,36519420.0,0.0,221248,0,0.0,9129860,0.0,0.0,0.0,0,0,100.0,0,0
51,474124367391209757,0.0,0.0,0.0,19615376,38.1,0,0.0,35.2,0,36952552.0,0.0,175353,0,0.0,9238141,0.0,0.0,0.0,0,0,100.0,0,0
52,474124367391209757,0.0,0.0,0.0,16789727,37.8,0,0.0,35.4,0,37098688.0,0.0,36533,0,0.0,9274672,0.0,0.0,0.0,0,0,100.0,0,0
53,474124367391209757,0.0,0.0,0.0,18907322,37.1,0,0.0,35.8,0,37534696.0,0.0,182047,0,0.0,9383680,0.0,0.0,0.0,0,0,100.0,0,0
54,474124367391209757,0.0,0.0,0.0,17186634,36.6,0,0.0,36.1,0,37807784.0,0.0,125532,0,0.0,9451946,0.0,0.0,0.0,0,0,100.0,0,0
55,474124367391209757,0.0,0.0,0.0,15298810,36.7,0,0.0,36.0,0,37786644.0,0.0,31992,0,0.0,9446665,0.0,0.0,0.0,0,0,100.0,0,0
56,474124367391209757,0.0,0.0,0.0,21044563,35.4,0,0.0,36.7,0,38527604.0,0.0,271607,0,0.0,9631902,0.0,0.0,0.0,0,0,100.0,0,0
57,474124367391209757,0.0,0.0,0.0,16312335,35.5,0,0.0,36.7,0,38483044.0,0.0,8318,0,0.0,9620748,0.0,0.0,0.0,0,0,100.0,0,0
58,474124367391209757,0.0,0.0,0.0,21412639,34.7,0,0.0,37.2,0,38964636.0,0.0,231190,0,0.0,9741167,0.0,0.0,0.0,0,0,100.0,0,0
59,474124367391209757,0.0,0.0,0.0,17798351,34.1,0,0.0,37.5,0,39283720.0,0.0,88334,0,0.0,9820930,0.0,0.0,0.0,0,0,100.0,0,0
60,474124367391209757,0.0,0.0,0.0,17602097,33.9,0,0.0,37.6,0,39451556.0,0.0,123350,0,0.0,9862887,0.0,0.0,0.0,0,0,100.0,0,0
61,474124367391209757,0.0,0.0,0.0,19290851,33.0,0,0.0,38.1,0,39955616.0,0.0,180530,0,0.0,9988904,0.0,0.0,0.0,0,0,100.0,0,0
