t,c_hash,key,GHz,CPU,IPC
0,16466893184435948687,pp_2,1.0,-0.0,1.0
0,16466893184435948687,pp_3,1.0,-0.0,1.0
0,16466893184435948687,pp_1,1.0,-0.0,1.0
0,16466893184435948687,pp_0,1.0,-0.0,1.0
0,16466893184435948687,group_committer,1.0,-0.0,1.0
0,16466893184435948687,worker_19,1.0,-0.0,1.0
0,16466893184435948687,worker_11,1.0,-0.0,1.0
0,16466893184435948687,worker_17,1.0,-0.0,1.0
0,16466893184435948687,worker_16,1.0,-0.0,1.0
0,16466893184435948687,worker_15,1.0,-0.0,1.0
0,16466893184435948687,worker_14,1.0,-0.0,1.0
0,16466893184435948687,worker_7,1.0,-0.0,1.0
0,16466893184435948687,worker_0,1.0,-0.0,1.0
0,16466893184435948687,worker_2,1.0,-0.0,1.0
0,16466893184435948687,worker_1,1.0,-0.0,1.0
0,16466893184435948687,worker_3,1.0,-0.0,1.0
0,16466893184435948687,worker_4,1.0,-0.0,1.0
0,16466893184435948687,worker_9,1.0,-0.0,1.0
0,16466893184435948687,worker_6,1.0,-0.0,1.0
0,16466893184435948687,worker_13,1.0,-0.0,1.0
0,16466893184435948687,worker_8,1.0,-0.0,1.0
0,16466893184435948687,worker_5,1.0,-0.0,1.0
0,16466893184435948687,worker_10,1.0,-0.0,1.0
0,16466893184435948687,worker_18,1.0,-0.0,1.0
0,16466893184435948687,worker_12,1.0,-0.0,1.0
1,16466893184435948687,pp_2,1.0,-0.0,1.0
1,16466893184435948687,pp_3,1.0,-0.0,1.0
1,16466893184435948687,pp_1,1.0,-0.0,1.0
1,16466893184435948687,pp_0,1.0,-0.0,1.0
1,16466893184435948687,group_committer,1.0,-0.0,1.0
1,16466893184435948687,worker_19,1.0,-0.0,1.0
1,16466893184435948687,worker_11,1.0,-0.0,1.0
1,16466893184435948687,worker_17,1.0,-0.0,1.0
1,16466893184435948687,worker_16,1.0,-0.0,1.0
1,16466893184435948687,worker_15,1.0,-0.0,1.0
1,16466893184435948687,worker_14,1.0,-0.0,1.0
1,16466893184435948687,worker_7,1.0,-0.0,1.0
1,16466893184435948687,worker_0,1.0,-0.0,1.0
1,16466893184435948687,worker_2,1.0,-0.0,1.0
1,16466893184435948687,worker_1,1.0,-0.0,1.0
1,16466893184435948687,worker_3,1.0,-0.0,1.0
1,16466893184435948687,worker_4,1.0,-0.0,1.0
1,16466893184435948687,worker_9,1.0,-0.0,1.0
1,16466893184435948687,worker_6,1.0,-0.0,1.0
1,16466893184435948687,worker_13,1.0,-0.0,1.0
1,16466893184435948687,worker_8,1.0,-0.0,1.0
1,16466893184435948687,worker_5,1.0,-0.0,1.0
1,16466893184435948687,worker_10,1.0,-0.0,1.0
1,16466893184435948687,worker_18,1.0,-0.0,1.0
1,16466893184435948687,worker_12,1.0,-0.0,1.0
2,16466893184435948687,pp_2,1.0,-0.0,1.0
2,16466893184435948687,pp_3,1.0,-0.0,1.0
2,16466893184435948687,pp_1,1.0,-0.0,1.0
2,16466893184435948687,pp_0,1.0,-0.0,1.0
2,16466893184435948687,group_committer,1.0,-0.0,1.0
2,16466893184435948687,worker_19,1.0,-0.0,1.0
2,16466893184435948687,worker_11,1.0,-0.0,1.0
2,16466893184435948687,worker_17,1.0,-0.0,1.0
2,16466893184435948687,worker_16,1.0,-0.0,1.0
2,16466893184435948687,worker_15,1.0,-0.0,1.0
2,16466893184435948687,worker_14,1.0,-0.0,1.0
2,16466893184435948687,worker_7,1.0,-0.0,1.0
2,16466893184435948687,worker_0,1.0,-0.0,1.0
2,16466893184435948687,worker_2,1.0,-0.0,1.0
2,16466893184435948687,worker_1,1.0,-0.0,1.0
2,16466893184435948687,worker_3,1.0,-0.0,1.0
2,16466893184435948687,worker_4,1.0,-0.0,1.0
2,16466893184435948687,worker_9,1.0,-0.0,1.0
2,16466893184435948687,worker_6,1.0,-0.0,1.0
2,16466893184435948687,worker_13,1.0,-0.0,1.0
2,16466893184435948687,worker_8,1.0,-0.0,1.0
2,16466893184435948687,worker_5,1.0,-0.0,1.0
2,16466893184435948687,worker_10,1.0,-0.0,1.0
2,16466893184435948687,worker_18,1.0,-0.0,1.0
2,16466893184435948687,worker_12,1.0,-0.0,1.0
3,16466893184435948687,pp_2,1.0,-0.0,1.0
3,16466893184435948687,pp_3,1.0,-0.0,1.0
3,16466893184435948687,pp_1,1.0,-0.0,1.0
3,16466893184435948687,pp_0,1.0,-0.0,1.0
3,16466893184435948687,group_committer,1.0,-0.0,1.0
3,16466893184435948687,worker_19,1.0,-0.0,1.0
3,16466893184435948687,worker_11,1.0,-0.0,1.0
3,16466893184435948687,worker_17,1.0,-0.0,1.0
3,16466893184435948687,worker_16,1.0,-0.0,1.0
3,16466893184435948687,worker_15,1.0,-0.0,1.0
3,16466893184435948687,worker_14,1.0,-0.0,1.0
3,16466893184435948687,worker_7,1.0,-0.0,1.0
3,16466893184435948687,worker_0,1.0,-0.0,1.0
3,16466893184435948687,worker_2,1.0,-0.0,1.0
3,16466893184435948687,worker_1,1.0,-0.0,1.0
3,16466893184435948687,worker_3,1.0,-0.0,1.0
3,16466893184435948687,worker_4,1.0,-0.0,1.0
3,16466893184435948687,worker_9,1.0,-0.0,1.0
3,16466893184435948687,worker_6,1.0,-0.0,1.0
3,16466893184435948687,worker_13,1.0,-0.0,1.0
3,16466893184435948687,worker_8,1.0,-0.0,1.0
3,16466893184435948687,worker_5,1.0,-0.0,1.0
3,16466893184435948687,worker_10,1.0,-0.0,1.0
3,16466893184435948687,worker_18,1.0,-0.0,1.0
3,16466893184435948687,worker_12,1.0,-0.0,1.0
4,16466893184435948687,pp_2,1.0,-0.0,1.0
4,16466893184435948687,pp_3,1.0,-0.0,1.0
4,16466893184435948687,pp_1,1.0,-0.0,1.0
4,16466893184435948687,pp_0,1.0,-0.0,1.0
4,16466893184435948687,group_committer,1.0,-0.0,1.0
4,16466893184435948687,worker_19,1.0,-0.0,1.0
4,16466893184435948687,worker_11,1.0,-0.0,1.0
4,16466893184435948687,worker_17,1.0,-0.0,1.0
4,16466893184435948687,worker_16,1.0,-0.0,1.0
4,16466893184435948687,worker_15,1.0,-0.0,1.0
4,16466893184435948687,worker_14,1.0,-0.0,1.0
4,16466893184435948687,worker_7,1.0,-0.0,1.0
4,16466893184435948687,worker_0,1.0,-0.0,1.0
4,16466893184435948687,worker_2,1.0,-0.0,1.0
4,16466893184435948687,worker_1,1.0,-0.0,1.0
4,16466893184435948687,worker_3,1.0,-0.0,1.0
4,16466893184435948687,worker_4,1.0,-0.0,1.0
4,16466893184435948687,worker_9,1.0,-0.0,1.0
4,16466893184435948687,worker_6,1.0,-0.0,1.0
4,16466893184435948687,worker_13,1.0,-0.0,1.0
4,16466893184435948687,worker_8,1.0,-0.0,1.0
4,16466893184435948687,worker_5,1.0,-0.0,1.0
4,16466893184435948687,worker_10,1.0,-0.0,1.0
4,16466893184435948687,worker_18,1.0,-0.0,1.0
4,16466893184435948687,worker_12,1.0,-0.0,1.0
5,16466893184435948687,pp_2,1.0,-0.0,1.0
5,16466893184435948687,pp_3,1.0,-0.0,1.0
5,16466893184435948687,pp_1,1.0,-0.0,1.0
5,16466893184435948687,pp_0,1.0,-0.0,1.0
5,16466893184435948687,group_committer,1.0,-0.0,1.0
5,16466893184435948687,worker_19,1.0,-0.0,1.0
5,16466893184435948687,worker_11,1.0,-0.0,1.0
5,16466893184435948687,worker_17,1.0,-0.0,1.0
5,16466893184435948687,worker_16,1.0,-0.0,1.0
5,16466893184435948687,worker_15,1.0,-0.0,1.0
5,16466893184435948687,worker_14,1.0,-0.0,1.0
5,16466893184435948687,worker_7,1.0,-0.0,1.0
