t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
0,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,186,19.5,0,0,0.0,80.5,0,0,0,0,1406,0,170,0,0,0.0,0,0,12.7,0,-nan,12.7,0,7117,74948,-nan,0,143,0.0,0,0
1,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,7218,19.0,0,0,0.4,80.6,0,0,0,0,143755,0,7204,0,0,0.0,0,0,0.5,0,-nan,0.6,0,283092,2999430,-nan,0,8,0.0,0,0
2,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,4869,24.3,0,0,0.2,75.4,0,0,0,0,232925,0,5146,0,0,0.0,0,0,0.4,0,-nan,0.4,0,194511,2220330,-nan,0,3,0.0,0,0
3,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,5908,18.6,0,0,0.3,81.1,0,0,0,0,201173,0,5738,0,0,0.0,0,0,0.5,0,-nan,0.5,0,235188,2410216,-nan,0,3,0.0,0,0
4,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,3744,15.8,0,0,0.2,84.0,0,0,0,0,224561,0,3706,0,0,0.0,0,0,0.4,0,-nan,0.3,0,148839,1780568,-nan,0,3,0.0,0,0
5,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,5993,14.3,0,0,0.3,85.5,0,0,0,0,199011,0,5798,0,0,0.0,0,0,0.5,0,-nan,0.5,0,236786,2575774,-nan,0,3,0.0,0,0
6,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,4541,14.5,0,0,0.2,85.2,0,0,0,0,140431,0,4606,0,0,0.0,0,0,0.4,0,-nan,0.4,0,180038,1838580,-nan,0,2,0.0,0,0
7,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,5618,15.1,0,0,0.2,84.7,0,0,0,0,221065,0,5618,0,0,0.0,0,0,0.4,0,-nan,0.5,0,225610,2420364,-nan,0,3,0.0,0,0
8,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,4950,14.8,0,0,0.3,84.9,0,0,0,0,203712,0,4949,0,0,0.0,0,0,0.5,0,-nan,0.4,0,198273,2197281,-nan,0,3,0.0,0,0
9,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,5467,15.5,0,0,0.2,84.3,0,0,0,0,223074,0,5472,0,0,0.0,0,0,0.4,0,-nan,0.5,0,220422,2417946,-nan,0,3,0.0,0,0
10,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,5053,14.8,0,0,0.3,84.9,0,0,0,0,200217,0,4983,0,0,0.0,0,0,0.5,0,-nan,0.4,0,203406,2198631,-nan,0,3,0.0,0,0
11,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,4967,15.4,0,0,0.2,84.4,0,0,0,0,225677,0,5025,0,0,0.0,0,0,0.4,0,-nan,0.4,0,201071,2324910,-nan,0,3,0.0,0,0
12,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,5498,14.1,0,0,0.3,85.6,0,0,0,0,196660,0,5498,0,0,0.0,0,0,0.5,0,-nan,0.5,0,219811,2259053,-nan,0,3,0.0,0,0
13,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,4554,15.7,0,0,0.2,84.1,0,0,0,0,224518,0,4437,0,0,0.0,0,0,0.4,0,-nan,0.4,0,181681,2172211,-nan,0,3,0.0,0,0
14,631999684067261430,0,0,0,0,0,0,0,0,0,0,0,5708,14.0,0,0,0.3,85.7,0,0,0,0,195075,0,5799,0,0,0.0,0,0,0.5,0,-nan,0.5,0,236190,2507258,-nan,0,3,0.0,0,0
