t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
33,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11051,0.0,0,0,0.3,99.7,0,0,0,0,157943,0,4680,0,0,0.0,0,0,0.3,0,-nan,0.4,0,192650,1846991,-nan,0,1,0.0,0,0
34,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15555,0.0,0,0,0.3,99.7,0,0,0,0,333377,0,6877,0,0,0.0,0,0,0.7,0,-nan,0.6,0,274465,3420612,-nan,0,2,0.0,0,0
35,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10123,0.0,0,0,0.3,99.7,0,0,0,0,150338,0,4385,0,0,0.0,0,0,0.4,0,-nan,0.4,0,181876,1512507,-nan,0,1,0.0,0,0
36,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17335,0.0,0,0,0.3,99.7,0,0,0,0,304734,0,7781,0,0,0.0,0,0,0.7,0,-nan,0.7,0,310318,3469589,-nan,0,2,0.0,0,0
37,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11893,0.0,0,0,0.3,99.7,0,0,0,0,332754,0,5077,0,0,0.0,0,0,0.7,0,-nan,0.4,0,207854,2828407,-nan,0,2,0.0,0,0
38,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15760,0.0,0,0,0.3,99.7,0,0,0,0,147394,0,6956,0,0,0.0,0,0,0.3,0,-nan,0.6,0,276538,2495228,-nan,0,1,0.0,0,0
39,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,9824,0.0,0,0,0.3,99.7,0,0,0,0,320307,0,4335,0,0,0.0,0,0,0.7,0,-nan,0.4,0,173381,2463188,-nan,0,2,0.0,0,0
40,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,16397,0.0,0,0,0.3,99.7,0,0,0,0,145336,0,7006,0,0,0.0,0,0,0.4,0,-nan,0.6,0,293694,2659937,-nan,0,1,0.0,0,0
41,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14521,0.0,0,0,0.3,99.7,0,0,0,0,330381,0,6101,0,0,0.0,0,0,0.7,0,-nan,0.5,0,253318,3399720,-nan,0,2,0.0,0,0
42,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,13445,0.0,0,0,0.3,99.7,0,0,0,0,157307,0,5644,0,0,0.0,0,0,0.3,0,-nan,0.5,0,233814,1834981,-nan,0,1,0.0,0,0
43,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11234,0.0,0,0,0.3,99.7,0,0,0,0,322067,0,4740,0,0,0.0,0,0,0.7,0,-nan,0.4,0,195224,2747907,-nan,0,2,0.0,0,0
44,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14145,0.0,0,0,0.3,99.7,0,0,0,0,132864,0,6571,0,0,0.0,0,0,0.4,0,-nan,0.6,0,262753,2490882,-nan,0,1,0.0,0,0
45,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15798,0.0,0,0,0.3,99.7,0,0,0,0,325082,0,7279,0,0,0.0,0,0,0.7,0,-nan,0.6,0,288317,3348775,-nan,0,2,0.0,0,0
46,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11288,0.0,0,0,0.3,99.7,0,0,0,0,168745,0,5005,0,0,0.0,0,0,0.3,0,-nan,0.4,0,202655,1814482,-nan,0,1,0.0,0,0
47,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14232,0.0,0,0,0.3,99.7,0,0,0,0,316961,0,6519,0,0,0.0,0,0,0.7,0,-nan,0.6,0,264019,3513485,-nan,0,2,0.0,0,0
48,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10838,0.0,0,0,0.3,99.6,0,0,0,0,146286,0,4884,0,0,0.0,0,0,0.4,0,-nan,0.4,0,193988,1556215,-nan,0,1,0.0,0,0
49,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17731,0.0,0,0,0.3,99.7,0,0,0,0,304670,0,7827,0,0,0.0,0,0,0.7,0,-nan,0.7,0,313990,3436092,-nan,0,2,0.0,0,0
50,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,12103,0.0,0,0,0.3,99.7,0,0,0,0,321781,0,5718,0,0,0.0,0,0,0.7,0,-nan,0.5,0,222286,3001879,-nan,0,2,0.0,0,0
51,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14571,0.0,0,0,0.3,99.7,0,0,0,0,168220,0,6470,0,0,0.0,0,0,0.3,0,-nan,0.6,0,261298,2218122,-nan,0,1,0.0,0,0
52,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10340,0.0,0,0,0.3,99.7,0,0,0,0,314394,0,4464,0,0,0.0,0,0,0.7,0,-nan,0.4,0,178645,2678379,-nan,0,2,0.0,0,0
