Loading TPC-C
TPC-C loaded - consumed space in GiB = 19.6555
Warehouse pages = 8
+-----+------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+
| t   | OLTP TX    | RF %     | Abort%   | OLAP TX  | W MiB    | R MiB    | Instrs/- | Cycles/- | CPUs     | L1/TX    | LLC/TX   | GHz      | WAL      | GCT      | Space G  | GCT      |
| 9   | 384105     | 97.4616- | 6.341895 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.8      | 1.2      | 23.2     | 2        |
| 10  | 269616     | 97.6177- | 6.117332 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 23.5     | 1        |
| 11  | 292329     | 97.5257- | 6.427771 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 23.8     | 1        |
| 12  | 255581     | 97.4188- | 6.627868 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 24.1     | 1        |
| 13  | 321279     | 97.4576- | 6.505740 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 24.4     | 1        |
| 14  | 240121     | 97.4167- | 6.728480 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 24.7     | 1        |
| 15  | 321880     | 97.4099- | 6.439752 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 25.1     | 1        |
| 16  | 256438     | 97.4695- | 6.675498 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 25.4     | 1        |
| 17  | 281128     | 97.4666- | 6.425414 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 25.8     | 1        |
| 18  | 278850     | 97.4610- | 6.587296 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 26.1     | 1        |
| 19  | 293463     | 97.4439- | 6.312194 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 26.5     | 1        |
| 20  | 269150     | 97.4668- | 6.601891 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 26.8     | 1        |
| 21  | 269330     | 97.4481- | 6.061219 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 27.1     | 1        |
| 22  | 274849     | 97.3476- | 6.468452 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 27.4     | 1        |
| 23  | 279862     | 97.4537- | 6.703026 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 27.8     | 1        |
| 24  | 273803     | 97.4025- | 6.363966 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 28.1     | 1        |
| 25  | 271866     | 97.5546- | 6.598047 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 28.5     | 1        |
| 26  | 278145     | 97.5563- | 6.258847 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 28.8     | 1        |
| 27  | 275702     | 97.5480- | 6.816507 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 29.2     | 1        |
| 28  | 330023     | 97.5392- | 6.257314 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 1.2      | 29.6     | 2        |
| 29  | 282601     | 97.4380- | 6.284799 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 29.9     | 1        |
| 30  | 344992     | 97.3819- | 6.222869 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 30.3     | 1        |
| 31  | 226867     | 97.4094- | 6.879751 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 30.6     | 1        |
| 32  | 325363     | 97.4351- | 6.150252 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 30.9     | 1        |
| 33  | 232900     | 97.5349- | 6.513545 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 31.2     | 1        |
| 34  | 319901     | 97.6155- | 6.499971 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 31.5     | 1        |
| 35  | 262277     | 97.5575- | 6.629429 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 31.8     | 1        |
| 36  | 310596     | 97.5009- | 6.360117 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 32.2     | 1        |
| 37  | 253680     | 97.5161- | 6.425328 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 32.5     | 1        |
| 38  | 310286     | 97.5906- | 6.401655 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 32.9     | 1        |
| 39  | 259794     | 97.5072- | 6.484671 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 33.2     | 1        |
| 40  | 299908     | 97.4618- | 6.628601 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 33.6     | 1        |
| 41  | 263120     | 97.3916- | 6.459526 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 33.9     | 1        |
| 42  | 281221     | 97.5702- | 6.817828 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 34.2     | 1        |
| 43  | 253776     | 97.5131- | 6.341204 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 34.5     | 1        |
| 44  | 290429     | 97.4362- | 6.510459 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 35.0     | 1        |
| 45  | 281816     | 97.5143- | 6.550076 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 35.2     | 1        |
| 46  | 269484     | 97.5115- | 6.811627 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 35.7     | 1        |
| 47  | 282306     | 97.4166- | 6.413971 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 36.1     | 1        |
| 48  | 261744     | 97.4815- | 6.393631 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 1.2      | 36.4     | 2        |
| 49  | 359283     | 97.4744- | 6.229153 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.8      | 0.6      | 36.7     | 1        |
| 50  | 239270     | 97.4384- | 6.637272 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 37.0     | 1        |
| 51  | 328118     | 97.5444- | 6.054715 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 37.3     | 1        |
| 52  | 255632     | 97.4432- | 6.369793 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 37.7     | 1        |
| 53  | 327727     | 97.4576- | 6.555143 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 37.9     | 1        |
| 54  | 230033     | 97.4342- | 6.347125 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 38.3     | 1        |
| 55  | 320474     | 97.4247- | 6.252486 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 38.6     | 1        |
| 56  | 250875     | 97.4728- | 6.443685 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 38.9     | 1        |
| 57  | 317410     | 97.5196- | 6.489275 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 39.3     | 1        |
| 58  | 255435     | 97.4122- | 6.150799 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 39.6     | 1        |
| 59  | 270574     | 97.4557- | 6.186203 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 39.9     | 1        |
| 60  | 283803     | 97.5451- | 6.462213 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 40.2     | 1        |
| 61  | 309059     | 97.3872- | 6.944415 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 40.6     | 1        |
| 62  | 274807     | 97.4236- | 6.264561 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 40.9     | 1        |
| 63  | 275538     | 97.5455- | 6.378309 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 41.3     | 1        |
| 64  | 272052     | 97.4872- | 6.439965 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 41.7     | 1        |
| 65  | 270021     | 97.4864- | 6.739772 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 42.0     | 1        |
| 66  | 275443     | 97.4876- | 6.203752 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 42.4     | 1        |
| 67  | 278768     | 97.5897- | 6.517372 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 42.7     | 1        |
| 68  | 282519     | 97.4868- | 6.316030 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 43.0     | 1        |
| 69  | 265401     | 97.6051- | 6.286281 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 1.2      | 43.4     | 2        |
| 70  | 367245     | 97.5141- | 6.347065 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.8      | 0.6      | 43.8     | 1        |
| 71  | 268675     | 97.4884- | 6.180052 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 44.1     | 1        |
| 72  | 326754     | 97.5103- | 6.665448 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 44.4     | 1        |
| 73  | 257191     | 97.4894- | 6.290967 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 44.7     | 1        |
| 74  | 315912     | 97.5974- | 6.392839 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 45.1     | 1        |
| 75  | 260463     | 97.5413- | 6.220566 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 45.4     | 1        |
| 76  | 316080     | 97.5588- | 6.445349 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 45.7     | 1        |
| 77  | 281295     | 97.6106- | 6.496187 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 46.1     | 1        |
| 78  | 279377     | 97.5785- | 6.564439 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 46.5     | 1        |
| 79  | 269652     | 97.5275- | 6.401708 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 46.8     | 1        |
| 80  | 278609     | 97.4929- | 6.495437 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 47.1     | 1        |
| 81  | 273667     | 97.5199- | 6.344817 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 47.4     | 1        |
| 82  | 273079     | 97.4351- | 6.338982 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 47.8     | 1        |
| 83  | 272671     | 97.4485- | 6.359765 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 48.1     | 1        |
| 84  | 280294     | 97.6003- | 6.354531 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 48.5     | 1        |
| 85  | 281523     | 97.4662- | 6.359702 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 0.6      | 48.9     | 1        |
| 86  | 258971     | 97.4657- | 6.151566 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 49.2     | 1        |
| 87  | 303155     | 97.5349- | 6.089303 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.6      | 1.2      | 49.6     | 2        |
| 88  | 311627     | 97.5926- | 6.420285 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 49.9     | 1        |
| 89  | 328802     | 97.5623- | 6.413537 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 50.3     | 1        |
| 90  | 228125     | 97.5886- | 6.674058 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.5      | 0.6      | 50.6     | 1        |
| 91  | 343052     | 97.5000- | 6.274043 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 120.000- | 0.7      | 0.6      | 50.8     | 1        |
219624,219618,219929,219937,219801,220224,219842,219416,220181,219530,220882,219806,220277,218344,219475,220381,218302,219721,219456,218826,219240,219852,220879,218587,219417,219354,219231,218564,220186,219883,218157,218402,219126,221388,218813,219962,219735,219021,219131,219961,219408,218682,219476,219398,220184,219001,219259,218929,219245,219838,219359,217630,219531,219253,219288,219373,218363,218695,219325,218993,218950,219989,220172,218755,219636,218917,218750,220705,219647,219090,218657,219627,218930,218986,218457,219029,219910,219188,219210,218495,218419,218520,219086,218482,219094,220812,219045,217442,218019,219282,218103,219391,218866,218634,219226,218409,215744,220040,215242,217475,219437,219964,215960,216280,214858,215312,216147,216667,216563,215943,215669,216087,215281,216008,216990,215633,215741,214634,215721,215491,
TPC-C = 26244508
CH = 0

consumed space in GiB = 50.7653
