t,c_hash,key,GHz,CPU,IPC
0,10018649925317144938,pp_1,1.0,-0.0,1.0
0,10018649925317144938,pp_3,1.0,-0.0,1.0
0,10018649925317144938,pp_2,1.0,-0.0,1.0
0,10018649925317144938,pp_0,1.0,-0.0,1.0
0,10018649925317144938,group_committer,1.0,-0.0,1.0
0,10018649925317144938,worker_13,1.0,-0.0,1.0
0,10018649925317144938,worker_18,1.0,-0.0,1.0
0,10018649925317144938,worker_17,1.0,-0.0,1.0
0,10018649925317144938,worker_16,1.0,-0.0,1.0
0,10018649925317144938,worker_5,1.0,-0.0,1.0
0,10018649925317144938,worker_14,1.0,-0.0,1.0
0,10018649925317144938,worker_19,1.0,-0.0,1.0
0,10018649925317144938,worker_0,1.0,-0.0,1.0
0,10018649925317144938,worker_1,1.0,-0.0,1.0
0,10018649925317144938,worker_2,1.0,-0.0,1.0
0,10018649925317144938,worker_3,1.0,-0.0,1.0
0,10018649925317144938,worker_4,1.0,-0.0,1.0
0,10018649925317144938,worker_10,1.0,-0.0,1.0
0,10018649925317144938,worker_6,1.0,-0.0,1.0
0,10018649925317144938,worker_12,1.0,-0.0,1.0
0,10018649925317144938,worker_8,1.0,-0.0,1.0
0,10018649925317144938,worker_9,1.0,-0.0,1.0
0,10018649925317144938,worker_15,1.0,-0.0,1.0
0,10018649925317144938,worker_11,1.0,-0.0,1.0
0,10018649925317144938,worker_7,1.0,-0.0,1.0
1,10018649925317144938,pp_1,1.0,-0.0,1.0
1,10018649925317144938,pp_3,1.0,-0.0,1.0
1,10018649925317144938,pp_2,1.0,-0.0,1.0
1,10018649925317144938,pp_0,1.0,-0.0,1.0
1,10018649925317144938,group_committer,1.0,-0.0,1.0
1,10018649925317144938,worker_13,1.0,-0.0,1.0
1,10018649925317144938,worker_18,1.0,-0.0,1.0
1,10018649925317144938,worker_17,1.0,-0.0,1.0
1,10018649925317144938,worker_16,1.0,-0.0,1.0
1,10018649925317144938,worker_5,1.0,-0.0,1.0
1,10018649925317144938,worker_14,1.0,-0.0,1.0
1,10018649925317144938,worker_19,1.0,-0.0,1.0
1,10018649925317144938,worker_0,1.0,-0.0,1.0
1,10018649925317144938,worker_1,1.0,-0.0,1.0
1,10018649925317144938,worker_2,1.0,-0.0,1.0
1,10018649925317144938,worker_3,1.0,-0.0,1.0
1,10018649925317144938,worker_4,1.0,-0.0,1.0
1,10018649925317144938,worker_10,1.0,-0.0,1.0
1,10018649925317144938,worker_6,1.0,-0.0,1.0
1,10018649925317144938,worker_12,1.0,-0.0,1.0
1,10018649925317144938,worker_8,1.0,-0.0,1.0
1,10018649925317144938,worker_9,1.0,-0.0,1.0
1,10018649925317144938,worker_15,1.0,-0.0,1.0
1,10018649925317144938,worker_11,1.0,-0.0,1.0
1,10018649925317144938,worker_7,1.0,-0.0,1.0
2,10018649925317144938,pp_1,1.0,-0.0,1.0
2,10018649925317144938,pp_3,1.0,-0.0,1.0
2,10018649925317144938,pp_2,1.0,-0.0,1.0
2,10018649925317144938,pp_0,1.0,-0.0,1.0
2,10018649925317144938,group_committer,1.0,-0.0,1.0
2,10018649925317144938,worker_13,1.0,-0.0,1.0
2,10018649925317144938,worker_18,1.0,-0.0,1.0
2,10018649925317144938,worker_17,1.0,-0.0,1.0
2,10018649925317144938,worker_16,1.0,-0.0,1.0
2,10018649925317144938,worker_5,1.0,-0.0,1.0
2,10018649925317144938,worker_14,1.0,-0.0,1.0
2,10018649925317144938,worker_19,1.0,-0.0,1.0
2,10018649925317144938,worker_0,1.0,-0.0,1.0
2,10018649925317144938,worker_1,1.0,-0.0,1.0
2,10018649925317144938,worker_2,1.0,-0.0,1.0
2,10018649925317144938,worker_3,1.0,-0.0,1.0
2,10018649925317144938,worker_4,1.0,-0.0,1.0
2,10018649925317144938,worker_10,1.0,-0.0,1.0
2,10018649925317144938,worker_6,1.0,-0.0,1.0
2,10018649925317144938,worker_12,1.0,-0.0,1.0
2,10018649925317144938,worker_8,1.0,-0.0,1.0
2,10018649925317144938,worker_9,1.0,-0.0,1.0
2,10018649925317144938,worker_15,1.0,-0.0,1.0
2,10018649925317144938,worker_11,1.0,-0.0,1.0
2,10018649925317144938,worker_7,1.0,-0.0,1.0
3,10018649925317144938,pp_1,1.0,-0.0,1.0
3,10018649925317144938,pp_3,1.0,-0.0,1.0
3,10018649925317144938,pp_2,1.0,-0.0,1.0
3,10018649925317144938,pp_0,1.0,-0.0,1.0
3,10018649925317144938,group_committer,1.0,-0.0,1.0
3,10018649925317144938,worker_13,1.0,-0.0,1.0
3,10018649925317144938,worker_18,1.0,-0.0,1.0
3,10018649925317144938,worker_17,1.0,-0.0,1.0
3,10018649925317144938,worker_16,1.0,-0.0,1.0
3,10018649925317144938,worker_5,1.0,-0.0,1.0
3,10018649925317144938,worker_14,1.0,-0.0,1.0
3,10018649925317144938,worker_19,1.0,-0.0,1.0
3,10018649925317144938,worker_0,1.0,-0.0,1.0
3,10018649925317144938,worker_1,1.0,-0.0,1.0
3,10018649925317144938,worker_2,1.0,-0.0,1.0
3,10018649925317144938,worker_3,1.0,-0.0,1.0
3,10018649925317144938,worker_4,1.0,-0.0,1.0
3,10018649925317144938,worker_10,1.0,-0.0,1.0
3,10018649925317144938,worker_6,1.0,-0.0,1.0
3,10018649925317144938,worker_12,1.0,-0.0,1.0
3,10018649925317144938,worker_8,1.0,-0.0,1.0
3,10018649925317144938,worker_9,1.0,-0.0,1.0
3,10018649925317144938,worker_15,1.0,-0.0,1.0
3,10018649925317144938,worker_11,1.0,-0.0,1.0
3,10018649925317144938,worker_7,1.0,-0.0,1.0
4,10018649925317144938,pp_1,1.0,-0.0,1.0
4,10018649925317144938,pp_3,1.0,-0.0,1.0
4,10018649925317144938,pp_2,1.0,-0.0,1.0
4,10018649925317144938,pp_0,1.0,-0.0,1.0
4,10018649925317144938,group_committer,1.0,-0.0,1.0
4,10018649925317144938,worker_13,1.0,-0.0,1.0
4,10018649925317144938,worker_18,1.0,-0.0,1.0
4,10018649925317144938,worker_17,1.0,-0.0,1.0
4,10018649925317144938,worker_16,1.0,-0.0,1.0
4,10018649925317144938,worker_5,1.0,-0.0,1.0
4,10018649925317144938,worker_14,1.0,-0.0,1.0
4,10018649925317144938,worker_19,1.0,-0.0,1.0
4,10018649925317144938,worker_0,1.0,-0.0,1.0
4,10018649925317144938,worker_1,1.0,-0.0,1.0
4,10018649925317144938,worker_2,1.0,-0.0,1.0
4,10018649925317144938,worker_3,1.0,-0.0,1.0
4,10018649925317144938,worker_4,1.0,-0.0,1.0
4,10018649925317144938,worker_10,1.0,-0.0,1.0
4,10018649925317144938,worker_6,1.0,-0.0,1.0
4,10018649925317144938,worker_12,1.0,-0.0,1.0
4,10018649925317144938,worker_8,1.0,-0.0,1.0
4,10018649925317144938,worker_9,1.0,-0.0,1.0
4,10018649925317144938,worker_15,1.0,-0.0,1.0
4,10018649925317144938,worker_11,1.0,-0.0,1.0
4,10018649925317144938,worker_7,1.0,-0.0,1.0
5,10018649925317144938,pp_1,1.0,-0.0,1.0
5,10018649925317144938,pp_3,1.0,-0.0,1.0
5,10018649925317144938,pp_2,1.0,-0.0,1.0
5,10018649925317144938,pp_0,1.0,-0.0,1.0
5,10018649925317144938,group_committer,1.0,-0.0,1.0
5,10018649925317144938,worker_13,1.0,-0.0,1.0
5,10018649925317144938,worker_18,1.0,-0.0,1.0
5,10018649925317144938,worker_17,1.0,-0.0,1.0
5,10018649925317144938,worker_16,1.0,-0.0,1.0
5,10018649925317144938,worker_5,1.0,-0.0,1.0
5,10018649925317144938,worker_14,1.0,-0.0,1.0
5,10018649925317144938,worker_19,1.0,-0.0,1.0
5,10018649925317144938,worker_0,1.0,-0.0,1.0
5,10018649925317144938,worker_1,1.0,-0.0,1.0
5,10018649925317144938,worker_2,1.0,-0.0,1.0
5,10018649925317144938,worker_3,1.0,-0.0,1.0
5,10018649925317144938,worker_4,1.0,-0.0,1.0
5,10018649925317144938,worker_10,1.0,-0.0,1.0
5,10018649925317144938,worker_6,1.0,-0.0,1.0
5,10018649925317144938,worker_12,1.0,-0.0,1.0
5,10018649925317144938,worker_8,1.0,-0.0,1.0
5,10018649925317144938,worker_9,1.0,-0.0,1.0
5,10018649925317144938,worker_15,1.0,-0.0,1.0
5,10018649925317144938,worker_11,1.0,-0.0,1.0
5,10018649925317144938,worker_7,1.0,-0.0,1.0
6,10018649925317144938,pp_1,1.0,-0.0,1.0
6,10018649925317144938,pp_3,1.0,-0.0,1.0
6,10018649925317144938,pp_2,1.0,-0.0,1.0
6,10018649925317144938,pp_0,1.0,-0.0,1.0
6,10018649925317144938,group_committer,1.0,-0.0,1.0
6,10018649925317144938,worker_13,1.0,-0.0,1.0
