t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,12325798376178120976,0.0,0.0,0.0,298195916,65.2,0,0.0,19.8,0,20774176.0,0.0,5193547,0,0.0,5193547,0.0,0.0,0.0,0,0,100.0,0,0
1,12325798376178120976,0.0,0.0,0.0,20741761,64.0,0,0.0,20.5,0,21467408.0,0.0,173310,0,0.0,5366856,0.0,0.0,0.0,0,0,100.0,0,0
2,12325798376178120976,0.0,0.0,0.0,20212804,63.7,0,0.0,20.7,0,21663032.0,0.0,180415,0,0.0,5415762,0.0,0.0,0.0,0,0,100.0,0,0
3,12325798376178120976,0.0,0.0,0.0,20631399,63.1,0,0.0,21.0,0,21993456.0,0.0,143138,0,0.0,5498364,0.0,0.0,0.0,0,0,100.0,0,0
4,12325798376178120976,0.0,0.0,0.0,22655393,62.5,0,0.0,21.4,0,22399248.0,0.0,146593,0,0.0,5599814,0.0,0.0,0.0,0,0,100.0,0,0
5,12325798376178120976,0.0,0.0,0.0,19014023,62.0,0,0.0,21.6,0,22650004.0,0.0,127519,0,0.0,5662501,0.0,0.0,0.0,0,0,100.0,0,0
6,12325798376178120976,0.0,0.0,0.0,19340658,61.5,0,0.0,21.9,0,22936420.0,0.0,165684,0,0.0,5734105,0.0,0.0,0.0,0,0,100.0,0,0
7,12325798376178120976,0.0,0.0,0.0,17422350,61.0,0,0.0,22.2,0,23246748.0,0.0,134602,0,0.0,5811695,0.0,0.0,0.0,0,0,100.0,0,0
8,12325798376178120976,0.0,0.0,0.0,20889899,60.3,0,0.0,22.6,0,23666572.0,0.0,182172,0,0.0,5916647,0.0,0.0,0.0,0,0,100.0,0,0
9,12325798376178120976,0.0,0.0,0.0,16687327,59.8,0,0.0,22.9,0,23975696.0,0.0,130869,0,0.0,5993930,0.0,0.0,0.0,0,0,100.0,0,0
10,12325798376178120976,0.0,0.0,0.0,20289067,59.0,0,0.0,23.3,0,24457524.0,0.0,176350,0,0.0,6114384,0.0,0.0,0.0,0,0,100.0,0,0
11,12325798376178120976,0.0,0.0,0.0,19190123,58.4,0,0.0,23.6,0,24785572.0,0.0,147793,0,0.0,6196394,0.0,0.0,0.0,0,0,100.0,0,0
12,12325798376178120976,0.0,0.0,0.0,20889242,57.9,0,0.0,24.0,0,25126688.0,0.0,136585,0,0.0,6281672,0.0,0.0,0.0,0,0,100.0,0,0
13,12325798376178120976,0.0,0.0,0.0,19498539,57.4,0,0.0,24.2,0,25392272.0,0.0,157907,0,0.0,6348067,0.0,0.0,0.0,0,0,100.0,0,0
14,12325798376178120976,0.0,0.0,0.0,17258533,57.0,0,0.0,24.5,0,25673852.0,0.0,123356,0,0.0,6418469,0.0,0.0,0.0,0,0,100.0,0,0
15,12325798376178120976,0.0,0.0,0.0,18766664,56.2,0,0.0,24.9,0,26111608.0,0.0,188755,0,0.0,6527848,0.0,0.0,0.0,0,0,100.0,0,0
16,12325798376178120976,0.0,0.0,0.0,16031967,55.7,0,0.0,25.2,0,26426024.0,0.0,129670,0,0.0,6606512,0.0,0.0,0.0,0,0,100.0,0,0
17,12325798376178120976,0.0,0.0,0.0,20330697,55.0,0,0.0,25.6,0,26870720.0,0.0,183888,0,0.0,6717685,0.0,0.0,0.0,0,0,100.0,0,0
18,12325798376178120976,0.0,0.0,0.0,17299766,54.4,0,0.0,26.0,0,27223312.0,0.0,140440,0,0.0,6805830,0.0,0.0,0.0,0,0,100.0,0,0
19,12325798376178120976,0.0,0.0,0.0,17794904,53.8,0,0.0,26.3,0,27570288.0,0.0,144715,0,0.0,6892575,0.0,0.0,0.0,0,0,100.0,0,0
20,12325798376178120976,0.0,0.0,0.0,19184740,53.1,0,0.0,26.7,0,27960024.0,0.0,147293,0,0.0,6990007,0.0,0.0,0.0,0,0,100.0,0,0
21,12325798376178120976,0.0,0.0,0.0,18313996,52.7,0,0.0,26.9,0,28186544.0,0.0,126552,0,0.0,7046636,0.0,0.0,0.0,0,0,100.0,0,0
22,12325798376178120976,0.0,0.0,0.0,17931945,52.2,0,0.0,27.2,0,28508048.0,0.0,148859,0,0.0,7127017,0.0,0.0,0.0,0,0,100.0,0,0
23,12325798376178120976,0.0,0.0,0.0,19101970,51.8,0,0.0,27.4,0,28756240.0,0.0,127450,0,0.0,7189066,0.0,0.0,0.0,0,0,100.0,0,0
24,12325798376178120976,0.0,0.0,0.0,20745867,51.1,0,0.0,27.8,0,29190184.0,0.0,187231,0,0.0,7297549,0.0,0.0,0.0,0,0,100.0,0,0
25,12325798376178120976,0.0,0.0,0.0,19372519,50.6,0,0.0,28.1,0,29471048.0,0.0,126280,0,0.0,7367762,0.0,0.0,0.0,0,0,100.0,0,0
26,12325798376178120976,0.0,0.0,0.0,19438718,49.8,0,0.0,28.6,0,29953216.0,0.0,183061,0,0.0,7488310,0.0,0.0,0.0,0,0,100.0,0,0
27,12325798376178120976,0.0,0.0,0.0,20212324,49.3,0,0.0,28.8,0,30223864.0,0.0,129166,0,0.0,7555968,0.0,0.0,0.0,0,0,100.0,0,0
28,12325798376178120976,0.0,0.0,0.0,18651823,48.6,0,0.0,29.2,0,30639804.0,0.0,160719,0,0.0,7659951,0.0,0.0,0.0,0,0,100.0,0,0
29,12325798376178120976,0.0,0.0,0.0,19105176,48.1,0,0.0,29.5,0,30977104.0,0.0,144750,0,0.0,7744277,0.0,0.0,0.0,0,0,100.0,0,0
30,12325798376178120976,0.0,0.0,0.0,20808922,47.5,0,0.0,29.8,0,31291332.0,0.0,134859,0,0.0,7822833,0.0,0.0,0.0,0,0,100.0,0,0
31,12325798376178120976,0.0,0.0,0.0,19167512,47.0,0,0.0,30.1,0,31589092.0,0.0,168013,0,0.0,7897272,0.0,0.0,0.0,0,0,100.0,0,0
32,12325798376178120976,0.0,0.0,0.0,17865169,46.6,0,0.0,30.4,0,31867156.0,0.0,117486,0,0.0,7966800,0.0,0.0,0.0,0,0,100.0,0,0
33,12325798376178120976,0.0,0.0,0.0,20032504,45.8,0,0.0,30.8,0,32315944.0,0.0,194735,0,0.0,8078988,0.0,0.0,0.0,0,0,100.0,0,0
34,12325798376178120976,0.0,0.0,0.0,18601225,45.3,0,0.0,31.1,0,32626988.0,0.0,129445,0,0.0,8156750,0.0,0.0,0.0,0,0,100.0,0,0
35,12325798376178120976,0.0,0.0,0.0,20289549,44.5,0,0.0,31.6,0,33100064.0,0.0,184252,0,0.0,8275017,0.0,0.0,0.0,0,0,100.0,0,0
36,12325798376178120976,0.0,0.0,0.0,21879903,43.9,0,0.0,31.9,0,33446440.0,0.0,147273,0,0.0,8361610,0.0,0.0,0.0,0,0,100.0,0,0
37,12325798376178120976,0.0,0.0,0.0,20507704,43.4,0,0.0,32.2,0,33767636.0,0.0,134932,0,0.0,8441909,0.0,0.0,0.0,0,0,100.0,0,0
