Loading TPC-C
TPC-C loaded - consumed space in GiB = 19.6701
Warehouse pages = 8
+-----+------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+
| t   | OLTP TX    | RF %     | Abort%   | OLAP TX  | W MiB    | R MiB    | Instrs/- | Cycles/- | CPUs     | L1/TX    | LLC/TX   | GHz      | WAL      | GCT      | Space G  | GCT      |
| 41  | 216286     | 97.3585- | 2.514153 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 30.6     | 4        |
| 42  | 248402     | 97.4750- | 2.476159 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 30.9     | 3        |
| 43  | 209595     | 97.4593- | 2.447709 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 31.1     | 3        |
| 44  | 203320     | 97.5009- | 2.483477 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 31.4     | 4        |
| 45  | 249871     | 97.5227- | 2.433396 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 31.6     | 3        |
| 46  | 221268     | 97.5522- | 2.455497 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 31.9     | 3        |
| 47  | 200113     | 97.3879- | 2.387236 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 32.2     | 3        |
| 48  | 239784     | 97.3914- | 2.412183 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 32.4     | 4        |
| 49  | 224947     | 97.3704- | 2.466235 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 32.7     | 3        |
| 50  | 211478     | 97.4106- | 2.422391 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 32.9     | 3        |
| 51  | 225384     | 97.2478- | 2.408355 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 33.2     | 4        |
| 52  | 224591     | 97.4829- | 2.489526 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 33.5     | 3        |
| 53  | 224247     | 97.3007- | 2.407531 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 33.7     | 3        |
| 54  | 211699     | 97.3986- | 2.423971 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 34.0     | 4        |
| 55  | 223468     | 97.3794- | 2.413590 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 34.2     | 3        |
| 56  | 239563     | 97.2971- | 2.444954 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 34.5     | 3        |
| 57  | 207876     | 97.3801- | 2.431286 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 34.8     | 3        |
| 58  | 213350     | 97.4558- | 2.443597 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 35.0     | 4        |
| 59  | 250904     | 97.4424- | 2.395531 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 35.3     | 3        |
| 60  | 211188     | 97.4420- | 2.485109 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 35.6     | 3        |
| 61  | 200178     | 97.2959- | 2.472083 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 35.8     | 4        |
| 62  | 251087     | 97.4789- | 2.398759 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 36.1     | 3        |
| 63  | 221459     | 97.3584- | 2.471903 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 36.3     | 3        |
| 64  | 201207     | 97.4175- | 2.470153 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.5      | 36.6     | 3        |
| 65  | 239010     | 97.3842- | 2.452065 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 36.9     | 4        |
| 66  | 222760     | 97.5049- | 2.491552 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 37.1     | 3        |
| 67  | 213250     | 97.1929- | 2.398279 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 37.4     | 3        |
| 68  | 225420     | 97.3675- | 2.465407 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 37.6     | 4        |
| 69  | 221678     | 97.3592- | 2.495690 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 37.9     | 3        |
| 70  | 226243     | 97.3890- | 2.464649 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 38.2     | 3        |
| 71  | 211563     | 97.3922- | 2.416941 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 38.4     | 4        |
| 72  | 222644     | 97.4178- | 2.462489 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 38.7     | 3        |
| 73  | 241193     | 97.4207- | 2.405144 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 39.0     | 3        |
| 74  | 207657     | 97.4501- | 2.454870 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 39.2     | 3        |
| 75  | 211242     | 97.4247- | 2.481788 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 39.4     | 4        |
| 76  | 251680     | 97.2568- | 2.415193 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 39.7     | 3        |
| 77  | 211036     | 97.3464- | 2.444932 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 40.0     | 3        |
| 78  | 198216     | 97.2741- | 2.460436 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.5      | 40.2     | 3        |
| 79  | 251713     | 97.3302- | 2.443628 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 40.5     | 4        |
| 80  | 220554     | 97.3657- | 2.400234 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 40.8     | 3        |
| 81  | 202049     | 97.3649- | 2.438918 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.5      | 41.0     | 3        |
| 82  | 237896     | 97.3408- | 2.470062 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 41.3     | 4        |
| 83  | 221006     | 97.3756- | 2.432069 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 41.6     | 3        |
| 84  | 214992     | 97.3454- | 2.474075 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 41.8     | 3        |
| 85  | 223931     | 97.4554- | 2.453357 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 42.1     | 4        |
| 86  | 219951     | 97.2771- | 2.404923 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 42.3     | 3        |
| 87  | 230137     | 97.3168- | 2.472338 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 42.6     | 3        |
| 88  | 211208     | 97.3675- | 2.490732 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 42.9     | 4        |
| 89  | 219518     | 97.3983- | 2.367017 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 43.1     | 3        |
| 90  | 243628     | 97.4846- | 2.428592 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 43.4     | 3        |
| 91  | 209317     | 97.4077- | 2.377177 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 43.7     | 3        |
| 92  | 206955     | 97.3863- | 2.469427 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 43.9     | 4        |
| 93  | 254193     | 97.3012- | 2.367893 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 44.2     | 3        |
| 94  | 211912     | 97.3696- | 2.463811 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 44.4     | 3        |
| 95  | 196952     | 97.5379- | 2.461346 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.5      | 44.7     | 3        |
| 96  | 251854     | 97.4155- | 2.426797 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 45.0     | 4        |
| 97  | 217063     | 97.4799- | 2.397536 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 45.2     | 3        |
| 98  | 205235     | 97.2397- | 2.388970 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.5      | 45.5     | 3        |
| 99  | 239783     | 97.3897- | 2.418945 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 45.7     | 4        |
| 100 | 217763     | 97.4853- | 2.501019 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 46.0     | 3        |
| 101 | 218312     | 97.3148- | 2.440856 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 46.3     | 3        |
| 102 | 225967     | 97.4575- | 2.459165 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 46.5     | 4        |
| 103 | 215458     | 97.4472- | 2.461792 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 46.8     | 3        |
| 104 | 234131     | 97.4732- | 2.432814 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 47.1     | 3        |
| 105 | 210313     | 97.4832- | 2.396091 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 47.3     | 3        |
| 106 | 216522     | 97.6020- | 2.462295 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 47.5     | 4        |
| 107 | 248650     | 97.3822- | 2.404465 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 47.8     | 3        |
| 108 | 210727     | 97.4374- | 2.400085 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.4      | 48.1     | 3        |
| 109 | 201811     | 97.5511- | 2.506763 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.6      | 48.3     | 4        |
| 110 | 257522     | 97.3749- | 2.410168 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.5      | 48.6     | 3        |
| 111 | 213382     | 97.4308- | 2.492277 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 48.9     | 3        |
| 112 | 197424     | 97.5124- | 2.489331 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.5      | 49.1     | 3        |
| 113 | 250817     | 97.4463- | 2.462006 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 49.4     | 4        |
| 114 | 214398     | 97.3693- | 2.471444 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.4      | 49.6     | 3        |
| 115 | 209459     | 97.3331- | 2.398803 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.4      | 0.5      | 49.9     | 3        |
| 116 | 237411     | 97.4845- | 2.532638 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 30.0000- | 0.5      | 0.6      | 50.2     | 4        |
870912,871686,870517,869974,870568,871231,870353,870005,867939,871059,870028,869356,869245,867732,868304,867573,872446,866656,869336,866891,866339,869316,868729,870814,869803,868053,867054,868954,868823,867886,
TPC-C = 26077582
CH = 0

consumed space in GiB = 50.0188
