t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,951103201539164075,0.0,0.0,0.0,312311535,65.2,0,0.0,19.8,0,20772868.0,0.0,5193221,0,0.0,5193221,0.0,0.0,0.0,0,0,100.0,0,0
1,951103201539164075,0.0,0.0,0.0,22241857,64.0,0,0.0,20.5,0,21504596.0,0.0,182929,0,0.0,5376149,0.0,0.0,0.0,0,0,100.0,0,0
2,951103201539164075,0.0,0.0,0.0,22574239,63.5,0,0.0,20.8,0,21786372.0,0.0,251806,0,0.0,5446594,0.0,0.0,0.0,0,0,100.0,0,0
3,951103201539164075,0.0,0.0,0.0,17569391,62.9,0,0.0,21.1,0,22117732.0,0.0,140002,0,0.0,5529439,0.0,0.0,0.0,0,0,100.0,0,0
4,951103201539164075,0.0,0.0,0.0,19611987,62.3,0,0.0,21.5,0,22516364.0,0.0,164178,0,0.0,5629091,0.0,0.0,0.0,0,0,100.0,0,0
5,951103201539164075,0.0,0.0,0.0,21288684,61.7,0,0.0,21.8,0,22864828.0,0.0,147133,0,0.0,5716210,0.0,0.0,0.0,0,0,100.0,0,0
6,951103201539164075,0.0,0.0,0.0,19474643,61.0,0,0.0,22.2,0,23271660.0,0.0,158250,0,0.0,5817915,0.0,0.0,0.0,0,0,100.0,0,0
7,951103201539164075,0.0,0.0,0.0,20890343,60.4,0,0.0,22.5,0,23598384.0,0.0,146928,0,0.0,5899601,0.0,0.0,0.0,0,0,100.0,0,0
8,951103201539164075,0.0,0.0,0.0,19992453,59.8,0,0.0,22.9,0,23964708.0,0.0,155938,0,0.0,5991177,0.0,0.0,0.0,0,0,100.0,0,0
9,951103201539164075,0.0,0.0,0.0,20805348,59.2,0,0.0,23.2,0,24349984.0,0.0,157076,0,0.0,6087496,0.0,0.0,0.0,0,0,100.0,0,0
10,951103201539164075,0.0,0.0,0.0,18956069,58.6,0,0.0,23.5,0,24686124.0,0.0,140116,0,0.0,6171531,0.0,0.0,0.0,0,0,100.0,0,0
11,951103201539164075,0.0,0.0,0.0,21222229,58.2,0,0.0,23.8,0,24939800.0,0.0,163671,0,0.0,6234954,0.0,0.0,0.0,0,0,100.0,0,0
12,951103201539164075,0.0,0.0,0.0,19700276,57.7,0,0.0,24.1,0,25261784.0,0.0,134162,0,0.0,6315402,0.0,0.0,0.0,0,0,100.0,0,0
13,951103201539164075,0.0,0.0,0.0,19964051,57.0,0,0.0,24.4,0,25636060.0,0.0,166365,0,0.0,6409021,0.0,0.0,0.0,0,0,100.0,0,0
14,951103201539164075,0.0,0.0,0.0,19082626,56.5,0,0.0,24.7,0,25951172.0,0.0,138295,0,0.0,6487781,0.0,0.0,0.0,0,0,100.0,0,0
15,951103201539164075,0.0,0.0,0.0,20495789,55.8,0,0.0,25.1,0,26354692.0,0.0,175340,0,0.0,6588684,0.0,0.0,0.0,0,0,100.0,0,0
16,951103201539164075,0.0,0.0,0.0,16907028,55.3,0,0.0,25.4,0,26660172.0,0.0,132525,0,0.0,6665047,0.0,0.0,0.0,0,0,100.0,0,0
17,951103201539164075,0.0,0.0,0.0,20820315,54.6,0,0.0,25.8,0,27066800.0,0.0,171658,0,0.0,6766703,0.0,0.0,0.0,0,0,100.0,0,0
18,951103201539164075,0.0,0.0,0.0,18016871,54.1,0,0.0,26.1,0,27372504.0,0.0,135560,0,0.0,6843132,0.0,0.0,0.0,0,0,100.0,0,0
19,951103201539164075,0.0,0.0,0.0,16582555,53.5,0,0.0,26.5,0,27747024.0,0.0,163159,0,0.0,6936744,0.0,0.0,0.0,0,0,100.0,0,0
20,951103201539164075,0.0,0.0,0.0,17174081,52.9,0,0.0,26.8,0,28089920.0,0.0,148014,0,0.0,7022479,0.0,0.0,0.0,0,0,100.0,0,0
21,951103201539164075,0.0,0.0,0.0,18365954,52.3,0,0.0,27.1,0,28460020.0,0.0,161614,0,0.0,7115014,0.0,0.0,0.0,0,0,100.0,0,0
