Loading TPC-C
TPC-C loaded - consumed space in GiB = 19.6567
Warehouse pages = 8
+-----+------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+
| t   | OLTP TX    | RF %     | Abort%   | OLAP TX  | W MiB    | R MiB    | Instrs/- | Cycles/- | CPUs     | L1/TX    | LLC/TX   | GHz      | WAL      | GCT      | Space G  | GCT      |
| 15  | 332982     | 97.5187- | 6.417099 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 24.9     | 1        |
| 16  | 262267     | 97.5829- | 6.387710 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 25.2     | 1        |
| 17  | 257026     | 97.4438- | 6.558426 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 25.6     | 1        |
| 18  | 258762     | 97.4513- | 6.111964 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 26.0     | 1        |
| 19  | 246796     | 97.5781- | 6.473446 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 26.3     | 1        |
| 20  | 264381     | 97.4245- | 6.510108 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 26.7     | 1        |
| 21  | 262686     | 97.3828- | 6.341787 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 1.1      | 26.9     | 2        |
| 22  | 355242     | 97.4656- | 6.119979 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.8      | 0.6      | 27.2     | 1        |
| 23  | 223999     | 97.4245- | 6.249111 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 27.4     | 1        |
| 24  | 322003     | 97.4879- | 6.136078 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 27.8     | 1        |
| 25  | 238652     | 97.5457- | 6.188408 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 28.1     | 1        |
| 26  | 295805     | 97.4097- | 6.534275 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 28.6     | 1        |
| 27  | 252060     | 97.4402- | 6.358317 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 28.8     | 1        |
| 28  | 255528     | 97.5122- | 6.616527 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 29.2     | 1        |
| 29  | 302466     | 97.4261- | 6.315799 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 1.1      | 29.5     | 2        |
| 30  | 252172     | 97.4132- | 6.561088 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 29.8     | 1        |
| 31  | 364276     | 97.4818- | 6.143219 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.8      | 0.6      | 30.1     | 1        |
| 32  | 211623     | 97.4530- | 6.437679 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.4      | 0.5      | 30.4     | 1        |
| 33  | 324423     | 97.4382- | 6.499065 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 30.8     | 1        |
| 34  | 244630     | 97.6069- | 6.269517 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 31.1     | 1        |
| 35  | 282695     | 97.5892- | 6.563169 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 31.6     | 1        |
| 36  | 287691     | 97.4034- | 6.106990 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 1.1      | 31.9     | 2        |
| 37  | 268688     | 97.4148- | 6.298540 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 32.2     | 1        |
| 38  | 353152     | 97.6018- | 5.992339 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.8      | 0.6      | 32.5     | 1        |
| 39  | 245355     | 97.5040- | 6.314435 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 32.8     | 1        |
| 40  | 302506     | 97.4909- | 6.272057 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 33.2     | 1        |
| 41  | 254116     | 97.4350- | 6.290772 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 33.5     | 1        |
| 42  | 270050     | 97.5263- | 6.616549 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 33.9     | 1        |
| 43  | 264601     | 97.4304- | 6.331950 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 34.2     | 1        |
| 44  | 231853     | 97.4225- | 6.248913 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 34.6     | 1        |
| 45  | 304165     | 97.4684- | 6.117277 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 1.1      | 34.9     | 2        |
| 46  | 265492     | 97.5758- | 6.362928 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 35.1     | 1        |
| 47  | 321319     | 97.6039- | 6.159575 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 35.4     | 1        |
| 48  | 259307     | 97.4505- | 6.150878 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 35.7     | 1        |
| 49  | 308186     | 97.5128- | 6.490441 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 36.1     | 1        |
| 50  | 216731     | 97.5891- | 5.961705 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 36.4     | 1        |
| 51  | 293466     | 97.4838- | 6.529667 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 36.8     | 1        |
| 52  | 270446     | 97.5377- | 6.446614 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 37.2     | 1        |
| 53  | 237445     | 97.5493- | 6.431147 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 37.5     | 1        |
| 54  | 281798     | 97.4946- | 6.252641 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 1.1      | 37.8     | 2        |
| 55  | 285755     | 97.4334- | 6.204354 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 38.1     | 1        |
| 56  | 347577     | 97.4327- | 6.442088 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 38.4     | 1        |
| 57  | 231172     | 97.4378- | 6.048266 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 38.7     | 1        |
| 58  | 312849     | 97.4147- | 6.131971 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 39.1     | 1        |
| 59  | 242785     | 97.5665- | 6.198325 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 39.3     | 1        |
| 60  | 267856     | 97.6009- | 6.447095 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 39.8     | 1        |
| 61  | 258079     | 97.5972- | 6.162986 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 40.0     | 1        |
| 62  | 252666     | 97.5034- | 6.342646 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 40.4     | 1        |
| 63  | 282183     | 97.5742- | 6.122374 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 1.1      | 40.8     | 2        |
| 64  | 240712     | 97.5609- | 5.987666 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 41.1     | 1        |
| 65  | 345606     | 97.5602- | 6.202318 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 41.4     | 1        |
| 66  | 244560     | 97.4750- | 6.265092 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 41.6     | 1        |
| 67  | 344138     | 97.4077- | 6.118407 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 42.0     | 1        |
| 68  | 209047     | 97.5110- | 6.252326 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.4      | 0.5      | 42.3     | 1        |
| 69  | 299268     | 97.4678- | 6.448053 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 42.7     | 1        |
| 70  | 275430     | 97.4893- | 6.405782 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 43.0     | 1        |
| 71  | 244460     | 97.4948- | 6.460451 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 43.4     | 1        |
| 72  | 263126     | 97.5760- | 6.331854 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 43.7     | 1        |
| 73  | 249965     | 97.4456- | 6.238630 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 1.1      | 44.0     | 2        |
| 74  | 360461     | 97.4707- | 6.162449 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.8      | 0.6      | 44.4     | 1        |
| 75  | 239530     | 97.4241- | 6.456980 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 44.5     | 1        |
| 76  | 344477     | 97.5261- | 6.521415 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 45.0     | 1        |
| 77  | 241898     | 97.5154- | 6.455006 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 45.2     | 1        |
| 78  | 268920     | 97.4583- | 6.390000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 45.7     | 1        |
| 79  | 265736     | 97.5893- | 6.031288 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 46.0     | 1        |
| 80  | 244682     | 97.6054- | 6.365115 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 1.1      | 46.4     | 2        |
| 81  | 364905     | 97.5144- | 6.517072 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.8      | 0.6      | 46.7     | 1        |
| 82  | 234522     | 97.5571- | 6.179942 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 47.0     | 1        |
| 83  | 340482     | 97.5860- | 6.449167 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 47.3     | 1        |
| 84  | 253304     | 97.5626- | 6.363693 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 47.6     | 1        |
| 85  | 275700     | 97.5045- | 6.846779 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.6      | 48.0     | 1        |
| 86  | 270207     | 97.5759- | 6.191805 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 48.4     | 1        |
| 87  | 241081     | 97.4788- | 6.231014 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 48.7     | 1        |
| 88  | 271844     | 97.4985- | 6.564195 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 1.1      | 49.0     | 2        |
| 89  | 280159     | 97.4332- | 6.218534 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.6      | 0.5      | 49.3     | 1        |
| 90  | 357755     | 97.4717- | 6.031992 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.8      | 0.6      | 49.6     | 1        |
| 91  | 222155     | 97.5625- | 6.430322 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 49.9     | 1        |
| 92  | 312606     | 97.6180- | 6.385209 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.7      | 0.6      | 50.3     | 1        |
| 93  | 250715     | 97.5569- | 6.287728 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.5      | 50.6     | 1        |
| 94  | 252214     | 97.5060- | 6.258618 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 110.000- | 0.5      | 0.6      | 51.0     | 1        |
237650,237069,237496,238658,238453,239115,237630,239824,237966,238104,238764,237709,238627,238050,237160,237422,238400,238326,237345,238531,237425,237633,236518,238291,237937,238652,237001,238295,238209,236569,239375,239498,237864,237964,239096,238831,239184,237060,238401,237759,236721,238117,239731,238387,237809,239334,238262,238177,238456,237105,237893,238883,238139,237991,239077,238320,237697,237561,237834,238037,237968,238207,238226,238664,237625,237429,238166,238368,238499,239052,238642,237744,238522,238624,236868,236107,237732,238867,237487,237926,237145,239005,239026,238499,238565,237047,237207,237368,237906,237674,238645,237719,238635,236539,237536,238558,236232,236191,237296,236514,238104,238602,236338,236574,234932,236293,235112,236767,236174,235438,
TPC-C = 26165756
CH = 0

consumed space in GiB = 50.6267
