t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,4776863557272425476,0.0,0.0,0.0,514831526,65.1,0,0.0,19.9,0,20832820.0,0.0,5208205,0,0.0,5208205,0.0,0.0,0.0,0,0,100.0,0,0
1,4776863557272425476,0.0,0.0,0.0,20118199,64.8,0,0.0,20.0,0,20984404.0,0.0,68445,0,0.0,5246103,0.0,0.0,0.0,0,0,100.0,0,0
2,4776863557272425476,0.0,0.0,0.0,20105804,64.6,0,0.0,20.2,0,21145432.0,0.0,70482,0,0.0,5286359,0.0,0.0,0.0,0,0,100.0,0,0
3,4776863557272425476,0.0,0.0,0.0,20121427,64.3,0,0.0,20.3,0,21311492.0,0.0,71140,0,0.0,5327874,0.0,0.0,0.0,0,0,100.0,0,0
4,4776863557272425476,0.0,0.0,0.0,20128974,64.0,0,0.0,20.5,0,21472760.0,0.0,70306,0,0.0,5368191,0.0,0.0,0.0,0,0,100.0,0,0
5,4776863557272425476,0.0,0.0,0.0,20129111,63.7,0,0.0,20.6,0,21638704.0,0.0,71548,0,0.0,5409676,0.0,0.0,0.0,0,0,100.0,0,0
6,4776863557272425476,0.0,0.0,0.0,20136181,63.5,0,0.0,20.8,0,21802320.0,0.0,70886,0,0.0,5450580,0.0,0.0,0.0,0,0,100.0,0,0
7,4776863557272425476,0.0,0.0,0.0,20140703,63.2,0,0.0,21.0,0,21967780.0,0.0,71273,0,0.0,5491946,0.0,0.0,0.0,0,0,100.0,0,0
8,4776863557272425476,0.0,0.0,0.0,20140555,62.9,0,0.0,21.1,0,22129568.0,0.0,70481,0,0.0,5532392,0.0,0.0,0.0,0,0,100.0,0,0
9,4776863557272425476,0.0,0.0,0.0,20135375,62.6,0,0.0,21.3,0,22294056.0,0.0,71171,0,0.0,5573516,0.0,0.0,0.0,0,0,100.0,0,0
10,4776863557272425476,0.0,0.0,0.0,20123590,62.4,0,0.0,21.4,0,22458844.0,0.0,70870,0,0.0,5614712,0.0,0.0,0.0,0,0,100.0,0,0
11,4776863557272425476,0.0,0.0,0.0,20134329,62.1,0,0.0,21.6,0,22623440.0,0.0,70920,0,0.0,5655860,0.0,0.0,0.0,0,0,100.0,0,0
12,4776863557272425476,0.0,0.0,0.0,20133998,61.8,0,0.0,21.7,0,22785900.0,0.0,70508,0,0.0,5696476,0.0,0.0,0.0,0,0,100.0,0,0
13,4776863557272425476,0.0,0.0,0.0,20134232,61.5,0,0.0,21.9,0,22948024.0,0.0,70426,0,0.0,5737008,0.0,0.0,0.0,0,0,100.0,0,0
14,4776863557272425476,0.0,0.0,0.0,20134117,61.3,0,0.0,22.0,0,23110764.0,0.0,70559,0,0.0,5777689,0.0,0.0,0.0,0,0,100.0,0,0
