t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,2521278750136246629,0.0,0.0,0.0,370984286,65.2,0,0.0,19.8,0,20776844.0,0.0,5194213,0,0.0,5194213,0.0,0.0,0.0,0,0,100.0,0,0
1,2521278750136246629,0.0,0.0,0.0,20574474,64.1,0,0.0,20.4,0,21442752.0,0.0,272038,0,0.0,5360689,0.0,0.0,0.0,0,0,100.0,0,0
2,2521278750136246629,0.0,0.0,0.0,20975707,63.6,0,0.0,20.7,0,21684008.0,0.0,92658,0,0.0,5421002,0.0,0.0,0.0,0,0,100.0,0,0
3,2521278750136246629,0.0,0.0,0.0,20096775,62.9,0,0.0,21.1,0,22154536.0,0.0,215870,0,0.0,5538636,0.0,0.0,0.0,0,0,100.0,0,0
4,2521278750136246629,0.0,0.0,0.0,17686157,62.5,0,0.0,21.3,0,22365336.0,0.0,105300,0,0.0,5591337,0.0,0.0,0.0,0,0,100.0,0,0
5,2521278750136246629,0.0,0.0,0.0,17562867,62.0,0,0.0,21.6,0,22674552.0,0.0,117949,0,0.0,5668638,0.0,0.0,0.0,0,0,100.0,0,0
6,2521278750136246629,0.0,0.0,0.0,21021146,61.3,0,0.0,22.0,0,23069708.0,0.0,187968,0,0.0,5767429,0.0,0.0,0.0,0,0,100.0,0,0
7,2521278750136246629,0.0,0.0,0.0,16220113,61.0,0,0.0,22.2,0,23293940.0,0.0,98102,0,0.0,5823490,0.0,0.0,0.0,0,0,100.0,0,0
8,2521278750136246629,0.0,0.0,0.0,19733511,60.3,0,0.0,22.6,0,23686408.0,0.0,152665,0,0.0,5921602,0.0,0.0,0.0,0,0,100.0,0,0
9,2521278750136246629,0.0,0.0,0.0,22133094,59.8,0,0.0,22.9,0,24006732.0,0.0,153312,0,0.0,6001690,0.0,0.0,0.0,0,0,100.0,0,0
10,2521278750136246629,0.0,0.0,0.0,17876059,59.4,0,0.0,23.1,0,24208932.0,0.0,92254,0,0.0,6052236,0.0,0.0,0.0,0,0,100.0,0,0
11,2521278750136246629,0.0,0.0,0.0,20109074,58.6,0,0.0,23.6,0,24703992.0,0.0,191449,0,0.0,6175998,0.0,0.0,0.0,0,0,100.0,0,0
12,2521278750136246629,0.0,0.0,0.0,20660351,58.1,0,0.0,23.8,0,25005412.0,0.0,131007,0,0.0,6251354,0.0,0.0,0.0,0,0,100.0,0,0
13,2521278750136246629,0.0,0.0,0.0,18886393,57.8,0,0.0,24.0,0,25189412.0,0.0,87860,0,0.0,6297353,0.0,0.0,0.0,0,0,100.0,0,0
14,2521278750136246629,0.0,0.0,0.0,20216363,56.9,0,0.0,24.5,0,25692668.0,0.0,216269,0,0.0,6423169,0.0,0.0,0.0,0,0,100.0,0,0
15,2521278750136246629,0.0,0.0,0.0,19120369,56.4,0,0.0,24.8,0,25986356.0,0.0,128081,0,0.0,6496589,0.0,0.0,0.0,0,0,100.0,0,0
16,2521278750136246629,0.0,0.0,0.0,18065959,56.0,0,0.0,25.0,0,26220740.0,0.0,93454,0,0.0,6555185,0.0,0.0,0.0,0,0,100.0,0,0
17,2521278750136246629,0.0,0.0,0.0,20052478,55.3,0,0.0,25.5,0,26692580.0,0.0,216962,0,0.0,6673147,0.0,0.0,0.0,0,0,100.0,0,0
18,2521278750136246629,0.0,0.0,0.0,19397258,54.8,0,0.0,25.7,0,26975580.0,0.0,122541,0,0.0,6743898,0.0,0.0,0.0,0,0,100.0,0,0
19,2521278750136246629,0.0,0.0,0.0,18348394,54.4,0,0.0,26.0,0,27213700.0,0.0,98752,0,0.0,6803425,0.0,0.0,0.0,0,0,100.0,0,0
20,2521278750136246629,0.0,0.0,0.0,18675525,53.8,0,0.0,26.3,0,27575160.0,0.0,174370,0,0.0,6893796,0.0,0.0,0.0,0,0,100.0,0,0
21,2521278750136246629,0.0,0.0,0.0,18312655,53.4,0,0.0,26.5,0,27795692.0,0.0,94063,0,0.0,6948929,0.0,0.0,0.0,0,0,100.0,0,0
22,2521278750136246629,0.0,0.0,0.0,18455703,52.7,0,0.0,26.9,0,28217948.0,0.0,169364,0,0.0,7054487,0.0,0.0,0.0,0,0,100.0,0,0
23,2521278750136246629,0.0,0.0,0.0,18861527,52.2,0,0.0,27.2,0,28539504.0,0.0,130394,0,0.0,7134876,0.0,0.0,0.0,0,0,100.0,0,0
24,2521278750136246629,0.0,0.0,0.0,18242842,51.9,0,0.0,27.4,0,28709084.0,0.0,88071,0,0.0,7177271,0.0,0.0,0.0,0,0,100.0,0,0
25,2521278750136246629,0.0,0.0,0.0,19501970,51.0,0,0.0,27.9,0,29217340.0,0.0,215482,0,0.0,7304335,0.0,0.0,0.0,0,0,100.0,0,0
26,2521278750136246629,0.0,0.0,0.0,21710537,50.5,0,0.0,28.2,0,29530880.0,0.0,131251,0,0.0,7382720,0.0,0.0,0.0,0,0,100.0,0,0
27,2521278750136246629,0.0,0.0,0.0,17610602,50.2,0,0.0,28.4,0,29734936.0,0.0,91618,0,0.0,7433734,0.0,0.0,0.0,0,0,100.0,0,0
28,2521278750136246629,0.0,0.0,0.0,20194681,49.4,0,0.0,28.8,0,30191196.0,0.0,210882,0,0.0,7547803,0.0,0.0,0.0,0,0,100.0,0,0
29,2521278750136246629,0.0,0.0,0.0,18226022,49.0,0,0.0,29.0,0,30411708.0,0.0,106203,0,0.0,7602935,0.0,0.0,0.0,0,0,100.0,0,0
30,2521278750136246629,0.0,0.0,0.0,18143328,48.5,0,0.0,29.3,0,30723480.0,0.0,120083,0,0.0,7680870,0.0,0.0,0.0,0,0,100.0,0,0
31,2521278750136246629,0.0,0.0,0.0,18731605,48.0,0,0.0,29.6,0,31044212.0,0.0,156709,0,0.0,7761045,0.0,0.0,0.0,0,0,100.0,0,0
32,2521278750136246629,0.0,0.0,0.0,17858907,47.6,0,0.0,29.8,0,31279356.0,0.0,100261,0,0.0,7819849,0.0,0.0,0.0,0,0,100.0,0,0
33,2521278750136246629,0.0,0.0,0.0,19478196,46.8,0,0.0,30.3,0,31742972.0,0.0,181858,0,0.0,7935743,0.0,0.0,0.0,0,0,100.0,0,0
34,2521278750136246629,0.0,0.0,0.0,19491964,46.3,0,0.0,30.6,0,32050344.0,0.0,127926,0,0.0,8012586,0.0,0.0,0.0,0,0,100.0,0,0
35,2521278750136246629,0.0,0.0,0.0,19634029,46.0,0,0.0,30.7,0,32241324.0,0.0,91485,0,0.0,8060331,0.0,0.0,0.0,0,0,100.0,0,0
36,2521278750136246629,0.0,0.0,0.0,20014908,45.1,0,0.0,31.2,0,32725080.0,0.0,213136,0,0.0,8181273,0.0,0.0,0.0,0,0,100.0,0,0
37,2521278750136246629,0.0,0.0,0.0,19901967,44.7,0,0.0,31.5,0,33002772.0,0.0,118918,0,0.0,8250698,0.0,0.0,0.0,0,0,100.0,0,0
38,2521278750136246629,0.0,0.0,0.0,17399463,44.2,0,0.0,31.7,0,33259644.0,0.0,106956,0,0.0,8314911,0.0,0.0,0.0,0,0,100.0,0,0
39,2521278750136246629,0.0,0.0,0.0,21096062,43.6,0,0.0,32.1,0,33659092.0,0.0,194565,0,0.0,8414771,0.0,0.0,0.0,0,0,100.0,0,0
40,2521278750136246629,0.0,0.0,0.0,18753753,43.2,0,0.0,32.3,0,33905524.0,0.0,107157,0,0.0,8476385,0.0,0.0,0.0,0,0,100.0,0,0
41,2521278750136246629,0.0,0.0,0.0,19230723,42.6,0,0.0,32.7,0,34258896.0,0.0,136068,0,0.0,8564724,0.0,0.0,0.0,0,0,100.0,0,0
42,2521278750136246629,0.0,0.0,0.0,17947591,42.0,0,0.0,33.0,0,34572124.0,0.0,130611,0,0.0,8643031,0.0,0.0,0.0,0,0,100.0,0,0
43,2521278750136246629,0.0,0.0,0.0,15946844,41.7,0,0.0,33.1,0,34748952.0,0.0,90754,0,0.0,8687241,0.0,0.0,0.0,0,0,100.0,0,0
44,2521278750136246629,0.0,0.0,0.0,19233650,40.9,0,0.0,33.6,0,35263780.0,0.0,216165,0,0.0,8815945,0.0,0.0,0.0,0,0,100.0,0,0
45,2521278750136246629,0.0,0.0,0.0,19073795,40.4,0,0.0,33.9,0,35568884.0,0.0,126800,0,0.0,8892221,0.0,0.0,0.0,0,0,100.0,0,0
46,2521278750136246629,0.0,0.0,0.0,18557499,40.0,0,0.0,34.1,0,35767384.0,0.0,92795,0,0.0,8941846,0.0,0.0,0.0,0,0,100.0,0,0
47,2521278750136246629,0.0,0.0,0.0,19545448,39.3,0,0.0,34.5,0,36219608.0,0.0,203658,0,0.0,9054902,0.0,0.0,0.0,0,0,100.0,0,0
48,2521278750136246629,0.0,0.0,0.0,18012562,39.0,0,0.0,34.7,0,36414060.0,0.0,94453,0,0.0,9103526,0.0,0.0,0.0,0,0,100.0,0,0
49,2521278750136246629,0.0,0.0,0.0,18338237,38.3,0,0.0,35.1,0,36789884.0,0.0,140315,0,0.0,9197471,0.0,0.0,0.0,0,0,100.0,0,0
50,2521278750136246629,0.0,0.0,0.0,20081509,37.7,0,0.0,35.4,0,37144604.0,0.0,176679,0,0.0,9286155,0.0,0.0,0.0,0,0,100.0,0,0
51,2521278750136246629,0.0,0.0,0.0,18677118,37.4,0,0.0,35.6,0,37363040.0,0.0,98625,0,0.0,9340766,0.0,0.0,0.0,0,0,100.0,0,0
