t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
29,9247373342609996100,0.0,0.0,0.0,20417803,51.7,0,0.0,27.5,0,28808120.0,0.0,120563,0,0.0,7202033,0.0,0.0,0.0,0,0,100.0,0,0
30,9247373342609996100,0.0,0.0,0.0,20384442,51.3,0,0.0,27.7,0,29057440.0,0.0,107644,0,0.0,7264360,0.0,0.0,0.0,0,0,100.0,0,0
31,9247373342609996100,0.0,0.0,0.0,20335995,50.8,0,0.0,28.0,0,29335640.0,0.0,123256,0,0.0,7333912,0.0,0.0,0.0,0,0,100.0,0,0
32,9247373342609996100,0.0,0.0,0.0,20404027,50.4,0,0.0,28.2,0,29616412.0,0.0,121534,0,0.0,7404102,0.0,0.0,0.0,0,0,100.0,0,0
33,9247373342609996100,0.0,0.0,0.0,20430163,49.9,0,0.0,28.5,0,29890268.0,0.0,114627,0,0.0,7472567,0.0,0.0,0.0,0,0,100.0,0,0
34,9247373342609996100,0.0,0.0,0.0,20359294,49.5,0,0.0,28.8,0,30149736.0,0.0,116320,0,0.0,7537436,0.0,0.0,0.0,0,0,100.0,0,0
35,9247373342609996100,0.0,0.0,0.0,20419552,49.0,0,0.0,29.0,0,30428844.0,0.0,120918,0,0.0,7607212,0.0,0.0,0.0,0,0,100.0,0,0
36,9247373342609996100,0.0,0.0,0.0,20408899,48.5,0,0.0,29.3,0,30719572.0,0.0,122085,0,0.0,7679893,0.0,0.0,0.0,0,0,100.0,0,0
37,9247373342609996100,0.0,0.0,0.0,20369047,48.1,0,0.0,29.5,0,30973412.0,0.0,110066,0,0.0,7743353,0.0,0.0,0.0,0,0,100.0,0,0
38,9247373342609996100,0.0,0.0,0.0,20400540,47.6,0,0.0,29.8,0,31242472.0,0.0,120114,0,0.0,7810621,0.0,0.0,0.0,0,0,100.0,0,0
39,9247373342609996100,0.0,0.0,0.0,20400316,47.1,0,0.0,30.1,0,31548816.0,0.0,129054,0,0.0,7887204,0.0,0.0,0.0,0,0,100.0,0,0
40,9247373342609996100,0.0,0.0,0.0,20302806,46.7,0,0.0,30.3,0,31804816.0,0.0,110620,0,0.0,7951204,0.0,0.0,0.0,0,0,100.0,0,0
41,9247373342609996100,0.0,0.0,0.0,20355333,46.3,0,0.0,30.6,0,32053600.0,0.0,111433,0,0.0,8013403,0.0,0.0,0.0,0,0,100.0,0,0
42,9247373342609996100,0.0,0.0,0.0,20382647,45.7,0,0.0,30.9,0,32361424.0,0.0,132841,0,0.0,8090353,0.0,0.0,0.0,0,0,100.0,0,0
43,9247373342609996100,0.0,0.0,0.0,20417685,45.3,0,0.0,31.1,0,32635296.0,0.0,115239,0,0.0,8158824,0.0,0.0,0.0,0,0,100.0,0,0
44,9247373342609996100,0.0,0.0,0.0,20386951,44.9,0,0.0,31.4,0,32878384.0,0.0,106044,0,0.0,8219596,0.0,0.0,0.0,0,0,100.0,0,0
45,9247373342609996100,0.0,0.0,0.0,20360303,44.4,0,0.0,31.6,0,33173176.0,0.0,130756,0,0.0,8293296,0.0,0.0,0.0,0,0,100.0,0,0
46,9247373342609996100,0.0,0.0,0.0,20410791,43.9,0,0.0,31.9,0,33456988.0,0.0,120206,0,0.0,8364252,0.0,0.0,0.0,0,0,100.0,0,0
47,9247373342609996100,0.0,0.0,0.0,20404150,43.5,0,0.0,32.2,0,33711744.0,0.0,108757,0,0.0,8427936,0.0,0.0,0.0,0,0,100.0,0,0
48,9247373342609996100,0.0,0.0,0.0,20335825,43.0,0,0.0,32.4,0,33987876.0,0.0,123365,0,0.0,8496970,0.0,0.0,0.0,0,0,100.0,0,0
49,9247373342609996100,0.0,0.0,0.0,20411837,42.6,0,0.0,32.7,0,34265208.0,0.0,119718,0,0.0,8566302,0.0,0.0,0.0,0,0,100.0,0,0
50,9247373342609996100,0.0,0.0,0.0,20427567,42.1,0,0.0,32.9,0,34538844.0,0.0,116236,0,0.0,8634711,0.0,0.0,0.0,0,0,100.0,0,0
51,9247373342609996100,0.0,0.0,0.0,20364464,41.7,0,0.0,33.2,0,34801192.0,0.0,116192,0,0.0,8700302,0.0,0.0,0.0,0,0,100.0,0,0
52,9247373342609996100,0.0,0.0,0.0,20415688,41.2,0,0.0,33.5,0,35076904.0,0.0,119456,0,0.0,8769221,0.0,0.0,0.0,0,0,100.0,0,0
53,9247373342609996100,0.0,0.0,0.0,20417218,40.7,0,0.0,33.7,0,35369756.0,0.0,123830,0,0.0,8842439,0.0,0.0,0.0,0,0,100.0,0,0
54,9247373342609996100,0.0,0.0,0.0,20373588,40.3,0,0.0,34.0,0,35626912.0,0.0,110381,0,0.0,8906728,0.0,0.0,0.0,0,0,100.0,0,0
55,9247373342609996100,0.0,0.0,0.0,20394920,39.8,0,0.0,34.2,0,35890132.0,0.0,117839,0,0.0,8972531,0.0,0.0,0.0,0,0,100.0,0,0
56,9247373342609996100,0.0,0.0,0.0,20393771,39.3,0,0.0,34.5,0,36198412.0,0.0,130935,0,0.0,9049604,0.0,0.0,0.0,0,0,100.0,0,0
57,9247373342609996100,0.0,0.0,0.0,20383388,38.9,0,0.0,34.8,0,36456712.0,0.0,110940,0,0.0,9114178,0.0,0.0,0.0,0,0,100.0,0,0
58,9247373342609996100,0.0,0.0,0.0,20375153,38.5,0,0.0,35.0,0,36703344.0,0.0,109934,0,0.0,9175838,0.0,0.0,0.0,0,0,100.0,0,0
59,9247373342609996100,0.0,0.0,0.0,20378365,38.0,0,0.0,35.3,0,37013820.0,0.0,134090,0,0.0,9253457,0.0,0.0,0.0,0,0,100.0,0,0
60,9247373342609996100,0.0,0.0,0.0,20412550,37.5,0,0.0,35.6,0,37290972.0,0.0,115696,0,0.0,9322744,0.0,0.0,0.0,0,0,100.0,0,0
61,9247373342609996100,0.0,0.0,0.0,20396406,37.1,0,0.0,35.8,0,37536360.0,0.0,106225,0,0.0,9384090,0.0,0.0,0.0,0,0,100.0,0,0
62,9247373342609996100,0.0,0.0,0.0,20340250,36.6,0,0.0,36.1,0,37831448.0,0.0,130843,0,0.0,9457861,0.0,0.0,0.0,0,0,100.0,0,0
