Loading TPC-C
TPC-C loaded - consumed space in GiB = 19.6599
Warehouse pages = 8
+-----+------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+
| t   | OLTP TX    | RF %     | Abort%   | OLAP TX  | W MiB    | R MiB    | Instrs/- | Cycles/- | CPUs     | L1/TX    | LLC/TX   | GHz      | WAL      | GCT      | Space G  | GCT      |
| 23  | 237024     | 97.5044- | 4.042363 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 26.0     | 2        |
| 24  | 236117     | 97.5385- | 4.140616 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 26.3     | 2        |
| 25  | 236352     | 97.4846- | 4.075976 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 26.6     | 2        |
| 26  | 236755     | 97.4323- | 4.127590 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 26.9     | 2        |
| 27  | 235082     | 97.4940- | 4.241244 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 27.2     | 2        |
| 28  | 228017     | 97.5115- | 4.154669 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 27.4     | 2        |
| 29  | 226595     | 97.4769- | 4.086772 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 27.7     | 2        |
| 30  | 224861     | 97.5833- | 4.143149 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 28.0     | 2        |
| 31  | 225868     | 97.6047- | 4.143343 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 28.3     | 2        |
| 32  | 226030     | 97.5950- | 4.142122 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 28.5     | 2        |
| 33  | 224971     | 97.5427- | 4.200396 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 28.8     | 2        |
| 34  | 226361     | 97.4942- | 4.157017 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 29.1     | 2        |
| 35  | 226165     | 97.5849- | 4.117807 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 29.3     | 2        |
| 36  | 226388     | 97.4760- | 4.136249 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 29.6     | 2        |
| 37  | 224615     | 97.5629- | 4.125815 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 29.9     | 2        |
| 38  | 225643     | 97.5616- | 4.134679 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 30.1     | 2        |
| 39  | 224297     | 97.4734- | 4.121177 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 30.4     | 2        |
| 40  | 226596     | 97.5485- | 3.983118 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 30.7     | 2        |
| 41  | 225904     | 97.5560- | 4.206933 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 30.9     | 2        |
| 42  | 225377     | 97.4904- | 4.090812 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 31.2     | 2        |
| 43  | 224884     | 97.5218- | 4.222761 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 31.5     | 2        |
| 44  | 225829     | 97.5587- | 4.056879 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 31.7     | 2        |
| 45  | 225153     | 97.5398- | 4.139223 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 32.0     | 2        |
| 46  | 224707     | 97.6048- | 4.029606 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 32.3     | 2        |
| 47  | 225317     | 97.5527- | 4.188105 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 32.5     | 2        |
| 48  | 226055     | 97.5019- | 4.155502 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 32.8     | 2        |
| 49  | 225275     | 97.5705- | 4.194151 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 33.1     | 2        |
| 50  | 225415     | 97.4482- | 4.125233 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 33.3     | 2        |
| 51  | 226256     | 97.4785- | 4.115406 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 33.6     | 2        |
| 52  | 225071     | 97.5616- | 4.225514 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 33.8     | 2        |
| 53  | 225549     | 97.5854- | 4.114731 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 34.1     | 2        |
| 54  | 225405     | 97.5302- | 4.187761 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 34.4     | 2        |
| 55  | 225492     | 97.4894- | 4.237076 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 34.6     | 2        |
| 56  | 225620     | 97.5237- | 4.199397 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 34.9     | 2        |
| 57  | 224323     | 97.5174- | 4.220607 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 35.2     | 2        |
| 58  | 226503     | 97.5068- | 4.161818 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 35.4     | 2        |
| 59  | 225950     | 97.5105- | 4.091854 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 35.7     | 2        |
| 60  | 226044     | 97.5566- | 4.147567 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 36.0     | 2        |
| 61  | 226397     | 97.5083- | 4.121476 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 36.2     | 2        |
| 62  | 226162     | 97.4522- | 4.111355 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 36.5     | 2        |
| 63  | 225397     | 97.5066- | 3.998961 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 36.8     | 2        |
| 64  | 225759     | 97.4570- | 4.127757 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 37.0     | 2        |
| 65  | 225433     | 97.4959- | 4.142040 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 37.3     | 2        |
| 66  | 225100     | 97.5459- | 4.085833 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 37.6     | 2        |
| 67  | 225764     | 97.4584- | 4.031490 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 37.8     | 2        |
| 68  | 230215     | 97.4810- | 4.170118 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.7      | 38.1     | 3        |
| 69  | 234027     | 97.4464- | 4.165063 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 38.4     | 2        |
| 70  | 236716     | 97.4382- | 4.122029 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 38.6     | 2        |
| 71  | 236210     | 97.4717- | 4.129327 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 38.9     | 2        |
| 72  | 237224     | 97.4585- | 4.163536 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 39.2     | 2        |
| 73  | 234350     | 97.5621- | 4.148193 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 39.5     | 2        |
| 74  | 236501     | 97.5103- | 4.214930 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 39.7     | 2        |
| 75  | 235329     | 97.5230- | 4.116024 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 40.0     | 2        |
| 76  | 236506     | 97.4262- | 4.156232 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 40.3     | 2        |
| 77  | 235697     | 97.4250- | 4.184316 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 40.6     | 2        |
| 78  | 235329     | 97.4992- | 4.148830 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 40.8     | 2        |
| 79  | 235113     | 97.5684- | 4.075838 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 41.1     | 2        |
| 80  | 234885     | 97.5379- | 4.246992 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 41.4     | 2        |
| 81  | 232271     | 97.4585- | 4.179816 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 41.7     | 2        |
| 82  | 230086     | 97.5104- | 4.119647 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 42.0     | 2        |
| 83  | 228716     | 97.4964- | 4.054836 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 42.3     | 2        |
| 84  | 225790     | 97.4826- | 4.126399 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 42.5     | 2        |
| 85  | 224903     | 97.4602- | 4.074948 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 42.8     | 2        |
| 86  | 225102     | 97.4940- | 4.131957 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 43.1     | 2        |
| 87  | 225711     | 97.5566- | 4.177032 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 43.3     | 2        |
| 88  | 224359     | 97.4429- | 4.272268 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 43.6     | 2        |
| 89  | 225479     | 97.6024- | 4.080061 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 43.9     | 2        |
| 90  | 227599     | 97.5109- | 4.162789 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.8      | 44.1     | 3        |
| 91  | 232458     | 97.5944- | 4.058343 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 44.4     | 2        |
| 92  | 236336     | 97.4807- | 4.146269 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 44.7     | 2        |
| 93  | 235630     | 97.5465- | 4.225180 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 44.9     | 2        |
| 94  | 237115     | 97.5282- | 4.115378 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 45.2     | 2        |
| 95  | 235283     | 97.4906- | 4.234656 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 45.5     | 2        |
| 96  | 237365     | 97.5270- | 4.155748 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 45.7     | 2        |
| 97  | 235948     | 97.5036- | 4.237608 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 46.0     | 2        |
| 98  | 232543     | 97.5445- | 4.128514 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 46.3     | 2        |
| 99  | 226894     | 97.5270- | 4.157778 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 46.6     | 2        |
| 100 | 225357     | 97.4941- | 4.133592 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 46.9     | 2        |
| 101 | 226124     | 97.5495- | 4.135595 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 47.1     | 2        |
| 102 | 225672     | 97.5380- | 4.175283 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 47.4     | 2        |
| 103 | 225923     | 97.4810- | 4.080922 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 47.7     | 2        |
| 104 | 225743     | 97.5068- | 4.126408 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 47.9     | 2        |
| 105 | 226019     | 97.4201- | 4.155323 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 48.2     | 2        |
| 106 | 224973     | 97.4828- | 4.240322 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 48.5     | 2        |
| 107 | 225611     | 97.4766- | 4.231277 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 48.7     | 2        |
| 108 | 225276     | 97.4897- | 4.125225 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 49.0     | 2        |
| 109 | 225051     | 97.4459- | 4.114883 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 49.3     | 2        |
| 110 | 225785     | 97.4861- | 4.134221 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 49.5     | 2        |
| 111 | 225412     | 97.4668- | 4.155860 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 49.8     | 2        |
| 112 | 226577     | 97.5284- | 4.031022 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 50.1     | 2        |
| 113 | 226708     | 97.4575- | 4.122948 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 50.3     | 2        |
| 114 | 226382     | 97.4693- | 4.038828 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 50.0000- | 0.5      | 0.5      | 50.6     | 2        |
523275,523054,523739,524037,522167,522731,522937,522995,522490,522331,524287,524235,522326,522685,523126,523047,522808,522879,523318,524809,520922,522155,522722,522018,522950,523014,522240,522494,520953,522433,521717,523006,522466,521353,522101,523576,522820,521464,522176,520822,522821,523355,521344,520978,522015,520027,520705,521773,522525,521746,
TPC-C = 26123967
CH = 0

consumed space in GiB = 50.2039
