t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,9397037728609216324,0.0,0.0,0.0,478806967,65.2,0,0.0,19.8,0,20783148.0,0.0,5196375,0,0.0,5195791,0.0,0.0,0.0,0,0,100.0,0,0
1,9397037728609216324,0.0,0.0,0.0,18896194,64.6,0,0.0,20.1,0,21102804.0,0.0,140845,0,0.0,5275704,0.0,0.0,0.0,0,0,100.0,0,0
2,9397037728609216324,0.0,0.0,0.0,19038186,64.1,0,0.0,20.4,0,21443152.0,0.0,138903,0,0.0,5360789,0.0,0.0,0.0,0,0,100.0,0,0
3,9397037728609216324,0.0,0.0,0.0,18964046,63.6,0,0.0,20.7,0,21692088.0,0.0,115475,0,0.0,5423022,0.0,0.0,0.0,0,0,100.0,0,0
4,9397037728609216324,0.0,0.0,0.0,19065444,63.1,0,0.0,21.0,0,21982700.0,0.0,121949,0,0.0,5495675,0.0,0.0,0.0,0,0,100.0,0,0
5,9397037728609216324,0.0,0.0,0.0,18976602,62.8,0,0.0,21.2,0,22219120.0,0.0,105912,0,0.0,5554782,0.0,0.0,0.0,0,0,100.0,0,0
6,9397037728609216324,0.0,0.0,0.0,19033827,62.2,0,0.0,21.5,0,22558264.0,0.0,138722,0,0.0,5639566,0.0,0.0,0.0,0,0,100.0,0,0
7,9397037728609216324,0.0,0.0,0.0,18955601,61.8,0,0.0,21.8,0,22808532.0,0.0,115915,0,0.0,5702137,0.0,0.0,0.0,0,0,100.0,0,0
8,9397037728609216324,0.0,0.0,0.0,19056228,61.3,0,0.0,22.0,0,23097312.0,0.0,121234,0,0.0,5774328,0.0,0.0,0.0,0,0,100.0,0,0
9,9397037728609216324,0.0,0.0,0.0,18971003,60.9,0,0.0,22.3,0,23335148.0,0.0,106086,0,0.0,5833787,0.0,0.0,0.0,0,0,100.0,0,0
10,9397037728609216324,0.0,0.0,0.0,19037546,60.3,0,0.0,22.6,0,23678400.0,0.0,138755,0,0.0,5919601,0.0,0.0,0.0,0,0,100.0,0,0
11,9397037728609216324,0.0,0.0,0.0,18954135,59.9,0,0.0,22.8,0,23927900.0,0.0,116826,0,0.0,5981977,0.0,0.0,0.0,0,0,100.0,0,0
12,9397037728609216324,0.0,0.0,0.0,19062280,59.4,0,0.0,23.1,0,24211248.0,0.0,119421,0,0.0,6052812,0.0,0.0,0.0,0,0,100.0,0,0
13,9397037728609216324,0.0,0.0,0.0,18976562,59.0,0,0.0,23.3,0,24449432.0,0.0,106256,0,0.0,6112361,0.0,0.0,0.0,0,0,100.0,0,0
14,9397037728609216324,0.0,0.0,0.0,19033966,58.4,0,0.0,23.6,0,24791200.0,0.0,138282,0,0.0,6197800,0.0,0.0,0.0,0,0,100.0,0,0
15,9397037728609216324,0.0,0.0,0.0,18951764,58.0,0,0.0,23.9,0,25039840.0,0.0,116837,0,0.0,6259953,0.0,0.0,0.0,0,0,100.0,0,0
16,9397037728609216324,0.0,0.0,0.0,19062681,57.6,0,0.0,24.1,0,25319888.0,0.0,118778,0,0.0,6329972,0.0,0.0,0.0,0,0,100.0,0,0
17,9397037728609216324,0.0,0.0,0.0,18974494,57.2,0,0.0,24.4,0,25559076.0,0.0,106165,0,0.0,6389772,0.0,0.0,0.0,0,0,100.0,0,0
18,9397037728609216324,0.0,0.0,0.0,19033195,56.6,0,0.0,24.7,0,25896812.0,0.0,138407,0,0.0,6474203,0.0,0.0,0.0,0,0,100.0,0,0
19,9397037728609216324,0.0,0.0,0.0,18955414,56.2,0,0.0,24.9,0,26149784.0,0.0,117335,0,0.0,6537449,0.0,0.0,0.0,0,0,100.0,0,0
20,9397037728609216324,0.0,0.0,0.0,19065663,55.7,0,0.0,25.2,0,26430084.0,0.0,117882,0,0.0,6607521,0.0,0.0,0.0,0,0,100.0,0,0
21,9397037728609216324,0.0,0.0,0.0,18977620,55.3,0,0.0,25.4,0,26667916.0,0.0,106607,0,0.0,6666980,0.0,0.0,0.0,0,0,100.0,0,0
22,9397037728609216324,0.0,0.0,0.0,19035522,54.7,0,0.0,25.8,0,27007956.0,0.0,138363,0,0.0,6751989,0.0,0.0,0.0,0,0,100.0,0,0
23,9397037728609216324,0.0,0.0,0.0,18954892,54.3,0,0.0,26.0,0,27261808.0,0.0,118308,0,0.0,6815454,0.0,0.0,0.0,0,0,100.0,0,0
24,9397037728609216324,0.0,0.0,0.0,19063812,53.8,0,0.0,26.3,0,27541328.0,0.0,117410,0,0.0,6885332,0.0,0.0,0.0,0,0,100.0,0,0
25,9397037728609216324,0.0,0.0,0.0,18972218,53.4,0,0.0,26.5,0,27780040.0,0.0,106859,0,0.0,6945013,0.0,0.0,0.0,0,0,100.0,0,0
26,9397037728609216324,0.0,0.0,0.0,19035118,52.9,0,0.0,26.8,0,28117904.0,0.0,137879,0,0.0,7029476,0.0,0.0,0.0,0,0,100.0,0,0
27,9397037728609216324,0.0,0.0,0.0,18949672,52.4,0,0.0,27.1,0,28371560.0,0.0,118506,0,0.0,7092890,0.0,0.0,0.0,0,0,100.0,0,0
28,9397037728609216324,0.0,0.0,0.0,19059089,52.0,0,0.0,27.3,0,28649612.0,0.0,116411,0,0.0,7162403,0.0,0.0,0.0,0,0,100.0,0,0
29,9397037728609216324,0.0,0.0,0.0,18971533,51.6,0,0.0,27.5,0,28887960.0,0.0,107132,0,0.0,7221992,0.0,0.0,0.0,0,0,100.0,0,0
30,9397037728609216324,0.0,0.0,0.0,19043995,51.0,0,0.0,27.9,0,29225648.0,0.0,137831,0,0.0,7306413,0.0,0.0,0.0,0,0,100.0,0,0
31,9397037728609216324,0.0,0.0,0.0,18959057,50.6,0,0.0,28.1,0,29483436.0,0.0,119285,0,0.0,7370859,0.0,0.0,0.0,0,0,100.0,0,0
32,9397037728609216324,0.0,0.0,0.0,19063643,50.1,0,0.0,28.4,0,29757860.0,0.0,116090,0,0.0,7439465,0.0,0.0,0.0,0,0,100.0,0,0
33,9397037728609216324,0.0,0.0,0.0,18973900,49.7,0,0.0,28.6,0,29999224.0,0.0,107152,0,0.0,7499805,0.0,0.0,0.0,0,0,100.0,0,0
34,9397037728609216324,0.0,0.0,0.0,19042198,49.1,0,0.0,28.9,0,30337204.0,0.0,137860,0,0.0,7584302,0.0,0.0,0.0,0,0,100.0,0,0
35,9397037728609216324,0.0,0.0,0.0,18954136,48.7,0,0.0,29.2,0,30592712.0,0.0,119515,0,0.0,7648181,0.0,0.0,0.0,0,0,100.0,0,0
36,9397037728609216324,0.0,0.0,0.0,19066599,48.3,0,0.0,29.4,0,30867036.0,0.0,115250,0,0.0,7716759,0.0,0.0,0.0,0,0,100.0,0,0
37,9397037728609216324,0.0,0.0,0.0,18976138,47.9,0,0.0,29.7,0,31108128.0,0.0,107650,0,0.0,7777037,0.0,0.0,0.0,0,0,100.0,0,0
38,9397037728609216324,0.0,0.0,0.0,19043279,47.3,0,0.0,30.0,0,31449260.0,0.0,137957,0,0.0,7862315,0.0,0.0,0.0,0,0,100.0,0,0
39,9397037728609216324,0.0,0.0,0.0,18951044,46.9,0,0.0,30.2,0,31704968.0,0.0,120175,0,0.0,7926243,0.0,0.0,0.0,0,0,100.0,0,0
