Loading TPC-C
TPC-C loaded - consumed space in GiB = 19.6592
Warehouse pages = 8
+-----+------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+
| t   | OLTP TX    | RF %     | Abort%   | OLAP TX  | W MiB    | R MiB    | Instrs/- | Cycles/- | CPUs     | L1/TX    | LLC/TX   | GHz      | WAL      | GCT      | Space G  | GCT      |
| 13  | 195234     | 97.4215- | 5.642577 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 24.0     | 1        |
| 14  | 324665     | 97.4370- | 6.003729 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 24.5     | 1        |
| 15  | 256054     | 97.4724- | 5.868729 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.9      | 24.8     | 2        |
| 16  | 190778     | 97.4320- | 5.832819 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 25.0     | 1        |
| 17  | 360028     | 97.4032- | 5.750846 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.5      | 25.5     | 1        |
| 18  | 236588     | 97.4512- | 5.823252 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 25.7     | 1        |
| 19  | 167754     | 97.4909- | 6.114842 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 26.0     | 1        |
| 20  | 387054     | 97.5031- | 5.857200 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.9      | 26.3     | 2        |
| 21  | 171435     | 97.5681- | 5.608902 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 26.5     | 1        |
| 22  | 249106     | 97.5552- | 5.858833 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.5      | 26.9     | 1        |
| 23  | 289976     | 97.5784- | 5.528968 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.9      | 27.2     | 2        |
| 24  | 178169     | 97.4653- | 5.769078 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 27.4     | 1        |
| 25  | 339259     | 97.4977- | 5.880085 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 27.9     | 1        |
| 26  | 242724     | 97.4304- | 5.477628 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 28.2     | 1        |
| 27  | 206978     | 97.5127- | 5.757165 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.9      | 28.4     | 2        |
| 28  | 358508     | 97.4759- | 5.715338 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.5      | 28.8     | 1        |
| 29  | 233455     | 97.5053- | 5.914239 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 29.0     | 1        |
| 30  | 169592     | 97.6095- | 5.825647 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 29.3     | 1        |
| 31  | 370736     | 97.5052- | 5.655778 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.9      | 29.6     | 2        |
| 32  | 178394     | 97.5548- | 5.748778 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 29.8     | 1        |
| 33  | 261229     | 97.4474- | 5.794169 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.5      | 30.3     | 1        |
| 34  | 241949     | 97.5842- | 5.558765 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 30.6     | 1        |
| 35  | 212989     | 97.5510- | 5.694070 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.9      | 30.7     | 2        |
| 36  | 353262     | 97.4885- | 5.967563 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.5      | 31.2     | 1        |
| 37  | 238803     | 97.5544- | 5.814724 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 31.5     | 1        |
| 38  | 166868     | 97.5651- | 5.783911 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 31.7     | 1        |
| 39  | 397116     | 97.4234- | 5.613523 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.9      | 32.1     | 2        |
| 40  | 223344     | 97.4845- | 5.779120 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 32.3     | 1        |
| 41  | 187159     | 97.4540- | 5.990878 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 32.7     | 1        |
| 42  | 298413     | 97.4873- | 5.901403 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.9      | 33.0     | 2        |
| 43  | 183924     | 97.5739- | 5.949611 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 33.1     | 1        |
| 44  | 326670     | 97.5498- | 5.880489 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 33.6     | 1        |
| 45  | 239890     | 97.5988- | 5.788052 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 33.9     | 1        |
| 46  | 171221     | 97.6048- | 5.621762 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.9      | 34.1     | 2        |
| 47  | 393209     | 97.6015- | 5.607714 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.5      | 34.5     | 1        |
| 48  | 219225     | 97.5189- | 5.844532 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 34.7     | 1        |
| 49  | 187547     | 97.5110- | 6.134512 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 35.1     | 1        |
| 50  | 392606     | 97.4409- | 5.603135 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.9      | 35.4     | 2        |
| 51  | 194282     | 97.5237- | 5.705286 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 35.6     | 1        |
| 52  | 221064     | 97.6210- | 5.736471 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.5      | 36.0     | 1        |
| 53  | 346514     | 97.4912- | 6.004356 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.9      | 36.3     | 2        |
| 54  | 170569     | 97.4631- | 5.920995 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 36.5     | 1        |
| 55  | 291954     | 97.5006- | 5.680419 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.5      | 37.0     | 1        |
| 56  | 291754     | 97.4793- | 5.506002 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.9      | 37.3     | 2        |
| 57  | 181973     | 97.5122- | 5.827649 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 37.5     | 1        |
| 58  | 337627     | 97.4886- | 5.839125 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 38.0     | 1        |
| 59  | 236016     | 97.4421- | 5.474876 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 38.2     | 1        |
| 60  | 168408     | 97.4193- | 5.793640 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 38.4     | 1        |
| 61  | 398828     | 97.4871- | 5.647058 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.9      | 38.8     | 2        |
| 62  | 228781     | 97.4622- | 5.848341 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 39.1     | 1        |
| 63  | 183584     | 97.5183- | 5.867393 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 39.4     | 1        |
| 64  | 329916     | 97.5093- | 5.756057 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.9      | 39.7     | 2        |
| 65  | 202140     | 97.5586- | 5.724440 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 39.9     | 1        |
| 66  | 276736     | 97.5117- | 6.032557 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.5      | 40.4     | 1        |
| 67  | 259726     | 97.4577- | 5.697522 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.9      | 40.7     | 2        |
| 68  | 211933     | 97.5624- | 5.949676 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 40.9     | 1        |
| 69  | 339108     | 97.5644- | 5.655527 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 41.3     | 1        |
| 70  | 241199     | 97.5074- | 5.830197 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 41.6     | 1        |
| 71  | 203417     | 97.4181- | 5.651180 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.9      | 41.8     | 2        |
| 72  | 365118     | 97.4882- | 5.772352 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.5      | 42.3     | 1        |
| 73  | 240104     | 97.5585- | 5.674742 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 42.6     | 1        |
| 74  | 175004     | 97.5349- | 5.904746 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.9      | 42.8     | 2        |
| 75  | 389401     | 97.5274- | 5.887002 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.5      | 43.2     | 1        |
| 76  | 228182     | 97.6211- | 5.706411 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 43.4     | 1        |
| 77  | 182208     | 97.5357- | 5.552561 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 43.7     | 1        |
| 78  | 332394     | 97.5183- | 5.784281 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.9      | 44.0     | 2        |
| 79  | 184323     | 97.5819- | 5.518991 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 44.2     | 1        |
| 80  | 291328     | 97.5254- | 5.865931 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.5      | 44.7     | 1        |
| 81  | 293445     | 97.5750- | 5.576078 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.9      | 45.0     | 2        |
| 82  | 178819     | 97.6126- | 5.718504 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 45.2     | 1        |
| 83  | 338857     | 97.5641- | 5.868872 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 45.6     | 1        |
| 84  | 257257     | 97.4900- | 5.538991 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.9      | 45.9     | 2        |
| 85  | 188018     | 97.4587- | 5.780419 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 46.2     | 1        |
| 86  | 364926     | 97.4849- | 5.811450 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.5      | 46.6     | 1        |
| 87  | 231651     | 97.4647- | 5.707587 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 46.8     | 1        |
| 88  | 174965     | 97.4274- | 5.734128 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 47.1     | 1        |
| 89  | 395529     | 97.5443- | 5.764502 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.8      | 0.9      | 47.5     | 2        |
| 90  | 218229     | 97.6648- | 5.746863 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.5      | 0.4      | 47.7     | 1        |
| 91  | 197146     | 97.5023- | 5.939550 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.5      | 48.1     | 1        |
| 92  | 338950     | 97.4981- | 5.860559 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.9      | 48.3     | 2        |
| 93  | 174128     | 97.5460- | 5.851311 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 48.6     | 1        |
| 94  | 297816     | 97.4719- | 6.000436 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.5      | 49.0     | 1        |
| 95  | 288727     | 97.4952- | 5.783633 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.9      | 49.3     | 2        |
| 96  | 188921     | 97.4550- | 5.501701 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 49.5     | 1        |
| 97  | 333399     | 97.4556- | 5.836249 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 50.0     | 1        |
| 98  | 275825     | 97.4723- | 5.805515 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.6      | 0.9      | 50.3     | 2        |
| 99  | 200984     | 97.4550- | 5.462003 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.4      | 0.4      | 50.5     | 1        |
| 100 | 333804     | 97.4970- | 5.759127 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 90.0000- | 0.7      | 0.5      | 50.9     | 1        |
292002,291805,292051,290059,290919,290761,290037,292527,291287,291527,291615,290957,291743,290507,290919,291689,290894,291318,291902,290986,292782,291081,289917,291142,291391,291914,290538,291174,291189,291511,290936,291308,290166,292120,291357,289587,290006,291082,290979,290542,291268,291657,292121,291058,291450,291447,290370,290172,291303,291245,290999,290555,291057,290134,289675,291546,289737,290189,290528,289824,290844,290561,290768,291483,291471,290043,290868,290737,291227,289998,290832,290283,290779,290965,291036,290582,289484,289241,290387,291087,289830,290896,291247,290556,290756,290121,289563,289355,289641,290740,
TPC-C = 26177943
CH = 0

consumed space in GiB = 50.55
