Loading TPC-C
TPC-C loaded - consumed space in GiB = 19.6602
Warehouse pages = 8
+-----+------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+
| t   | OLTP TX    | RF %     | Abort%   | OLAP TX  | W MiB    | R MiB    | Instrs/- | Cycles/- | CPUs     | L1/TX    | LLC/TX   | GHz      | WAL      | GCT      | Space G  | GCT      |
| 14  | 312585     | 97.5488- | 5.224428 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 24.1     | 2        |
| 15  | 206470     | 97.4776- | 5.226388 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 24.3     | 2        |
| 16  | 275982     | 97.6215- | 5.367326 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 24.6     | 1        |
| 17  | 168670     | 97.6018- | 5.344205 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 24.9     | 2        |
| 18  | 301488     | 97.4582- | 5.195136 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 25.2     | 1        |
| 19  | 288652     | 97.5964- | 5.202107 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 25.5     | 2        |
| 20  | 200558     | 97.4605- | 5.323036 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.3      | 25.8     | 1        |
| 21  | 268702     | 97.4555- | 5.272880 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 26.0     | 2        |
| 22  | 190504     | 97.6037- | 5.155358 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.4      | 26.4     | 1        |
| 23  | 312959     | 97.4942- | 5.124264 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 26.7     | 2        |
| 24  | 216773     | 97.4724- | 5.269805 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 26.9     | 2        |
| 25  | 262044     | 97.6091- | 5.223411 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 27.2     | 1        |
| 26  | 176037     | 97.5073- | 5.329985 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 27.5     | 2        |
| 27  | 295327     | 97.4367- | 5.371813 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 27.8     | 1        |
| 28  | 249671     | 97.5503- | 5.212944 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 28.0     | 2        |
| 29  | 237846     | 97.5538- | 5.533446 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.3      | 28.4     | 1        |
| 30  | 223650     | 97.4088- | 5.181624 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 28.6     | 2        |
| 31  | 234057     | 97.5587- | 5.226268 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.4      | 29.0     | 1        |
| 32  | 296960     | 97.5703- | 5.239948 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 29.2     | 2        |
| 33  | 192650     | 97.5707- | 5.425108 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.3      | 29.5     | 1        |
| 34  | 274465     | 97.4943- | 5.363423 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 29.8     | 2        |
| 35  | 181876     | 97.5890- | 5.272423 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.4      | 30.1     | 1        |
| 36  | 310318     | 97.4925- | 5.290658 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 30.4     | 2        |
| 37  | 207854     | 97.5574- | 5.412133 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 30.7     | 2        |
| 38  | 276538     | 97.4846- | 5.391758 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 31.0     | 1        |
| 39  | 173381     | 97.4997- | 5.362299 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 31.2     | 2        |
| 40  | 293694     | 97.6145- | 5.287803 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 31.6     | 1        |
| 41  | 253318     | 97.5915- | 5.421541 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 31.8     | 2        |
| 42  | 233814     | 97.5861- | 5.437618 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.3      | 32.1     | 1        |
| 43  | 195224     | 97.5720- | 5.441300 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 32.3     | 2        |
| 44  | 262753     | 97.4991- | 5.108379 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 32.7     | 1        |
| 45  | 288317     | 97.4753- | 5.194745 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 32.9     | 2        |
| 46  | 202655     | 97.5302- | 5.276172 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.3      | 33.3     | 1        |
| 47  | 264019     | 97.5308- | 5.114806 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 33.5     | 2        |
| 48  | 193988     | 97.4823- | 5.291320 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.4      | 33.8     | 1        |
| 49  | 313990     | 97.5072- | 5.345155 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 34.2     | 2        |
| 50  | 222286     | 97.4276- | 5.163638 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 34.4     | 2        |
| 51  | 261298     | 97.5239- | 5.281855 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 34.7     | 1        |
| 52  | 178645     | 97.5011- | 5.471334 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 34.9     | 2        |
| 53  | 284041     | 97.5200- | 5.587484 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 35.3     | 1        |
| 54  | 281353     | 97.4917- | 5.195252 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 35.5     | 2        |
| 55  | 207328     | 97.5772- | 5.475998 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.3      | 35.9     | 1        |
| 56  | 252257     | 97.5061- | 5.215715 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 36.1     | 2        |
| 57  | 203927     | 97.4726- | 5.228254 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.4      | 36.4     | 1        |
| 58  | 314983     | 97.5316- | 5.287640 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 36.8     | 2        |
| 59  | 218804     | 97.4625- | 5.226728 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 37.0     | 2        |
| 60  | 265880     | 97.5116- | 5.377079 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 37.3     | 1        |
| 61  | 195016     | 97.4745- | 5.375676 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 37.5     | 2        |
| 62  | 268622     | 97.4920- | 5.335457 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 37.9     | 1        |
| 63  | 299613     | 97.4356- | 5.339433 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 38.2     | 2        |
| 64  | 190256     | 97.5496- | 5.318424 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.3      | 38.5     | 1        |
| 65  | 282290     | 97.5309- | 5.477035 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 38.8     | 2        |
| 66  | 173357     | 97.4555- | 5.598514 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.4      | 39.0     | 1        |
| 67  | 314813     | 97.5633- | 5.215064 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 39.4     | 2        |
| 68  | 219388     | 97.5632- | 5.324800 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 39.6     | 2        |
| 69  | 266815     | 97.4814- | 5.234875 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 39.9     | 1        |
| 70  | 185351     | 97.4534- | 5.383441 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 40.2     | 2        |
| 71  | 278679     | 97.4540- | 5.409093 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 40.5     | 1        |
| 72  | 273448     | 97.5450- | 5.268883 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 40.8     | 2        |
| 73  | 216557     | 97.5978- | 5.325721 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.3      | 41.1     | 1        |
| 74  | 205068     | 97.5929- | 5.393984 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 41.3     | 2        |
| 75  | 253914     | 97.5487- | 5.399283 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.4      | 41.7     | 1        |
| 76  | 290792     | 97.5167- | 5.197028 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 41.9     | 2        |
| 77  | 199909     | 97.4373- | 5.346566 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.3      | 42.3     | 1        |
| 78  | 262539     | 97.5508- | 5.141129 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 42.5     | 2        |
| 79  | 194646     | 97.4528- | 5.334267 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.4      | 42.8     | 1        |
| 80  | 314466     | 97.4963- | 5.239939 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 43.1     | 2        |
| 81  | 201247     | 97.5030- | 5.461916 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 43.4     | 2        |
| 82  | 280757     | 97.5281- | 5.424761 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 43.7     | 1        |
| 83  | 156566     | 97.4406- | 5.409047 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.3      | 0.7      | 43.9     | 2        |
| 84  | 310476     | 97.5022- | 5.339220 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.4      | 44.3     | 1        |
| 85  | 268137     | 97.5068- | 5.294109 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 44.5     | 2        |
| 86  | 223759     | 97.5049- | 5.275969 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.3      | 44.9     | 1        |
| 87  | 212384     | 97.5031- | 5.273252 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 45.0     | 2        |
| 88  | 242423     | 97.4494- | 5.405869 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.4      | 45.4     | 1        |
| 89  | 312095     | 97.6039- | 5.257518 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 45.7     | 2        |
| 90  | 203068     | 97.5500- | 5.245230 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 46.0     | 2        |
| 91  | 277479     | 97.5284- | 5.289512 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 46.3     | 1        |
| 92  | 156069     | 97.4722- | 5.523808 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.3      | 0.7      | 46.5     | 2        |
| 93  | 313209     | 97.5466- | 5.330879 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.4      | 46.9     | 1        |
| 94  | 250712     | 97.5948- | 5.161939 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.7      | 47.1     | 2        |
| 95  | 238305     | 97.5044- | 5.191860 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.5      | 0.3      | 47.5     | 1        |
| 96  | 185431     | 97.5467- | 5.421300 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 47.7     | 2        |
| 97  | 273441     | 97.6020- | 5.097387 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 48.0     | 1        |
| 98  | 290145     | 97.5119- | 5.292175 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 48.3     | 2        |
| 99  | 201983     | 97.5468- | 5.320765 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.3      | 48.6     | 1        |
| 100 | 264819     | 97.5602- | 5.315942 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.7      | 48.8     | 2        |
| 101 | 190300     | 97.5102- | 5.305481 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.4      | 49.2     | 1        |
| 102 | 308634     | 97.5709- | 5.223787 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.7      | 0.7      | 49.5     | 2        |
| 103 | 201497     | 97.4292- | 5.422227 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.4      | 0.7      | 49.7     | 2        |
| 104 | 282632     | 97.5423- | 5.367905 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.3      | 50.0     | 1        |
| 105 | 163812     | 97.4568- | 5.402300 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.3      | 0.7      | 50.3     | 2        |
| 106 | 307364     | 97.4925- | 5.255046 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 70.0000- | 0.6      | 0.4      | 50.6     | 1        |
373852,374527,374430,375154,374726,373578,373921,372955,374342,373294,375280,375122,375228,374003,375116,374920,373829,374408,374559,374342,374287,374615,371751,373830,374694,373741,374227,374432,374562,374346,373048,374378,373864,372842,374189,375209,374133,373433,375305,373461,374880,375658,374519,375314,374989,374605,375108,372286,373347,375169,373912,372501,373302,374157,374335,373984,372821,372686,375497,374124,371571,373371,372521,373163,374589,373267,374606,372802,373993,372617,
TPC-C = 26183627
CH = 0

consumed space in GiB = 50.4597
