t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
0,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,2497,0.0,0,0,0.0,100.0,0,0,0,0,2,0,8,0,0,0.0,0,0,12.5,0,-nan,12.8,0,43826,465406,-nan,0,1250,0.0,0,0
1,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,13895,0.0,0,0,0.1,99.9,0,0,0,0,52188,0,2606,0,0,0.0,0,0,0.6,0,-nan,0.5,0,258087,2781897,-nan,0,2,0.0,0,0
2,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,9972,0.0,0,0,0.3,99.7,0,0,0,0,301130,0,4748,0,0,0.0,0,0,0.6,0,-nan,0.4,0,188087,2043674,-nan,0,2,0.0,0,0
3,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,13576,0.0,0,0,0.4,99.6,0,0,0,0,106131,0,6527,0,0,0.0,0,0,0.4,0,-nan,0.5,0,255555,2617285,-nan,0,1,0.0,0,0
4,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,14426,0.0,0,0,0.3,99.7,0,0,0,0,276711,0,6708,0,0,0.0,0,0,0.6,0,-nan,0.6,0,272996,2938900,-nan,0,2,0.0,0,0
5,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,14186,0.0,0,0,0.3,99.7,0,0,0,0,270454,0,6949,0,0,0.0,0,0,0.6,0,-nan,0.6,0,272954,2947257,-nan,0,2,0.0,0,0
6,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,14372,0.0,0,0,0.3,99.7,0,0,0,0,276497,0,6882,0,0,0.0,0,0,0.6,0,-nan,0.6,0,273554,2906997,-nan,0,2,0.0,0,0
7,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,13461,0.0,0,0,0.3,99.7,0,0,0,0,271244,0,6311,0,0,0.0,0,0,0.6,0,-nan,0.5,0,260175,2986465,-nan,0,2,0.0,0,0
8,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,10263,0.0,0,0,0.3,99.7,0,0,0,0,271364,0,4878,0,0,0.0,0,0,0.6,0,-nan,0.4,0,194999,2122330,-nan,0,2,0.0,0,0
9,14224295287071802406,0,0,0,0,0,0,0,0,0,0,0,13391,0.0,0,0,0.2,99.8,0,0,0,0,154135,0,6028,0,0,0.0,0,0,0.2,0,-nan,0.5,0,253804,2498233,-nan,0,1,0.0,0,0
