t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,11643439080283627359,0.0,0.0,0.0,422840830,65.2,0,0.0,19.8,0,20778840.0,0.0,5194711,0,0.0,5194711,0.0,0.0,0.0,0,0,100.0,0,0
1,11643439080283627359,0.0,0.0,0.0,20024023,64.2,0,0.0,20.4,0,21383244.0,0.0,241906,0,0.0,5345811,0.0,0.0,0.0,0,0,100.0,0,0
2,11643439080283627359,0.0,0.0,0.0,19485823,63.7,0,0.0,20.7,0,21655380.0,0.0,137330,0,0.0,5413849,0.0,0.0,0.0,0,0,100.0,0,0
3,11643439080283627359,0.0,0.0,0.0,17383126,63.4,0,0.0,20.8,0,21842876.0,0.0,81816,0,0.0,5460722,0.0,0.0,0.0,0,0,100.0,0,0
4,11643439080283627359,0.0,0.0,0.0,19225579,62.7,0,0.0,21.2,0,22271388.0,0.0,170541,0,0.0,5567847,0.0,0.0,0.0,0,0,100.0,0,0
5,11643439080283627359,0.0,0.0,0.0,20070432,62.0,0,0.0,21.6,0,22671064.0,0.0,180365,0,0.0,5667769,0.0,0.0,0.0,0,0,100.0,0,0
6,11643439080283627359,0.0,0.0,0.0,20088214,61.7,0,0.0,21.8,0,22873524.0,0.0,96851,0,0.0,5718385,0.0,0.0,0.0,0,0,100.0,0,0
7,11643439080283627359,0.0,0.0,0.0,19081902,61.2,0,0.0,22.1,0,23171252.0,0.0,112677,0,0.0,5792813,0.0,0.0,0.0,0,0,100.0,0,0
8,11643439080283627359,0.0,0.0,0.0,20661549,60.4,0,0.0,22.5,0,23617128.0,0.0,195203,0,0.0,5904282,0.0,0.0,0.0,0,0,100.0,0,0
9,11643439080283627359,0.0,0.0,0.0,18416910,59.9,0,0.0,22.8,0,23914380.0,0.0,124135,0,0.0,5978596,0.0,0.0,0.0,0,0,100.0,0,0
10,11643439080283627359,0.0,0.0,0.0,17442940,59.7,0,0.0,22.9,0,24064784.0,0.0,82816,0,0.0,6016197,0.0,0.0,0.0,0,0,100.0,0,0
11,11643439080283627359,0.0,0.0,0.0,18799664,58.9,0,0.0,23.4,0,24527904.0,0.0,182168,0,0.0,6131976,0.0,0.0,0.0,0,0,100.0,0,0
12,11643439080283627359,0.0,0.0,0.0,19712495,58.3,0,0.0,23.7,0,24857588.0,0.0,163668,0,0.0,6214404,0.0,0.0,0.0,0,0,100.0,0,0
13,11643439080283627359,0.0,0.0,0.0,18008960,58.0,0,0.0,23.9,0,25051368.0,0.0,84255,0,0.0,6262844,0.0,0.0,0.0,0,0,100.0,0,0
14,11643439080283627359,0.0,0.0,0.0,18700231,57.4,0,0.0,24.2,0,25413512.0,0.0,140786,0,0.0,6353378,0.0,0.0,0.0,0,0,100.0,0,0
15,11643439080283627359,0.0,0.0,0.0,19448891,56.7,0,0.0,24.6,0,25820196.0,0.0,184901,0,0.0,6455052,0.0,0.0,0.0,0,0,100.0,0,0
16,11643439080283627359,0.0,0.0,0.0,18524806,56.3,0,0.0,24.8,0,26039912.0,0.0,101300,0,0.0,6509983,0.0,0.0,0.0,0,0,100.0,0,0
17,11643439080283627359,0.0,0.0,0.0,18355934,55.9,0,0.0,25.1,0,26305932.0,0.0,102747,0,0.0,6576483,0.0,0.0,0.0,0,0,100.0,0,0
18,11643439080283627359,0.0,0.0,0.0,19796707,55.2,0,0.0,25.5,0,26746352.0,0.0,193130,0,0.0,6686590,0.0,0.0,0.0,0,0,100.0,0,0
