t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,8868377080716520220,0.0,0.0,0.0,445780408,65.2,0,0.0,19.8,0,20777788.0,0.0,5194451,0,0.0,5194454,0.0,0.0,0.0,0,0,100.0,0,0
1,8868377080716520220,0.0,0.0,0.0,19513711,64.3,0,0.0,20.3,0,21281348.0,0.0,209917,0,0.0,5320338,0.0,0.0,0.0,0,0,100.0,0,0
2,8868377080716520220,0.0,0.0,0.0,18334598,63.8,0,0.0,20.6,0,21568052.0,0.0,109679,0,0.0,5392013,0.0,0.0,0.0,0,0,100.0,0,0
3,8868377080716520220,0.0,0.0,0.0,19208306,63.4,0,0.0,20.8,0,21838224.0,0.0,137880,0,0.0,5459560,0.0,0.0,0.0,0,0,100.0,0,0
4,8868377080716520220,0.0,0.0,0.0,18484428,62.9,0,0.0,21.1,0,22132320.0,0.0,109549,0,0.0,5533080,0.0,0.0,0.0,0,0,100.0,0,0
5,8868377080716520220,0.0,0.0,0.0,19667274,62.3,0,0.0,21.5,0,22509588.0,0.0,165512,0,0.0,5627399,0.0,0.0,0.0,0,0,100.0,0,0
6,8868377080716520220,0.0,0.0,0.0,19256236,61.9,0,0.0,21.7,0,22727000.0,0.0,112764,0,0.0,5681751,0.0,0.0,0.0,0,0,100.0,0,0
7,8868377080716520220,0.0,0.0,0.0,18953863,61.2,0,0.0,22.0,0,23117864.0,0.0,150531,0,0.0,5779470,0.0,0.0,0.0,0,0,100.0,0,0
8,8868377080716520220,0.0,0.0,0.0,18707482,61.0,0,0.0,22.2,0,23282084.0,0.0,90880,0,0.0,5820527,0.0,0.0,0.0,0,0,100.0,0,0
9,8868377080716520220,0.0,0.0,0.0,18413892,60.2,0,0.0,22.6,0,23715156.0,0.0,163156,0,0.0,5928789,0.0,0.0,0.0,0,0,100.0,0,0
10,8868377080716520220,0.0,0.0,0.0,18497852,59.8,0,0.0,22.8,0,23953232.0,0.0,127826,0,0.0,5988312,0.0,0.0,0.0,0,0,100.0,0,0
