t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
16,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11817,0.0,0,0,0.2,99.8,0,0,0,0,236880,0,4899,0,0,0.0,0,0,0.4,0,-nan,0.4,0,190778,2111369,-nan,0,1,0.0,0,0
17,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,21968,0.0,0,0,0.4,99.6,0,0,0,0,151331,0,9349,0,0,0.0,0,0,0.5,0,-nan,0.8,0,360028,3489516,-nan,0,1,0.0,0,0
18,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14629,0.0,0,0,0.2,99.7,0,0,0,0,277612,0,6030,0,0,0.0,0,0,0.4,0,-nan,0.5,0,236588,2482283,-nan,0,1,0.0,0,0
19,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10926,0.0,0,0,0.4,99.6,0,0,0,0,155342,0,4209,0,0,0.0,0,0,0.5,0,-nan,0.4,0,167754,1867321,-nan,0,1,0.0,0,0
20,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,24081,0.0,0,0,0.3,99.7,0,0,0,0,390644,0,9664,0,0,0.0,0,0,0.9,0,-nan,0.8,0,387054,4572089,-nan,0,2,0.0,0,0
21,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10187,0.0,0,0,0.2,99.7,0,0,0,0,271270,0,4169,0,0,0.0,0,0,0.4,0,-nan,0.4,0,171435,2142744,-nan,0,1,0.0,0,0
22,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,15503,0.0,0,0,0.3,99.6,0,0,0,0,147675,0,6090,0,0,0.0,0,0,0.5,0,-nan,0.5,0,249106,2205516,-nan,0,1,0.0,0,0
23,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,16971,0.0,0,0,0.3,99.7,0,0,0,0,390246,0,7022,0,0,0.0,0,0,0.9,0,-nan,0.6,0,289976,3694538,-nan,0,2,0.0,0,0
24,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10908,0.0,0,0,0.2,99.7,0,0,0,0,262457,0,4516,0,0,0.0,0,0,0.4,0,-nan,0.4,0,178169,2054775,-nan,0,1,0.0,0,0
25,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,21195,0.0,0,0,0.3,99.7,0,0,0,0,151507,0,8489,0,0,0.0,0,0,0.5,0,-nan,0.7,0,339259,3051591,-nan,0,1,0.0,0,0
26,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14066,0.0,0,0,0.2,99.8,0,0,0,0,247597,0,6237,0,0,0.0,0,0,0.4,0,-nan,0.5,0,242724,2523675,-nan,0,1,0.0,0,0
27,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,12644,0.0,0,0,0.3,99.7,0,0,0,0,392379,0,5148,0,0,0.0,0,0,0.9,0,-nan,0.4,0,206978,3041037,-nan,0,2,0.0,0,0
28,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,21732,0.0,0,0,0.4,99.6,0,0,0,0,179168,0,9049,0,0,0.0,0,0,0.5,0,-nan,0.8,0,358508,3513846,-nan,0,1,0.0,0,0
29,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14675,0.0,0,0,0.2,99.8,0,0,0,0,196565,0,5824,0,0,0.0,0,0,0.4,0,-nan,0.5,0,233455,2629154,-nan,0,1,0.0,0,0
30,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10491,0.0,0,0,0.4,99.6,0,0,0,0,210749,0,4054,0,0,0.0,0,0,0.5,0,-nan,0.4,0,169592,1829932,-nan,0,1,0.0,0,0
31,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,22225,0.0,0,0,0.3,99.7,0,0,0,0,396563,0,9249,0,0,0.0,0,0,0.9,0,-nan,0.8,0,370736,4300172,-nan,0,2,0.0,0,0
32,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10881,0.0,0,0,0.2,99.8,0,0,0,0,225655,0,4362,0,0,0.0,0,0,0.4,0,-nan,0.4,0,178394,2157833,-nan,0,1,0.0,0,0
33,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,16067,0.0,0,0,0.4,99.6,0,0,0,0,165905,0,6668,0,0,0.0,0,0,0.5,0,-nan,0.6,0,261229,2310721,-nan,0,1,0.0,0,0
34,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14241,0.0,0,0,0.2,99.8,0,0,0,0,221152,0,5845,0,0,0.0,0,0,0.4,0,-nan,0.5,0,241949,2434460,-nan,0,1,0.0,0,0
35,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,12860,0.0,0,0,0.3,99.7,0,0,0,0,424025,0,5216,0,0,0.0,0,0,0.9,0,-nan,0.5,0,212989,3104153,-nan,0,2,0.0,0,0
36,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,22419,0.0,0,0,0.4,99.6,0,0,0,0,169287,0,8872,0,0,0.0,0,0,0.5,0,-nan,0.8,0,353262,3375804,-nan,0,1,0.0,0,0
37,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14743,0.0,0,0,0.2,99.7,0,0,0,0,212988,0,5840,0,0,0.0,0,0,0.4,0,-nan,0.5,0,238803,2363528,-nan,0,1,0.0,0,0
38,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10244,0.0,0,0,0.4,99.6,0,0,0,0,202250,0,4063,0,0,0.0,0,0,0.5,0,-nan,0.4,0,166868,2034351,-nan,0,1,0.0,0,0
39,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,23618,0.0,0,0,0.3,99.7,0,0,0,0,391714,0,10232,0,0,0.0,0,0,0.9,0,-nan,0.8,0,397116,4559781,-nan,0,2,0.0,0,0
40,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,13699,0.0,0,0,0.2,99.8,0,0,0,0,237234,0,5618,0,0,0.0,0,0,0.4,0,-nan,0.5,0,223344,2344740,-nan,0,1,0.0,0,0
41,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11927,0.0,0,0,0.4,99.6,0,0,0,0,174745,0,4765,0,0,0.0,0,0,0.5,0,-nan,0.4,0,187159,2071031,-nan,0,1,0.0,0,0
42,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,18715,0.0,0,0,0.3,99.7,0,0,0,0,402487,0,7498,0,0,0.0,0,0,0.9,0,-nan,0.6,0,298413,3744397,-nan,0,2,0.0,0,0
43,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11635,0.0,0,0,0.2,99.8,0,0,0,0,220261,0,4462,0,0,0.0,0,0,0.4,0,-nan,0.4,0,183924,2017524,-nan,0,1,0.0,0,0
44,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,20410,0.0,0,0,0.4,99.6,0,0,0,0,180886,0,8004,0,0,0.0,0,0,0.5,0,-nan,0.7,0,326670,3119963,-nan,0,1,0.0,0,0
45,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14738,0.0,0,0,0.2,99.7,0,0,0,0,232226,0,5760,0,0,0.0,0,0,0.4,0,-nan,0.5,0,239890,2406941,-nan,0,1,0.0,0,0
46,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10199,0.0,0,0,0.3,99.7,0,0,0,0,391935,0,4101,0,0,0.0,0,0,0.9,0,-nan,0.4,0,171221,2521563,-nan,0,2,0.0,0,0
47,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,23360,0.0,0,0,0.4,99.6,0,0,0,0,176462,0,9431,0,0,0.0,0,0,0.5,0,-nan,0.8,0,393209,3856336,-nan,0,1,0.0,0,0
48,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,13608,0.0,0,0,0.2,99.8,0,0,0,0,241354,0,5439,0,0,0.0,0,0,0.4,0,-nan,0.5,0,219225,2636877,-nan,0,1,0.0,0,0
49,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,12257,0.0,0,0,0.4,99.6,0,0,0,0,155266,0,4668,0,0,0.0,0,0,0.5,0,-nan,0.4,0,187547,1755253,-nan,0,1,0.0,0,0
50,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,23304,0.0,0,0,0.3,99.7,0,0,0,0,418674,0,10047,0,0,0.0,0,0,0.9,0,-nan,0.8,0,392606,4662197,-nan,0,2,0.0,0,0
51,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11755,0.0,0,0,0.2,99.8,0,0,0,0,208786,0,4811,0,0,0.0,0,0,0.4,0,-nan,0.4,0,194282,2351994,-nan,0,1,0.0,0,0
52,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,13453,0.0,0,0,0.4,99.6,0,0,0,0,212035,0,5259,0,0,0.0,0,0,0.5,0,-nan,0.5,0,221064,1917550,-nan,0,1,0.0,0,0
53,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,22135,0.0,0,0,0.3,99.7,0,0,0,0,395135,0,8693,0,0,0.0,0,0,0.9,0,-nan,0.7,0,346514,4471938,-nan,0,2,0.0,0,0
54,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10735,0.0,0,0,0.2,99.8,0,0,0,0,220779,0,4327,0,0,0.0,0,0,0.4,0,-nan,0.4,0,170569,1821646,-nan,0,1,0.0,0,0
55,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,17583,0.0,0,0,0.4,99.6,0,0,0,0,183876,0,7297,0,0,0.0,0,0,0.5,0,-nan,0.6,0,291954,2685881,-nan,0,1,0.0,0,0
56,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,17000,0.0,0,0,0.3,99.7,0,0,0,0,384382,0,7354,0,0,0.0,0,0,0.9,0,-nan,0.6,0,291754,3737328,-nan,0,2,0.0,0,0
57,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11261,0.0,0,0,0.2,99.7,0,0,0,0,248638,0,4527,0,0,0.0,0,0,0.4,0,-nan,0.4,0,181973,1955726,-nan,0,1,0.0,0,0
58,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,20937,0.0,0,0,0.4,99.6,0,0,0,0,160332,0,8479,0,0,0.0,0,0,0.5,0,-nan,0.7,0,337627,3046621,-nan,0,1,0.0,0,0
59,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,13670,0.0,0,0,0.2,99.8,0,0,0,0,230779,0,6037,0,0,0.0,0,0,0.4,0,-nan,0.5,0,236016,2521982,-nan,0,1,0.0,0,0
60,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10357,0.0,0,0,0.4,99.6,0,0,0,0,158458,0,4346,0,0,0.0,0,0,0.5,0,-nan,0.4,0,168408,2093622,-nan,0,1,0.0,0,0
61,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,23870,0.0,0,0,0.3,99.7,0,0,0,0,426578,0,10022,0,0,0.0,0,0,0.9,0,-nan,0.8,0,398828,4546983,-nan,0,2,0.0,0,0
62,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14211,0.0,0,0,0.2,99.7,0,0,0,0,222904,0,5806,0,0,0.0,0,0,0.4,0,-nan,0.5,0,228781,2527371,-nan,0,1,0.0,0,0
63,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11443,0.0,0,0,0.4,99.6,0,0,0,0,199175,0,4556,0,0,0.0,0,0,0.5,0,-nan,0.4,0,183584,1723601,-nan,0,1,0.0,0,0
64,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,20150,0.0,0,0,0.3,99.7,0,0,0,0,374964,0,8217,0,0,0.0,0,0,0.9,0,-nan,0.7,0,329916,4169422,-nan,0,2,0.0,0,0
65,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,12274,0.0,0,0,0.3,99.7,0,0,0,0,238375,0,4935,0,0,0.0,0,0,0.4,0,-nan,0.4,0,202140,2291712,-nan,0,1,0.0,0,0
66,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,17766,0.0,0,0,0.4,99.6,0,0,0,0,168812,0,6886,0,0,0.0,0,0,0.5,0,-nan,0.6,0,276736,2592098,-nan,0,1,0.0,0,0
67,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,15692,0.0,0,0,0.3,99.7,0,0,0,0,416343,0,6603,0,0,0.0,0,0,0.9,0,-nan,0.6,0,259726,3236477,-nan,0,2,0.0,0,0
68,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,13407,0.0,0,0,0.2,99.7,0,0,0,0,234139,0,5166,0,0,0.0,0,0,0.4,0,-nan,0.5,0,211933,2314460,-nan,0,1,0.0,0,0
69,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,20328,0.0,0,0,0.4,99.6,0,0,0,0,177042,0,8259,0,0,0.0,0,0,0.5,0,-nan,0.7,0,339108,3056336,-nan,0,1,0.0,0,0
70,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14933,0.0,0,0,0.2,99.7,0,0,0,0,209281,0,6012,0,0,0.0,0,0,0.4,0,-nan,0.5,0,241199,2754679,-nan,0,1,0.0,0,0
71,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,12184,0.0,0,0,0.3,99.7,0,0,0,0,432801,0,5252,0,0,0.0,0,0,0.9,0,-nan,0.4,0,203417,2690060,-nan,0,2,0.0,0,0
72,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,22367,0.0,0,0,0.4,99.6,0,0,0,0,160645,0,9171,0,0,0.0,0,0,0.5,0,-nan,0.8,0,365118,3626813,-nan,0,1,0.0,0,0
73,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14445,0.0,0,0,0.2,99.8,0,0,0,0,255754,0,5862,0,0,0.0,0,0,0.4,0,-nan,0.5,0,240104,2507645,-nan,0,1,0.0,0,0
74,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10982,0.0,0,0,0.3,99.7,0,0,0,0,372031,0,4314,0,0,0.0,0,0,0.9,0,-nan,0.4,0,175004,2442345,-nan,0,2,0.0,0,0
75,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,24358,0.0,0,0,0.4,99.6,0,0,0,0,190745,0,9628,0,0,0.0,0,0,0.5,0,-nan,0.8,0,389401,3954470,-nan,0,1,0.0,0,0
76,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,13809,0.0,0,0,0.2,99.8,0,0,0,0,249522,0,5428,0,0,0.0,0,0,0.4,0,-nan,0.5,0,228182,2468465,-nan,0,1,0.0,0,0
77,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10712,0.0,0,0,0.4,99.6,0,0,0,0,142688,0,4490,0,0,0.0,0,0,0.5,0,-nan,0.4,0,182208,2098107,-nan,0,1,0.0,0,0
78,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,20407,0.0,0,0,0.3,99.7,0,0,0,0,417456,0,8249,0,0,0.0,0,0,0.9,0,-nan,0.7,0,332394,3911294,-nan,0,2,0.0,0,0
79,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10767,0.0,0,0,0.2,99.8,0,0,0,0,217659,0,4457,0,0,0.0,0,0,0.4,0,-nan,0.4,0,184323,2100989,-nan,0,1,0.0,0,0
80,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,18154,0.0,0,0,0.4,99.6,0,0,0,0,186986,0,7209,0,0,0.0,0,0,0.5,0,-nan,0.6,0,291328,2855244,-nan,0,1,0.0,0,0
81,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,17329,0.0,0,0,0.3,99.7,0,0,0,0,399541,0,7116,0,0,0.0,0,0,0.9,0,-nan,0.6,0,293445,3604590,-nan,0,2,0.0,0,0
82,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10846,0.0,0,0,0.2,99.8,0,0,0,0,222487,0,4269,0,0,0.0,0,0,0.4,0,-nan,0.4,0,178819,1948572,-nan,0,1,0.0,0,0
83,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,21127,0.0,0,0,0.4,99.6,0,0,0,0,173203,0,8254,0,0,0.0,0,0,0.5,0,-nan,0.7,0,338857,3221060,-nan,0,1,0.0,0,0
84,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,15085,0.0,0,0,0.3,99.7,0,0,0,0,425383,0,6457,0,0,0.0,0,0,0.9,0,-nan,0.5,0,257257,3236278,-nan,0,2,0.0,0,0
85,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11535,0.0,0,0,0.2,99.8,0,0,0,0,223783,0,4778,0,0,0.0,0,0,0.4,0,-nan,0.4,0,188018,2142634,-nan,0,1,0.0,0,0
86,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,22516,0.0,0,0,0.4,99.6,0,0,0,0,151479,0,9178,0,0,0.0,0,0,0.5,0,-nan,0.8,0,364926,3561426,-nan,0,1,0.0,0,0
87,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,14022,0.0,0,0,0.2,99.7,0,0,0,0,255381,0,5873,0,0,0.0,0,0,0.4,0,-nan,0.5,0,231651,2201851,-nan,0,1,0.0,0,0
88,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10643,0.0,0,0,0.4,99.6,0,0,0,0,173040,0,4501,0,0,0.0,0,0,0.5,0,-nan,0.4,0,174965,2151408,-nan,0,1,0.0,0,0
89,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,24195,0.0,0,0,0.3,99.7,0,0,0,0,391246,0,9713,0,0,0.0,0,0,0.9,0,-nan,0.8,0,395529,4376098,-nan,0,2,0.0,0,0
90,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,13306,0.0,0,0,0.2,99.7,0,0,0,0,214595,0,5096,0,0,0.0,0,0,0.4,0,-nan,0.5,0,218229,2698631,-nan,0,1,0.0,0,0
91,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,12449,0.0,0,0,0.4,99.6,0,0,0,0,184779,0,4924,0,0,0.0,0,0,0.5,0,-nan,0.4,0,197146,1790053,-nan,0,1,0.0,0,0
92,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,21101,0.0,0,0,0.3,99.7,0,0,0,0,414279,0,8480,0,0,0.0,0,0,0.9,0,-nan,0.7,0,338950,4256866,-nan,0,2,0.0,0,0
93,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10822,0.0,0,0,0.2,99.7,0,0,0,0,230057,0,4273,0,0,0.0,0,0,0.4,0,-nan,0.4,0,174128,1888454,-nan,0,1,0.0,0,0
94,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,19011,0.0,0,0,0.4,99.6,0,0,0,0,183096,0,7529,0,0,0.0,0,0,0.5,0,-nan,0.6,0,297816,2820121,-nan,0,1,0.0,0,0
95,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,17724,0.0,0,0,0.3,99.7,0,0,0,0,411085,0,7232,0,0,0.0,0,0,0.9,0,-nan,0.6,0,288727,3592287,-nan,0,2,0.0,0,0
96,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,10999,0.0,0,0,0.2,99.8,0,0,0,0,210584,0,4808,0,0,0.0,0,0,0.4,0,-nan,0.4,0,188921,2054295,-nan,0,1,0.0,0,0
97,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,20664,0.0,0,0,0.4,99.6,0,0,0,0,195393,0,8483,0,0,0.0,0,0,0.5,0,-nan,0.7,0,333399,3175366,-nan,0,1,0.0,0,0
98,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,17000,0.0,0,0,0.3,99.7,0,0,0,0,398672,0,6972,0,0,0.0,0,0,0.9,0,-nan,0.6,0,275825,3550285,-nan,0,2,0.0,0,0
99,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,11612,0.0,0,0,0.2,99.8,0,0,0,0,232758,0,5115,0,0,0.0,0,0,0.4,0,-nan,0.4,0,200984,2081880,-nan,0,1,0.0,0,0
100,2521278750136246629,0,0,0,0,0,0,0,0,0,0,0,20399,0.0,0,0,0.4,99.6,0,0,0,0,177252,0,8355,0,0,0.0,0,0,0.5,0,-nan,0.7,0,333804,3346600,-nan,0,1,0.0,0,0
