t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
0,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,44,0.0,0,0,0.0,100.0,0,0,0,0,1094,0,92,0,0,0.0,0,0,12.7,0,-nan,12.7,0,2545,24925,-nan,0,1114,0.0,0,0
1,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,4275,0.0,0,0,0.3,99.6,0,0,0,0,221975,0,7149,0,0,0.0,0,0,0.6,0,-nan,0.6,0,267967,2912690,-nan,0,82,0.0,0,0
2,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3711,0.0,0,0,0.2,99.8,0,0,0,0,216542,0,5831,0,0,0.0,0,0,0.5,0,-nan,0.5,0,230451,2524083,-nan,0,5,0.0,0,0
3,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3590,0.0,0,0,0.2,99.8,0,0,0,0,224907,0,5369,0,0,0.0,0,0,0.5,0,-nan,0.5,0,221119,2421678,-nan,0,5,0.0,0,0
4,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3665,0.0,0,0,0.2,99.8,0,0,0,0,229792,0,5398,0,0,0.0,0,0,0.5,0,-nan,0.5,0,221677,2409006,-nan,0,5,0.0,0,0
5,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3676,0.0,0,0,0.2,99.8,0,0,0,0,179327,0,5604,0,0,0.0,0,0,0.4,0,-nan,0.5,0,224842,2422616,-nan,0,4,0.0,0,0
6,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3803,0.0,0,0,0.2,99.8,0,0,0,0,228693,0,5731,0,0,0.0,0,0,0.5,0,-nan,0.5,0,225493,2471094,-nan,0,5,0.0,0,0
7,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3713,0.0,0,0,0.2,99.8,0,0,0,0,225778,0,5709,0,0,0.0,0,0,0.5,0,-nan,0.5,0,220765,2434541,-nan,0,5,0.0,0,0
8,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3503,0.0,0,0,0.2,99.8,0,0,0,0,227828,0,6013,0,0,0.0,0,0,0.5,0,-nan,0.5,0,220895,2409933,-nan,0,5,0.0,0,0
9,10018649925317144938,0,0,0,0,0,0,0,0,0,0,0,3570,0.0,0,0,0.2,99.8,0,0,0,0,226303,0,5538,0,0,0.0,0,0,0.5,0,-nan,0.5,0,219983,2413649,-nan,0,5,0.0,0,0
