t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
0,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,1243,0.0,0,0,0.0,100.0,0,0,0,0,2,0,374,0,0,0.0,0,0,12.6,0,-nan,12.7,0,28580,302309,-nan,0,895,0.0,0,0
1,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,9347,0.0,0,0,0.1,99.9,0,0,0,0,69683,0,4595,0,0,0.0,0,0,0.5,0,-nan,0.4,0,209982,2267798,-nan,0,2,0.0,0,0
2,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,10238,0.0,0,0,0.3,99.7,0,0,0,0,212181,0,5936,0,0,0.0,0,0,0.5,0,-nan,0.5,0,237033,2561917,-nan,0,2,0.0,0,0
3,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,10384,0.0,0,0,0.3,99.7,0,0,0,0,227634,0,6013,0,0,0.0,0,0,0.5,0,-nan,0.5,0,239147,2580465,-nan,0,2,0.0,0,0
4,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,10190,0.0,0,0,0.3,99.7,0,0,0,0,224912,0,6017,0,0,0.0,0,0,0.5,0,-nan,0.5,0,238724,2590025,-nan,0,2,0.0,0,0
5,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,10357,0.0,0,0,0.3,99.7,0,0,0,0,225055,0,5942,0,0,0.0,0,0,0.5,0,-nan,0.5,0,238060,2517557,-nan,0,2,0.0,0,0
6,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,10490,0.0,0,0,0.3,99.7,0,0,0,0,227211,0,5940,0,0,0.0,0,0,0.5,0,-nan,0.5,0,237486,2425757,-nan,0,2,0.0,0,0
7,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,10396,0.0,0,0,0.3,99.7,0,0,0,0,230938,0,5693,0,0,0.0,0,0,0.5,0,-nan,0.5,0,233803,2512220,-nan,0,2,0.0,0,0
8,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,10203,0.0,0,0,0.3,99.7,0,0,0,0,226197,0,5613,0,0,0.0,0,0,0.5,0,-nan,0.5,0,232412,2469380,-nan,0,2,0.0,0,0
9,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,9899,0.0,0,0,0.3,99.7,0,0,0,0,225369,0,5504,0,0,0.0,0,0,0.5,0,-nan,0.5,0,231855,2457725,-nan,0,2,0.0,0,0
10,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,9785,0.0,0,0,0.3,99.7,0,0,0,0,254676,0,5581,0,0,0.0,0,0,0.5,0,-nan,0.5,0,228753,2457607,-nan,0,2,0.0,0,0
11,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,9707,0.0,0,0,0.3,99.7,0,0,0,0,198745,0,5653,0,0,0.0,0,0,0.5,0,-nan,0.5,0,225074,2470294,-nan,0,2,0.0,0,0
12,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,9880,0.0,0,0,0.3,99.7,0,0,0,0,228818,0,5587,0,0,0.0,0,0,0.5,0,-nan,0.5,0,225237,2485263,-nan,0,2,0.0,0,0
13,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,9679,0.0,0,0,0.3,99.7,0,0,0,0,218801,0,5597,0,0,0.0,0,0,0.5,0,-nan,0.5,0,226055,2494816,-nan,0,2,0.0,0,0
14,5619393611417369125,0,0,0,0,0,0,0,0,0,0,0,9863,0.0,0,0,0.3,99.7,0,0,0,0,231281,0,5597,0,0,0.0,0,0,0.5,0,-nan,0.5,0,225612,2479339,-nan,0,2,0.0,0,0
