t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
0,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,156,0.0,0,0,0.0,100.0,0,0,0,0,62,0,7,0,0,0.0,0,0,12.7,0,-nan,12.7,0,6598,68543,-nan,0,955,0.0,0,0
1,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,7138,0.0,0,0,0.2,99.8,0,0,0,0,164358,0,4904,0,0,0.0,0,0,0.5,0,-nan,0.6,0,287703,3121829,-nan,0,4,0.0,0,0
2,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5471,0.0,0,0,0.3,99.7,0,0,0,0,210424,0,5523,0,0,0.0,0,0,0.4,0,-nan,0.5,0,219190,2310536,-nan,0,3,0.0,0,0
3,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5216,0.0,0,0,0.3,99.7,0,0,0,0,268288,0,5265,0,0,0.0,0,0,0.6,0,-nan,0.4,0,211718,2396430,-nan,0,4,0.0,0,0
4,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,6029,0.0,0,0,0.3,99.7,0,0,0,0,204568,0,5700,0,0,0.0,0,0,0.4,0,-nan,0.5,0,235777,2551676,-nan,0,3,0.0,0,0
5,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5833,0.0,0,0,0.3,99.7,0,0,0,0,208378,0,5785,0,0,0.0,0,0,0.4,0,-nan,0.5,0,233745,2454722,-nan,0,3,0.0,0,0
6,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5083,0.0,0,0,0.3,99.7,0,0,0,0,201937,0,5206,0,0,0.0,0,0,0.4,0,-nan,0.4,0,206916,2239212,-nan,0,3,0.0,0,0
7,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5731,0.0,0,0,0.3,99.7,0,0,0,0,272075,0,5603,0,0,0.0,0,0,0.6,0,-nan,0.5,0,225125,2554469,-nan,0,4,0.0,0,0
8,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,6190,0.0,0,0,0.3,99.7,0,0,0,0,206308,0,6261,0,0,0.0,0,0,0.4,0,-nan,0.5,0,244778,2606450,-nan,0,3,0.0,0,0
9,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5233,0.0,0,0,0.3,99.7,0,0,0,0,201434,0,5628,0,0,0.0,0,0,0.4,0,-nan,0.4,0,211432,2274380,-nan,0,3,0.0,0,0
10,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5254,0.0,0,0,0.3,99.7,0,0,0,0,274703,0,5279,0,0,0.0,0,0,0.6,0,-nan,0.4,0,210933,2380341,-nan,0,4,0.0,0,0
11,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,6019,0.0,0,0,0.3,99.7,0,0,0,0,204563,0,6240,0,0,0.0,0,0,0.4,0,-nan,0.5,0,244377,2694336,-nan,0,3,0.0,0,0
12,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5515,0.0,0,0,0.3,99.7,0,0,0,0,200490,0,5689,0,0,0.0,0,0,0.4,0,-nan,0.5,0,221564,2386356,-nan,0,3,0.0,0,0
13,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,4929,0.0,0,0,0.3,99.7,0,0,0,0,206301,0,5230,0,0,0.0,0,0,0.4,0,-nan,0.4,0,201180,2198535,-nan,0,3,0.0,0,0
14,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5827,0.0,0,0,0.3,99.7,0,0,0,0,269445,0,6029,0,0,0.0,0,0,0.6,0,-nan,0.5,0,237953,2729985,-nan,0,4,0.0,0,0
15,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5745,0.0,0,0,0.3,99.7,0,0,0,0,198768,0,5854,0,0,0.0,0,0,0.4,0,-nan,0.5,0,230644,2547522,-nan,0,3,0.0,0,0
16,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5075,0.0,0,0,0.3,99.7,0,0,0,0,206820,0,5332,0,0,0.0,0,0,0.4,0,-nan,0.4,0,206343,2201765,-nan,0,3,0.0,0,0
17,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5720,0.0,0,0,0.3,99.7,0,0,0,0,271454,0,5780,0,0,0.0,0,0,0.6,0,-nan,0.5,0,225531,2584080,-nan,0,4,0.0,0,0
18,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5762,0.0,0,0,0.3,99.7,0,0,0,0,197946,0,5540,0,0,0.0,0,0,0.4,0,-nan,0.5,0,230234,2548557,-nan,0,3,0.0,0,0
19,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5471,0.0,0,0,0.3,99.7,0,0,0,0,205655,0,5568,0,0,0.0,0,0,0.4,0,-nan,0.5,0,219556,2328914,-nan,0,3,0.0,0,0
20,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5116,0.0,0,0,0.3,99.7,0,0,0,0,270807,0,5246,0,0,0.0,0,0,0.6,0,-nan,0.4,0,211235,2434996,-nan,0,4,0.0,0,0
21,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5660,0.0,0,0,0.3,99.7,0,0,0,0,194922,0,5819,0,0,0.0,0,0,0.4,0,-nan,0.5,0,229975,2552017,-nan,0,3,0.0,0,0
22,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5781,0.0,0,0,0.3,99.7,0,0,0,0,208585,0,6070,0,0,0.0,0,0,0.4,0,-nan,0.5,0,233990,2492438,-nan,0,3,0.0,0,0
23,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5186,0.0,0,0,0.3,99.7,0,0,0,0,198920,0,5502,0,0,0.0,0,0,0.4,0,-nan,0.4,0,204097,2303116,-nan,0,3,0.0,0,0
24,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5629,0.0,0,0,0.3,99.7,0,0,0,0,271388,0,5439,0,0,0.0,0,0,0.6,0,-nan,0.5,0,221167,2510590,-nan,0,4,0.0,0,0
25,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,6145,0.0,0,0,0.3,99.7,0,0,0,0,203684,0,6297,0,0,0.0,0,0,0.4,0,-nan,0.5,0,244747,2674873,-nan,0,3,0.0,0,0
26,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5159,0.0,0,0,0.3,99.7,0,0,0,0,199832,0,5614,0,0,0.0,0,0,0.4,0,-nan,0.4,0,209736,2272167,-nan,0,3,0.0,0,0
27,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5129,0.0,0,0,0.3,99.7,0,0,0,0,270558,0,5176,0,0,0.0,0,0,0.6,0,-nan,0.4,0,207346,2373467,-nan,0,4,0.0,0,0
28,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,6277,0.0,0,0,0.3,99.7,0,0,0,0,201879,0,6205,0,0,0.0,0,0,0.4,0,-nan,0.5,0,246419,2726361,-nan,0,3,0.0,0,0
29,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5555,0.0,0,0,0.3,99.7,0,0,0,0,206019,0,5348,0,0,0.0,0,0,0.4,0,-nan,0.5,0,220916,2374728,-nan,0,3,0.0,0,0
30,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,4948,0.0,0,0,0.3,99.7,0,0,0,0,203222,0,4954,0,0,0.0,0,0,0.4,0,-nan,0.4,0,199968,2229882,-nan,0,3,0.0,0,0
31,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,6023,0.0,0,0,0.3,99.7,0,0,0,0,269948,0,6058,0,0,0.0,0,0,0.6,0,-nan,0.5,0,239030,2726343,-nan,0,4,0.0,0,0
32,9247373342609996100,0,0,0,0,0,0,0,0,0,0,0,5689,0.0,0,0,0.3,99.7,0,0,0,0,199697,0,6036,0,0,0.0,0,0,0.4,0,-nan,0.5,0,228324,2522960,-nan,0,3,0.0,0,0
