Loading TPC-C
TPC-C loaded - consumed space in GiB = 20.139
Warehouse pages = 8
+-----+------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+----------+
| t   | OLTP TX    | RF %     | Abort%   | OLAP TX  | W MiB    | R MiB    | Instrs/- | Cycles/- | CPUs     | L1/TX    | LLC/TX   | GHz      | WAL      | GCT      | Space G  | GCT      |
| 62  | 14287      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.3     | 61600    |
| 63  | 14612      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.3     | 66818    |
| 64  | 14488      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.4     | 84341    |
| 65  | 14455      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.4     | 67557    |
| 66  | 14433      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.4     | 67077    |
| 67  | 14424      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.4     | 66684    |
| 68  | 14246      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.4     | 67738    |
| 69  | 14360      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.4     | 62657    |
| 70  | 14345      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.5     | 102016   |
| 71  | 14527      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.5     | 100029   |
| 72  | 14333      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.5     | 70128    |
| 73  | 14399      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.5     | 62536    |
| 74  | 14400      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.5     | 67500    |
| 75  | 14763      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.5     | 65160    |
| 76  | 14582      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.6     | 63893    |
| 77  | 14272      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.6     | 70269    |
| 78  | 14203      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.6     | 68398    |
| 79  | 14098      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.6     | 76352    |
| 80  | 14638      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.6     | 79483    |
| 81  | 14165      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.6     | 78125    |
| 82  | 14631      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.7     | 76966    |
| 83  | 14168      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.7     | 80179    |
| 84  | 14577      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.7     | 67580    |
| 85  | 14158      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.7     | 102390   |
| 86  | 14340      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.7     | 111495   |
| 87  | 14511      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.7     | 89842    |
| 88  | 14283      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.8     | 79833    |
| 89  | 14413      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.8     | 72927    |
| 90  | 14399      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.8     | 69892    |
| 91  | 14330      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.8     | 65335    |
| 92  | 14067      | 0.007109 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.8     | 66363    |
| 93  | 14490      | -        | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.8     | 66740    |
| 94  | 14493      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.9     | 68579    |
| 95  | 14259      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.9     | 67786    |
| 96  | 14514      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.9     | 67170    |
| 97  | 14489      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.9     | 63408    |
| 98  | 14196      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.9     | 73582    |
| 99  | 14562      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 21.9     | 82423    |
| 100 | 14532      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.0     | 63993    |
| 101 | 14486      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.0     | 79049    |
| 102 | 14521      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.0     | 61707    |
| 103 | 14291      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.0     | 63077    |
| 104 | 14454      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.0     | 92719    |
| 105 | 14235      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.0     | 103196   |
| 106 | 14367      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.1     | 102691   |
| 107 | 14787      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.1     | 104425   |
| 108 | 14224      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.1     | 100738   |
| 109 | 14110      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.1     | 101822   |
| 110 | 14739      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.1     | 78481    |
| 111 | 14438      | 0.006926 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.1     | 111722   |
| 112 | 14210      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.2     | 95772    |
| 113 | 14449      | -        | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.2     | 94315    |
| 114 | 14199      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.2     | 100687   |
| 115 | 14191      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.2     | 100686   |
| 116 | 14541      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.2     | 88147    |
| 117 | 14321      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.2     | 68891    |
| 118 | 14458      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.3     | 61319    |
| 119 | 14594      | 0.000000 | 0.000000 | 0        | 0.0      | 0.0      | 0.000000 | 0.000000 | -        | 0.000000 | 0.000000 | 1.000000 | 0.0      | 0.0      | 22.3     | 58665    |
1720220,
TPC-C = 1720220
CH = 0

consumed space in GiB = 22.108
